,original_id,gesetzt,artikel,absatz,text
0,013.002,eu_digital_markets_act,013,002,"(2) Hat die Kommission den Verdacht, dass ein Unternehmen, das zentrale Plattformdienste bereitstellt, eine in Absatz 1 genannte Praktik anwendet, so kann sie von diesem Unternehmen alle Informationen verlangen, die sie für erforderlich hält, um feststellen zu können, ob das Unternehmen eine solche Praktik angewandt hat."
0,006.003,eu_digital_markets_act,006,003,"(3) Der Torwächter gestattet es Endnutzern und ermöglicht es ihnen technisch, Software-Anwendungen auf dem Betriebssystem des Torwächters auf einfache Weise zu deinstallieren; dies gilt unbeschadet der Möglichkeit des Torwächters, die Deinstallation von Software-Anwendungen zu beschränken, die für das Funktionieren des Betriebssystems oder des Geräts unabdingbar sind und die aus technischen Gründen nicht von Dritten eigenständig angeboten werden können. Der Torwächter gestattet es Endnutzern und ermöglicht es ihnen technisch, Standardeinstellungen des Betriebssystems, virtuellen Assistenten und Webbrowsers des Torwächters, die Endnutzer zu vom Torwächter angebotenen Produkten oder Dienstleistungen leiten oder lenken, auf einfache Weise zu ändern. Dazu gehört, dass Endnutzer bei der ersten Nutzung einer Online-Suchmaschine, eines virtuellen Assistenten oder eines Webbrowsers des Torwächters, die bzw. der im Benennungsbeschluss nach Artikel 3 Absatz 9 aufgeführt sind, aufgefordert werden, aus einer Liste der wesentlichen verfügbaren Diensteanbieter die Online-Suchmaschine, den virtuellen Assistenten oder den Webbrowser, auf die bzw. den das Betriebssystem des Torwächters Nutzer standardmäßig leitet oder lenkt, sowie die Online-Suchmaschine, auf die der virtuelle Assistent und der Webbrowser des Torwächters Nutzer standardmäßig leitet oder lenkt, auszuwählen."
0,013.008,eu_digital_markets_act,013,008,"(8) Absatz 6 des vorliegenden Artikels lässt die Befugnisse der Kommission nach den Artikeln 29, 30 und 31 unberührt."
0,006.010,eu_digital_markets_act,006,010,"(10) Der Torwächter gewährt gewerblichen Nutzern und von einem gewerblichen Nutzer zugelassenen Dritten auf ihren Antrag hin kostenlos einen effektiven, hochwertigen und permanenten Echtzeitzugang zu aggregierten und nichtaggregierten Daten, einschließlich personenbezogener Daten, die im Zusammenhang mit der Nutzung der betreffenden zentralen Plattformdienste oder von Diensten, die zusammen mit den betreffenden zentralen Plattformdiensten oder zu deren Unterstützung erbracht werden, durch diese gewerblichen Nutzer und die Endnutzer, die die Produkte oder Dienstleistungen dieser gewerblichen Nutzer in Anspruch nehmen, bereitgestellt oder generiert werden, und ermöglicht die Nutzung solcher Daten. In Bezug auf personenbezogene Daten darf der Torwächter diesen Zugang zu den und die Nutzung von personenbezogenen Daten nur dann gewähren bzw. ermöglichen, wenn sie unmittelbar mit der Nutzung der vom betreffenden gewerblichen Nutzer über den betreffenden zentralen Plattformdienst angebotenen Produkte oder Dienstleistungen durch die Endnutzer im Zusammenhang stehen und sofern die Endnutzer einer solchen Weitergabe durch eine Einwilligung zustimmt."
0,007.004,eu_digital_markets_act,007,004,"(4) Der Torwächter veröffentlicht ein Referenzangebot mit den technischen Einzelheiten und allgemeinen Bedingungen für die Interoperabilität mit seinen nummernunabhängigen interpersonellen Kommunikationsdiensten, einschließlich der erforderlichen Einzelheiten zum Sicherheitsniveau und zur Ende-zu-Ende-Verschlüsselung. Der Torwächter veröffentlicht dieses Referenzangebot innerhalb der in Artikel 3 Absatz 10 festgelegten Frist und aktualisiert es erforderlichenfalls."
0,037.001,eu_digital_markets_act,037,001,"(1) Die Kommission und die Mitgliedstaaten arbeiten eng zusammen und koordinieren ihre Durchsetzungsmaßnahmen, um eine kohärente, wirksame und komplementäre Durchsetzung von Rechtsinstrumenten, die auf Torwächter im Sinne dieser Verordnung angewendet werden, zu gewährleisten."
0,013.004,eu_digital_markets_act,013,004,"(4) Der Torwächter darf kein Verhalten an den Tag legen, das die wirksame Einhaltung der Verpflichtungen aus den Artikeln 5, 6 und 7 untergräbt, unabhängig davon, ob das Verhalten vertraglicher, kommerzieller, technischer oder sonstiger Art ist oder in der Verwendung von Verhaltenslenkungsmethoden oder Schnittstellengestaltung besteht."
0,017.001,eu_digital_markets_act,017,001,"(1) Die Kommission kann eine Marktuntersuchung durchführen, um zu prüfen, ob ein Unternehmen, das zentrale Plattformdienste bereitstellt, nach Artikel 3 Absatz 8 als Torwächter zu benennen ist, oder um die zentralen Plattformdienste zu ermitteln, die in dem Benennungsbeschluss nach Artikel 3 Absatz 9 aufzuführen sind. Die Kommission bemüht sich, ihre Marktuntersuchung innerhalb von zwölf Monaten nach dem in Artikel 16 Absatz 3 Buchstabe a genannten Zeitpunkt abzuschließen. Zum Abschluss ihrer Marktuntersuchung erlässt die Kommission einen Durchführungsrechtsakt, in dem ihre Entscheidung dargelegt wird. Dieser Durchführungsrechtsakt wird gemäß dem in Artikel 50 Absatz 2 genannten Beratungsverfahren erlassen."
0,022.002,eu_digital_markets_act,022,002,"(2) Wird eine Befragung gemäß Absatz 1 dieses Artikels in den Räumlichkeiten eines Unternehmens durchgeführt, so unterrichtet die Kommission die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde des Mitgliedstaats, in dessen Hoheitsgebiet die Befragung stattfindet. Auf Verlangen dieser Behörde können deren Bedienstete die Bediensteten der Kommission und die anderen von der Kommission ermächtigten Begleitpersonen bei der Durchführung der Befragung unterstützen."
0,013.006,eu_digital_markets_act,013,006,"(6) Der Torwächter darf weder die Bedingungen oder die Qualität der zentralen Plattformdienste für gewerbliche Nutzer oder Endnutzer, die von den in den Artikeln 5, 6 und 7 festgelegten Rechten bzw. Möglichkeiten Gebrauch machen, verschlechtern noch die Ausübung dieser Rechte bzw. Möglichkeiten übermäßig erschweren, auch nicht dadurch, dass er dem Endnutzer Wahlmöglichkeiten in einer nicht neutralen Weise anbietet oder die Autonomie, Entscheidungsfreiheit oder freie Auswahl von Endnutzern oder gewerblichen Nutzern durch die Struktur, Gestaltung, Funktion oder Art der Bedienung einer Benutzerschnittstelle oder eines Teils davon untergräbt."
0,016.005,eu_digital_markets_act,016,005,(5) Die Kommission kann eine oder mehrere zuständige nationale Behörden um Hilfe bei ihrer Marktuntersuchung ersuchen.
0,032.003,eu_digital_markets_act,032,003,"(3) Jede Handlung der Kommission zum Zwecke einer Marktuntersuchung oder Verfolgung einer Zuwiderhandlung unterbricht die Verjährungsfrist für die Verhängung von Geldbußen oder Zwangsgeldern. Die Unterbrechung tritt mit dem Tag ein, an dem die Handlung mindestens einem an der Zuwiderhandlung beteiligten Unternehmen oder einer beteiligten Unternehmensvereinigung bekannt gegeben wird. Die Verjährung wird unter anderem unterbrochen durch a) Auskunftsverlangen der Kommission, b) schriftliche Nachprüfungsaufträge, die die Kommission ihren Bediensteten erteilt hat, c) die Einleitung eines Verfahrens nach Artikel 20 durch die Kommission."
0,036.001,eu_digital_markets_act,036,001,(1) Die nach dieser Verordnung erhobenen Informationen werden für die Zwecke dieser Verordnung verwendet.
0,005.006,eu_digital_markets_act,005,006,"(6) Der Torwächter darf gewerbliche Nutzer oder Endnutzer nicht direkt oder indirekt daran hindern, einer zuständigen Behörde, einschließlich nationaler Gerichte, eine etwaige Nichteinhaltung des einschlägigen Unionsrechts oder nationalen Rechts durch den Torwächter im Zusammenhang mit den Praktiken des Torwächters mitzuteilen, oder sie in dieser Hinsicht einschränken. Dies berührt nicht das Recht von gewerblichen Nutzern und Torwächtern, in ihren Vereinbarungen die Nutzungsbedingungen von Mechanismen für die Behandlung von rechtmäßigen Beschwerden festzulegen."
0,025.003,eu_digital_markets_act,025,003,"(3) Ist die Kommission der Auffassung, dass die von dem betreffenden Torwächter angebotenen Verpflichtungszusagen nicht geeignet sind, die wirksame Einhaltung der in den Artikeln 5, 6 und 7 festgelegten Verpflichtungen sicherzustellen, so erläutert sie in dem Beschluss, mit dem das Verfahren abgeschlossen wird, weshalb sie die Verpflichtungszusagen nicht für bindend erklärt."
0,005.008,eu_digital_markets_act,005,008,"(8) Der Torwächter darf von gewerblichen Nutzern oder Endnutzern nicht verlangen, dass sie weitere zentrale Plattformdienste, die im Benennungsbeschluss nach Artikel 3 Absatz 9 aufgeführt sind oder die die in Artikel 3 Absatz 2 Buchstabe b genannten Schwellenwerte erreichen, abonnieren oder sich bei diesen registrieren, um gemäß dem genannten Artikel aufgeführte zentrale Plattformdienste des Torwächters nutzen, darauf zugreifen, sich bei diesen anmelden oder sich bei diesen registrieren zu können."
0,003.003,eu_digital_markets_act,003,003,"(3) Wenn ein Unternehmen, das zentrale Plattformdienste bereitstellt, alle in Absatz 2 genannten Schwellenwerte erreicht, teilt es dies der Kommission unverzüglich, in jedem Fall aber innerhalb von zwei Monaten nach Erreichen der Schwellenwerte mit und übermittelt ihr die in Absatz 2 genannten einschlägigen Angaben. Die entsprechende Mitteilung muss die in Absatz 2 genannten einschlägigen Angaben für jeden zentralen Plattformdienst des Unternehmens enthalten, der die in Absatz 2 Buchstabe b genannten Schwellenwerte erreicht. Erreicht ein weiterer zentraler Plattformdienst, der von dem zuvor als Torwächter benannten Unternehmen erbracht wird, die in Absatz 2 Buchstaben b und c genannten Schwellenwerte, so teilt das Unternehmen dies der Kommission innerhalb von zwei Monaten nach Erreichen dieser Schwellenwerte mit. Versäumt es das Unternehmen, das den zentralen Plattformdienst bereitstellt, die Kommission gemäß Unterabsatz 1 des vorliegenden Absatzes zu benachrichtigen und innerhalb der von der Kommission in dem Auskunftsverlangen gemäß Artikel 21 gesetzten Frist alle einschlägigen Angaben zu übermitteln, die die Kommission benötigt, um das betroffene Unternehmen gemäß Absatz 4 des vorliegenden Artikels als Torwächter zu benennen, so ist die Kommission dennoch berechtigt, das Unternehmen auf der Grundlage der ihr vorliegenden Angaben als Torwächter zu benennen. Kommt das Unternehmen, das zentrale Plattformdienste bereitstellt, dem Auskunftsverlangen gemäß Unterabsatz 2 des vorliegenden Absatzes nach oder werden die Informationen übermittelt nachdem die in jenem Unterabsatz genannte Frist abgelaufen ist, so wendet die Kommission das Verfahren nach Absatz 4 an."
0,006.013,eu_digital_markets_act,006,013,"(13) Die allgemeinen Bedingungen des Torwächters für die Kündigung eines zentralen Plattformdienstes dürfen nicht unverhältnismäßig sein. Der Torwächter stellt sicher, dass die Kündigungsbedingungen ohne übermäßige Schwierigkeiten eingehalten werden können."
0,023.001,eu_digital_markets_act,023,001,(1) Die Kommission kann zur Erfüllung ihrer Aufgaben nach dieser Verordnung alle erforderlichen Nachprüfungen bezüglich Unternehmen oder Unternehmensvereinigungen durchführen.
0,039.003,eu_digital_markets_act,039,003,"(3) Wenn die kohärente Anwendung dieser Verordnung dies erfordert, kann die Kommission von Amts wegen den nationalen Gerichten eine schriftliche Stellungnahme übermitteln. Sie kann mit Erlaubnis des betreffenden Gerichts auch mündlich Stellung nehmen."
0,011.001,eu_digital_markets_act,011,001,"(1) Innerhalb von sechs Monaten nach seiner Benennung gemäß Artikel 3 und im Einklang mit Artikel 3 Absatz 10 legt der Torwächter der Kommission einen Bericht vor, in dem er ausführlich und transparent beschreibt, welche Maßnahmen er ergriffen hat, um die Einhaltung der Verpflichtungen aus den Artikeln 5, 6 und 7 sicherzustellen."
0,033.003,eu_digital_markets_act,033,003,"(3) Die Verjährungsfrist für die Durchsetzung von Sanktionen wird unterbrochen durch a) die Bekanntgabe eines Beschlusses, durch den der ursprüngliche Betrag der Geldbuße oder des Zwangsgelds geändert oder ein Antrag auf eine solche Änderung abgelehnt wird, oder b) jede auf zwangsweise Beitreibung der Geldbuße oder des Zwangsgelds gerichtete Maßnahme der Kommission oder eines Mitgliedstaats, der auf Ersuchen der Kommission handelt."
0,038.005,eu_digital_markets_act,038,005,(5) Die gemäß den Absätzen 1 bis 3 dieses Artikels ausgetauschten Informationen dürfen ausschließlich für die Zwecke der Koordinierung der Durchsetzung dieser Verordnung und der in Artikel 1 Absatz 6 genannten Vorschriften ausgetauscht und verwendet werden.
0,008.001,eu_digital_markets_act,008,001,"(1) Der Torwächter hat die Einhaltung der Verpflichtungen aus den Artikeln 5, 6 und 7 dieser Verordnung sicherzustellen und weist diese nach. Die Maßnahmen, die der Torwächter ergreift, um die Einhaltung der genannten Artikel sicherzustellen, müssen dazu führen, dass die Zielsetzungen dieser Verordnung und der jeweiligen Verpflichtung wirksam erreicht werden. Der Torwächter stellt sicher, dass diese Maßnahmen im Einklang mit dem anwendbaren Recht, insbesondere der Verordnung (EU) 2016/679, der Richtlinie 2002/58/EG, den Rechtsvorschriften in Bezug auf Cybersicherheit, Verbraucherschutz, Produktsicherheit sowie den Anforderungen an die Barrierefreiheit durchgeführt werden."
0,013.001,eu_digital_markets_act,013,001,"(1) Ein Unternehmen, das zentrale Plattformdienste bereitstellt, darf diese Dienste nicht auf vertraglichem, kommerziellem, technischem oder anderem Wege segmentieren, aufteilen, unterteilen, fragmentieren oder aufspalten, um dadurch die quantitativen Schwellenwerte nach Artikel 3 Absatz 2 zu umgehen. Eine solche Praktik eines Unternehmens hindert die Kommission nicht daran, es gemäß Artikel 3 Absatz 4 als Torwächter zu benennen."
0,052,eu_digital_markets_act,052,NA,"Artikel 52 Änderung der Richtlinie (EU) 2020/1828 In Anhang I der Richtlinie (EU) 2020/1828 wird folgende Nummer angefügt: „67. Verordnung (EU) 2022/1925 des Europäischen Parlaments und des Rates vom 14. September 2022 über bestreitbare und faire Märkte im digitalen Sektor und zur Änderung der Richtlinien (EU) 2019/1937 und (EU) 2020/1828 (Gesetz über digitale Märkte) (ABl. L 265 vom 21.9.2022, S. 1).“"
0,008.009,eu_digital_markets_act,008,009,"(9) Bei Verfahren nach Absatz 2 kann die Kommission auf Antrag oder von Amts wegen beschließen, das Verfahren wieder aufzunehmen, wenn a) sich der Sachverhalt, auf den sich der Beschluss stützte, in einem wesentlichen Punkt geändert hat oder b) der Beschluss auf unvollständigen, unrichtigen oder irreführenden Angaben beruhte oder c) die im Beschluss genannten Maßnahmen nicht wirksam sind."
0,018.004,eu_digital_markets_act,018,004,"(4) Die Kommission teilt dem betreffenden Torwächter ihre vorläufige Beurteilung innerhalb von sechs Monaten nach dem in Artikel 16 Absatz 3 Buchstabe a genannten Zeitpunkt mit. In ihrer vorläufigen Beurteilung erläutert die Kommission, ob sie die vorläufige Auffassung vertritt, dass die Voraussetzungen des Absatzes 1 dieses Artikels erfüllt sind, und welche Abhilfemaßnahme(n) sie vorläufig für erforderlich und angemessen erachtet."
0,006.009,eu_digital_markets_act,006,009,"(9) Der Torwächter ermöglicht Endnutzern und von ihnen beauftragten Dritten auf ihren Antrag hin kostenlos die effektive Übertragbarkeit der Daten, die vom Endnutzer bereitgestellt oder durch die Tätigkeit des Endnutzers im Zusammenhang mit der Nutzung des betreffenden zentralen Plattformdienstes generiert werden, auch indem kostenlos Instrumente bereitgestellt werden, die die effektive Nutzung dieser Datenübertragbarkeit erleichtern, und indem unter anderem ein permanenter Echtzeitzugang zu diesen Daten gewährleistet wird."
0,018.005,eu_digital_markets_act,018,005,"(5) Damit interessierte Dritte wirksam Stellung nehmen können, veröffentlicht die Kommission zeitgleich mit der Mitteilung ihrer vorläufigen Beurteilung an den Torwächter nach Absatz 4 oder so bald wie möglich danach eine nichtvertrauliche Zusammenfassung des Falls und der Abhilfemaßnahmen, deren Verhängung sie in Erwägung zieht. Die Kommission legt einen angemessenen Zeitraum fest, in dem diese Stellungnahmen abzugeben sind."
0,033.002,eu_digital_markets_act,033,002,"(2) Die Frist läuft ab dem Tag, an dem der Beschluss rechtskräftig wird."
0,040.006,eu_digital_markets_act,040,006,"(6) Die hochrangige Gruppe kann insbesondere die bestehenden und potenziellen Wechselwirkungen zwischen dieser Verordnung und den sektorspezifischen Vorschriften, die von den nationalen Behörden, aus denen die in Absatz 2 genannten europäischen Gremien und Netzwerke zusammengesetzt sind, angewandt werden, ermitteln und beurteilen und der Kommission einen jährlichen Bericht vorlegen, in dem diese Beurteilung dargelegt wird und potenzielle regulierungsübergreifende Fragen ermittelt werden. Diesem Bericht können Empfehlungen beigefügt werden, die auf einheitliche fachübergreifende Ansätze und Synergien zwischen der Anwendung dieser Verordnung und anderer sektorspezifischer Vorschriften abzielen. Der Bericht wird dem Europäischen Parlament und dem Rat übermittelt."
0,010.004,eu_digital_markets_act,010,004,"(4) In dringenden Fällen kann die Kommission auf einen mit Gründen versehenen Antrag eines Torwächters oder von Amts wegen die Anwendung einer bestimmten Verpflichtung nach Absatz 1 auf einen oder mehrere einzelne zentrale Plattformdienste bereits vor dem Erlass eines Beschlusses nach dem genannten Absatz vorläufig aussetzen. Ein solcher Antrag kann jederzeit gestellt und bewilligt werden, bis die Kommission über den Antrag nach Absatz 1 befunden hat."
0,021.004,eu_digital_markets_act,021,004,"(4) Die Unternehmen oder Unternehmensvereinigungen oder ihre Vertreter erteilen die verlangten Auskünfte im Namen des betreffenden Unternehmens oder der betreffenden Unternehmensvereinigung. Ordnungsgemäß bevollmächtigte Rechtsanwälte können die Auskünfte im Namen ihrer Mandanten erteilen. Letztere bleiben in vollem Umfang dafür verantwortlich, dass die erteilten Auskünfte vollständig, sachlich richtig und nicht irreführend sind."
0,046.003,eu_digital_markets_act,046,003,"(3) Vor dem Erlass von Durchführungsrechtsakten nach Absatz 1 veröffentlicht die Kommission einen Entwurf davon und fordert alle Beteiligten auf, innerhalb einer Frist, die mindestens einen Monat betragen muss, zu dem Entwurf Stellung zu nehmen."
0,019.003,eu_digital_markets_act,019,003,"(3) Die Kommission veröffentlicht ihre Beurteilung innerhalb von 18 Monaten nach dem in Artikel 16 Absatz 3 Buchstabe a genannten Zeitpunkt in einem Bericht. Dieser Bericht wird gegebenenfalls dem Europäischen Parlament und dem Rat zusammen mit Folgendem übermittelt: a) einem Gesetzgebungsvorschlag zur Änderung dieser Verordnung, um zusätzliche Dienste des digitalen Sektors in die Liste der zentralen Plattformdienste nach Artikel 2 Nummer 2 oder neue Verpflichtungen in Kapitel III aufzunehmen, oder b) einem Entwurf eines delegierten Rechtsakts zur Ergänzung dieser Verordnung in Bezug auf die in den Artikeln 5 und 6 festgelegten Verpflichtungen, oder einem Entwurf eines delegierten Rechtsakts zur Änderung oder Ergänzung dieser Verordnung in Bezug auf die in Artikel 7 festgelegten Verpflichtungen, wie in Artikel 12 vorgesehen. Gegebenenfalls kann in dem unter Unterabsatz 2 Buchstabe a genannten Gesetzgebungsvorschlag zur Änderung dieser Verordnung auch vorgeschlagen werden, bestehende Dienste aus der Liste der zentralen Plattformdienste nach Artikel 2 Nummer 2 zu streichen oder bestehende Verpflichtungen aus Artikel 5, 6 oder 7 zu streichen."
0,028.005,eu_digital_markets_act,028,005,"(5) Die vom Torwächter gemäß Absatz 1 ernannten Compliance-Beauftragten haben folgende Aufgaben: a) Organisation, Überwachung und Beaufsichtigung der Maßnahmen und Tätigkeiten des Torwächters, mit denen die Einhaltung dieser Verordnung sichergestellt werden soll; b) Information und Beratung des Managements und der Mitarbeiter des Torwächters über die einschlägigen Verpflichtungen aus dieser Verordnung; c) gegebenenfalls Überwachung der Einhaltung der gemäß Artikel 25 für bindend erklärten Verpflichtungszusagen, unbeschadet der Möglichkeit der Kommission, gemäß Artikel 26 Absatz 2 unabhängige externe Sachverständige zu benennen; d) Zusammenarbeit mit der Kommission für die Zwecke dieser Verordnung."
0,029.004,eu_digital_markets_act,029,004,"(4) Die Kommission kann Dritte konsultieren, wenn sie beabsichtigt, einen Nichteinhaltungsbeschluss zu erlassen."
0,018.006,eu_digital_markets_act,018,006,"(6) Beabsichtigt die Kommission, einen Beschluss nach Absatz 1 dieses Artikels zu erlassen, indem sie die vom Torwächter nach Artikel 25 angebotenen Verpflichtungszusagen für bindend erklärt, so veröffentlicht sie eine nichtvertrauliche Zusammenfassung des Falls und der wichtigsten Inhalte der Verpflichtungszusagen. Interessierte Dritte können ihre Stellungnahmen innerhalb eines von der Kommission festzulegenden angemessenen Zeitraums abgeben."
0,023.002,eu_digital_markets_act,023,002,"(2) Die mit den Nachprüfungen beauftragten Bediensteten der Kommission und die anderen von ihr ermächtigten Begleitpersonen sind befugt, a) alle Räumlichkeiten, Grundstücke und Transportmittel der Unternehmen und Unternehmensvereinigungen zu betreten, b) die Bücher und sonstigen Geschäftsunterlagen, unabhängig davon, in welcher Form sie vorliegen, zu prüfen, c) Kopien oder Auszüge gleich in welcher Form aus diesen Büchern und Geschäftsunterlagen anzufertigen oder zu verlangen, d) von dem Unternehmen oder der Unternehmensvereinigung Erläuterungen zu der Organisation, der Funktionsweise, dem IT-System, den Algorithmen, der Datenverwaltung und dem Geschäftsgebaren sowie einen entsprechenden Zugang zu verlangen sowie die abgegebenen Erläuterungen mit beliebigen technischen Mitteln aufzuzeichnen oder zu dokumentieren, e) betriebliche Räumlichkeiten und Bücher oder Unterlagen jeder Art für die Dauer der Nachprüfung in dem hierfür erforderlichen Ausmaß zu versiegeln, f) von allen Vertretern oder Beschäftigten des Unternehmens oder der Unternehmensvereinigung Erläuterungen zu Fakten oder Unterlagen zu verlangen, die mit Gegenstand und Zweck der Nachprüfung in Zusammenhang stehen, und ihre Antworten mit beliebigen technischen Mitteln zu Protokoll zu nehmen."
0,022.001,eu_digital_markets_act,022,001,"(1) Die Kommission kann zur Erfüllung ihrer Aufgaben nach dieser Verordnung jede natürliche oder juristische Person befragen, die in die Befragung zum Zweck der Einholung von Informationen, die mit dem Gegenstand einer Untersuchung im Zusammenhang stehen, einwilligt. Die Kommission ist berechtigt, diese Befragungen mit beliebigen technischen Mitteln aufzuzeichnen."
0,044.002,eu_digital_markets_act,044,002,(2) Bei der Veröffentlichung ist dem berechtigten Interesse der Torwächter oder Dritter am Schutz ihrer vertraulichen Informationen Rechnung zu tragen.
0,019.002,eu_digital_markets_act,019,002,"(2) Die Kommission kann bei der Durchführung einer Marktuntersuchung nach Absatz 1 Dritte konsultieren, unter anderem gewerbliche Nutzer und Endnutzer von Diensten des digitalen Sektors, die Gegenstand der Untersuchung sind, sowie gewerbliche Nutzer und Endnutzer, die Praktiken unterliegen, die Gegenstand der Untersuchung sind."
0,007.005,eu_digital_markets_act,007,005,"(5) Nach der Veröffentlichung des Referenzangebots gemäß Absatz 4 kann jeder Anbieter nummernunabhängiger interpersoneller Kommunikationsdienste, der solche Dienste in der Union anbietet oder anzubieten beabsichtigt, Interoperabilität mit den vom Torwächter erbrachten nummernunabhängigen interpersonellen Kommunikationsdiensten beantragen. Ein solcher Antrag kann sich auf einige oder alle der in Absatz 2 aufgeführten grundlegenden Funktionen erstrecken. Der Torwächter kommt jedem zumutbaren Antrag auf Interoperabilität innerhalb von drei Monaten nach Eingang des Antrags nach, indem er die beantragten grundlegenden Funktionen bereitstellt."
0,013.005,eu_digital_markets_act,013,005,"(5) Wenn eine Einwilligung zur Erhebung, Verarbeitung, Weiterverwendung und Weitergabe personenbezogener Daten erforderlich ist, um die Einhaltung der vorliegenden Verordnung zu gewährleisten, trifft der Torwächter geeignete Maßnahmen, damit gewerbliche Nutzer die für ihre Verarbeitung erforderliche Einwilligung unmittelbar erhalten können, sofern eine solche Einwilligung nach der Verordnung (EU) 2016/679 oder der Richtlinie 2002/58/EG erforderlich ist, oder damit er die Vorschriften und Grundsätze der Union in Bezug auf den Datenschutz und den Schutz der Privatsphäre auf andere Weise einhalten kann, beispielsweise indem er den gewerblichen Nutzern gegebenenfalls ordnungsgemäß anonymisierte Daten zur Verfügung stellt. Der Torwächter darf die Einholung dieser Einwilligung durch den gewerblichen Nutzer nicht aufwendiger machen, als sie es bei seinen eigenen Diensten ist."
0,007.006,eu_digital_markets_act,007,006,"(6) Die Kommission kann die Fristen für die Einhaltung der Verpflichtungen nach Absatz 2 oder 5 auf begründeten Antrag des Torwächters ausnahmsweise verlängern, wenn der Torwächter nachweist, dass dies zur Gewährleistung wirksamer Interoperabilität und zur Aufrechterhaltung des erforderlichen Sicherheitsniveaus, gegebenenfalls einschließlich Ende-zu-Ende-Verschlüsselung, erforderlich ist."
0,039.004,eu_digital_markets_act,039,004,"(4) Die Kommission kann ausschließlich für die Ausarbeitung ihrer Stellungnahmen das betreffende nationale Gericht ersuchen, ihr alle zur Beurteilung des Falls notwendigen Schriftstücke zu übermitteln oder für deren Übermittlung zu sorgen."
0,049.002,eu_digital_markets_act,049,002,"(2) Die Befugnis zum Erlass delegierter Rechtsakte gemäß Artikel 3 Absätze 6 und 7 und Artikel 12 Absätze 1, 3 und 4 wird der Kommission für einen Zeitraum von fünf Jahren ab dem 1. November 2022 übertragen. Die Kommission erstellt spätestens neun Monate vor Ablauf des Zeitraums von fünf Jahren einen Bericht über die Befugnisübertragung. Die Befugnisübertragung verlängert sich stillschweigend um Zeiträume gleicher Länge, es sei denn, das Europäische Parlament oder der Rat widersprechen einer solchen Verlängerung spätestens drei Monate vor Ablauf des jeweiligen Zeitraums."
0,028.007,eu_digital_markets_act,028,007,"(7) Das Leitungsorgan des Torwächters übernimmt die Festlegung, Beaufsichtigung und Haftung der bzw. für die Umsetzung der Unternehmensführungsregelungen des Torwächters, die für die Unabhängigkeit der Compliance-Funktion sorgen, einschließlich der Kompetenzaufteilung in der Organisation des Torwächters und der Vermeidung von Interessenkonflikten."
0,028.009,eu_digital_markets_act,028,009,"(9) Das Leitungsorgan widmet dem Management und der Überwachung der Einhaltung dieser Verordnung ausreichend Zeit. Es beteiligt sich aktiv an den Entscheidungen im Zusammenhang mit dem Management und der Durchsetzung dieser Verordnung und sorgt dafür, dass angemessene Ressourcen dafür zugewiesen werden."
0,049.001,eu_digital_markets_act,049,001,(1) Die Befugnis zum Erlass delegierter Rechtsakte wird der Kommission unter den in diesem Artikel festgelegten Bedingungen übertragen.
0,007.008,eu_digital_markets_act,007,008,"(8) Nur diejenigen personenbezogenen Daten von Endnutzern, die für wirksame Interoperabilität unbedingt erforderlich sind, werden vom Torwächter erhoben und mit dem Anbieter nummernunabhängiger interpersoneller Kommunikationsdienste, der einen Antrag auf Interoperabilität stellt, ausgetauscht. Bei der Erhebung und dem Austausch der personenbezogenen Daten von Endnutzern sind die Verordnung (EU) 2016/679 und die Richtlinie 2002/58/EG vollumfänglich einzuhalten."
0,007.001,eu_digital_markets_act,007,001,"(1) Erbringt ein Torwächter nummernunabhängige interpersonelle Kommunikationsdienste, die im Benennungsbeschluss nach Artikel 3 Absatz 9 aufgeführt sind, so sorgt er für die Interoperabilität der grundlegenden Funktionen seiner nummernunabhängigen interpersonellen Kommunikationsdienste mit den nummernunabhängigen interpersonellen Kommunikationsdiensten anderer Anbieter, die solche Dienste in der Union anbieten oder anzubieten beabsichtigen, indem er auf Antrag kostenlos die im Sinne der Interoperabilität erforderlichen technischen Schnittstellen oder ähnliche Lösungen bereitstellt."
0,026.002,eu_digital_markets_act,026,002,"(2) Die Maßnahmen nach Absatz 1 können die Benennung unabhängiger externer Sachverständiger und Prüfer sowie die Benennung von Bediensteten der zuständigen nationalen Behörden der Mitgliedstaaten umfassen, die die Kommission bei der Überwachung der Verpflichtungen und Maßnahmen unterstützen und ihr mit spezifischem Fachwissen oder Kenntnissen zur Seite stehen."
0,005.005,eu_digital_markets_act,005,005,"(5) Der Torwächter gibt Endnutzern die Möglichkeit, über seine zentralen Plattformdienste durch Nutzung der Software-Anwendung eines gewerblichen Nutzers auf Inhalte, Abonnements, Funktionen oder andere Elemente zuzugreifen und diese zu nutzen, auch wenn diese Endnutzer diese Elemente bei dem betreffenden gewerblichen Nutzer ohne Nutzung der zentralen Plattformdienste des Torwächters erworben haben."
0,018.008,eu_digital_markets_act,018,008,"(8) Die Kommission überprüft regelmäßig die nach den Absätzen 1 und 2 dieses Artikels verhängten Abhilfemaßnahmen, um sicherzustellen, dass der Torwächter seinen Verpflichtungen nach den Artikeln 5, 6 und 7 tatsächlich nachkommt. Die Kommission ist berechtigt, diese Abhilfemaßnahmen zu ändern, wenn sie nach einer neuen Marktuntersuchung feststellt, dass sie nicht wirksam sind."
