Document;Topic;Name;Top_n_words;Probability;Representative_document;model
flächendeckende technologieneutrale breitbandversorgung  österreichweit sicherstellen  gvorreiterrolle weiter ausbauen und anwendung  für neue technologien autonomes fahren internet  of things etc mit telekomanbietern vorantreiben  aufbau der infrastruktur unter einhaltung der  höchstmöglichen sicherheitsstandards in  zusammenarbeit mit mobilfunkbetreibern  einsatz auf euebene um europas technologieautonomie im bereich g und all seiner anwendungen sicherzustellen und abhängigkeit von  drittstaaten zu vermeiden bei hardware und  softwarelösungen  berücksichtigung wissenschaftlicher erkenntnisse insbesondere der vom parlament beauftragten technikfolgenabschätzung zu g mobilfunk und gesundheit sowie der erkenntnisse  der who und der öaw  breitbandstrategie  weiterentwickeln und glasfaserausbau vorantreiben  ziel für  flächendeckende versorgung mit  festen und mobilen gigabitanschlüssen vermeidung einer digitalen kluft zwischen stadt  und land besonderer fokus hinsichtlich glasfaserausbau in gewerbegebieten und öffentlichen einrichtungen einsatz von neuen technologien laufend evaluieren um ländlichen raum rasch zu erschließen  z b  komplementäre technologien für die  lastmileproblematik testen glasfaser bis  zum ortskern kabellose weiterverbindung zum  haushalt  ausbau des backbone austria und der backhauls  vorantreiben  breitbandmilliarde neu strukturieren förderungen können ganzjährig beantragt werden klar  definierte qualitative und temporäre ausbauverpflichtungen mit sperre des fördererwerbs bei  nichteinhaltung  anpassen der breitbandförderbedingungen  mit anhebung auf  mbits zum abruf von  fördergeldern  schließung eines fiber und gpaktes zwischen bundesregierung telekommunikationsunternehmen ländern und landeserrichtungsgesellschaften zur erstellung eines ausbauplans  verbesserte koordination zur hebung von  synergien bei bauvorhaben bei gleichzeitiger  vermeidung volkswirtschaftlich nachteiliger  investitionen  im zuge des breitband und mobilfunkpakts  wird eine empfehlung für mehrfamilienhäuser  und betriebsgebäude zur verlegung einer  leerverrohrung für etwaige glasfaseranbindung  inkludiert;3.0;3_forschung_bereich_verwaltung_europäischen;forschung - bereich - verwaltung - europäischen - menschen - aufbauend - prüfung - digitalen - open - grundlagenforschung;1.0;1.0;model 1
 digitale aktivitäten der bundesinstitutionen abstimmen cdos beibehalten ressort  ü bergreifende  projekte umsetzen  building information modelling bim verstärkt in der  öffentlichen beschaffung berücksichtigen  digitalisierung von kunstschätzen durch virtuelle  darstellung von sehenswürdigkeiten auf nationalen  und europäischen plattformen sollen in den nächsten jahren die wertvollsten teile unseres kulturellen  erbes weiter digitalisiert und so weltweit barrierefrei zugänglich gemacht werden;7.0;7_digitale_digitalisierung_unternehmen_sollen;digitale - digitalisierung - unternehmen - sollen - umsetzung - bürgerinnen - ermöglichen - digitalen - europäischen - verfahren;1.0;1.0;model 1
demzufolge hat mit entsprechenden konsequenzen zu rechnen wer sich nicht an unsere  rechtsordnung hält;0.0;0_prüfung_stärkung_schaffung_evaluierung;prüfung - stärkung - schaffung - evaluierung - ziel - berücksichtigung - sicherheit - polizei - unternehmen - möglichkeit;1.0;1.0;model 2
diese verwaltung ist im dienste der bevölkerung sowie  der unternehmen in unserem land tätig wir setzen uns  als bundesregierung daher für einen leistungsstarken  effizienten sowie nachhaltig und serviceorientiert agierenden öffentlichen sektor ein durch ziel und wirkungsorientiertes arbeiten sowie modernisierung soll in enger  kooperation mit den öffentlich bediensteten sichergestellt  werden dass die hohe qualität der erbrachten leistungen  den bürgerinnen und bürgern auch künftig niederschwellig  zur verfügung gestellt sowie bürokratie serviceorientiert  weiter vereinfacht werden kann;0.0;0_prüfung_stärkung_schaffung_evaluierung;prüfung - stärkung - schaffung - evaluierung - ziel - berücksichtigung - sicherheit - polizei - unternehmen - möglichkeit;1.0;1.0;model 2
 konkrete zuordnung und damit verantwortung  für die ergebnisse zu den jeweiligen gebietskörperschaften aufgabenentflechtung  schaffung klarer verantwortlichkeiten sowie  prüfung einer stärkung der steuer  au tonomie für  länder und gemeinden  reduktion der transferströme wichtig ist dabei  vor allem dass wechselwirkungen im finanzausgleich beachtet werden;0.0;0_prüfung_stärkung_schaffung_evaluierung;prüfung - stärkung - schaffung - evaluierung - ziel - berücksichtigung - sicherheit - polizei - unternehmen - möglichkeit;1.0;1.0;model 2
 im rahmen der avereinbarung zur energieeffizienz werden bezugsgrößen wie total costs of  ownership implementiert;3.0;3_maßnahmen_klimaschutz_sollen_mikroplastik;maßnahmen - klimaschutz - sollen - mikroplastik - öffentliche - unternehmen - ziel - verbindliche - sanierung - gas;1.0;1.0;model 2
 entwicklung eines masterplanes  unterstützung der weiterbildung von ehrenamtlichen mitarbeiterinnen und mitarbeitern  koordinierung der bibliotheken bei der  anschaffung von lizenzen  erweiterung der öffnungszeiten sonntagsöffnung der österreichischen nationalbibliothek önb  verwertungsgesellschaften  umfassende evaluierung der verwertungsgesellschaften vor allem hinsichtlich wirtschaftlicher synergien und transparenz im interesse der  urheberinnen und urheber  stärkung der aufsichtsbehörde  vereinfachte verfahren bei lizenzvergaben   kulturpass für menschen mit finanziellen  engpässen in anlehnung an das konzept  hunger auf kunst und kultur gedenkkultur  entwicklung einer gedenkstrategie mit dem ziel die  unterschiedlichen rechtsträger der österreichischen  gedenkstätten sammlungen und museen unter dem  dach des parlaments zusammenzuführen und die  dauerhafte finanzierung sicherzustellen   stärkung des dokumentationsarchivs des österreichischen widerstandes döw und schaffung einer  forschungs und dokumentationsstelle für antisemitismus für den religiös motivierten politischen  extremismus politischer islam und für den rassismus im  jahrhundert  ankauf und weiterentwicklung der gedenkstätte kz  mauthausengusen  stärkung der erinnerungskultur für jugendliche  inner und außerhalb der schulenmedien wir bekennen uns zu einer medienpolitik die grundwerte wie pluralismus unabhängigkeit medien und  pressefreiheit sowie innovation sicherstellt und fördert;5.0;5_forschung_bereich_verwaltung_europäischen;forschung - bereich - verwaltung - europäischen - prüfung - digitalen - grundlagenforschung - open - berücksichtigung - menschen;1.0;1.0;model 2
auch in jenen bereichen für die die nationale klimaschutzpolitik verantwortlich ist wie z  b  verkehr und gebäude  gibt es deutlichen handlungsbedarf angesichts drohender strafzahlungen bei nichterreichung unserer klimaziele  ist eine ambitionierte reduktion nationaler treibhausgasemissionen auch aus finanzieller sicht sinnvoll;3.0;3_maßnahmen_klimaschutz_sollen_mikroplastik;maßnahmen - klimaschutz - sollen - mikroplastik - öffentliche - unternehmen - ziel - verbindliche - sanierung - gas;1.0;1.0;model 2
 bürokratieabbau im vergabeverfahren unter  berücksichtigung des bestbieterprinzips  verfahrensbeschleunigung unter wahrung hoher  qualität  prüfung einer reform des verfahrensrechts im  avg allgemeines verwaltungsverfahrensgesetz  wurde seit  nicht mehr weiterentwickelt  digitalen bescheid ermöglichen kundmachungsvorschriften  fristen bei digitaler einbringung auf  uhr des  entsprechenden tages ausweiten flexibilisierung bei sachverständigen um bei  mangelnder verfügbarkeit zu lange wartefristen  künftig zu vermeiden  veröffentlichungspflicht in papierform in der wiener  zeitung abschaffen  lohnverrechnung vereinfachen   strukturelle vereinfachung der lohnverrechnung  bessere koordinierung der einzelnen player  finanzamt gebietskrankenkasse und gemeinden  harmonisierung der beitrags und bemessungsgrundlage so weit als möglich  reduktion der komplexität und dokumentationserleichterungen  prüfung der vereinfachung und reduktion von  ausnahme und sonderbestimmungen  verpflichtende anführung der dienstgeberabgaben am lohnzettel planungssicherheit und bürokratieabbau bei förderungen z  b  entscheidung über förderanträge  innerhalb definierter fristen objektive wirkungsziele abwicklungskooperationen von bund und  ländern  verhaltenswissenschaftliche erkenntnisse verstärkt nutzen um verwaltungsabläufe effizienter zu  gestalten und bürokratie zu reduzieren verhaltensökonomie  prüfung ob handelsübliche überbegriffe bei warenbezeichnungen z  b  obst gemüse bei den registrierkassen beibehalten werden können um vor allem  kleine und mittlere händlerinnen und händler zu  entlasten mögliche verlängerung der bestehenden  ausnahmen  normenwesen reformieren um hohe österreichische  standards beizubehalten z  b  konsumentenschutz  aber gleichzeitig unnötige mehrausgaben für unternehmen vermeiden  dienstleistungsscheck entbürokratisieren und  digitalisierenepus  kmus mehr als    d er heimischen unternehmen sind kleine  und mittlere unternehmen kmus die für den großteil der  arbeitsplätze in österreich verantwortlich sind  sie bilden  das rückgrat unserer wirtschaft und unseres wohlstands;9.0;9_digitale_digitalisierung_unternehmen_bürgerinnen;digitale - digitalisierung - unternehmen - bürgerinnen - sollen - daten - ermöglichen - digitalen - umsetzung - verfahren;1.0;1.0;model 2
modell schweiz corporate venture fund unter  einbindung österreichischer leitbetriebe oder modell dänemark dachfondsfund of funds  lösung;8.0;8_österreichs_wirtschaft_positionierung_hilfe;österreichs - wirtschaft - positionierung - hilfe - neue - gap - zusammenarbeit - erhalt - entwicklung - bio;1.0;1.0;model 2
bund bundesländer und gemeinden arbeiten gemeinsam  und abgestimmt an der erreichung der klimaziele und  treffen zukunftsentscheidungen die planungssicherheit  für die bevölkerung und die wirtschaft ermöglichen so  sichern wir den wohlstand der österreichischen bevölkerung und die wettbewerbsfähigkeit der österreichischen  wirtschaft es gilt rasch ins tun zu kommen und vorarbeiten aus dem nationalen energie und klimaplan  der bioökonomiestrategie oder dem sachstandsbericht  mobilität umzusetzen;4.0;4_umsetzung_ebene_europa_maßnahmen;umsetzung - ebene - europa - maßnahmen - europäischer - klimaschutz - green - co - weiterentwicklung - erreichung;1.0;1.0;model 2
klimaneutralität bis   ein  klares ziel ein klarer auftrag  parispfad einschlagen mit wissenschaftsbasierter  klimapolitik   pariskompatibles co budget und dementsprechende reduktionspfade um bis spätestens   klimaneutralität in österreich zu erreichen   vorantreiben einer ambitionierten und fortschrittsorientierten klima und energiepolitik in europa und  der welt   österreich positioniert sich konsequent in der  gruppe der klimaschutzvorreiter in europa und  verfolgt eine energiepolitische orientierung an  erneuerbaren energien und klimaschutz;4.0;4_umsetzung_ebene_europa_maßnahmen;umsetzung - ebene - europa - maßnahmen - europäischer - klimaschutz - green - co - weiterentwicklung - erreichung;1.0;1.0;model 2
 bund und länder verständigen sich auf abgestimmte mittel und langfristig ausgerichtete  planbare und gesicherte sowie hinreichend dotierte  klima und energieförderungen für die verschiedenen zielgruppen zur effektiven und effizienten  erreichung der im nekp und diesem regierungsübereinkommen gesteckten ziele;3.0;3_maßnahmen_klimaschutz_sollen_mikroplastik;maßnahmen - klimaschutz - sollen - mikroplastik - öffentliche - unternehmen - ziel - verbindliche - sanierung - gas;1.0;1.0;model 2
im mittelpunkt stehen lebensqualität und wettbewerbsfähigkeit hierfür müssen neue mobilitätskonzepte und innovationen gestärkt werden  u a  auch mit der etablierung von experimentierräumen;7.0;7_verkehr_öffentlichen_einsatz_ausbau;verkehr - öffentlichen - einsatz - ausbau - mobilität - prüfung - bahn - luftfahrt - verkehrs - schiene;1.0;1.0;model 2
 flexible nachfrageorientierte mobilitätsangebote  als ergänzung zu bahn und kraftfahrlinien auf der  letzten meile  mikroöv  absicherung gemeinwohlorientierter mobilitätsdienste dorfbus anrufsammeltaxis etc durch  klare und stabile rahmenbedingungen   bundesweiter ausbau von den öv ergänzenden  parkride bikeride und carsharinglösungen an bahnhöfen in abhängigkeit von der verfügbarkeit attraktiver zubringerdienste um die  angebote des öffentlichen verkehrs für pendlerinnen und pendler zu erweitern und aufzuwerten dafür notwendig ist auch folgendes   neuordnung parkrideregelungen öbb mit  gemeinden und ländern sowie einheitliche  bewirtschaftungs und betriebskriterien von  parkride bikeride und sharingangeboten  bekenntnis zum regionalen schienengebundenen verkehr bzw zu kostengünstigeren  alternativen des öffentlichen verkehrs  ondemandlösungen busse etc  zusammenarbeit mit dem tourismus um  auch dort die sogenannte last mile mittels  öffentlicher verkehrsmittel zu ermöglichen   bahn im fernverkehr zur attraktiven alternative  machen  prüfung der ausweitung des angebots an autoreisezügen wie beispielsweise wieninnsbruck feldkirch berücksichtigung von emobilität  durch lademöglichkeiten auf dem zug  ausbau des nachtzugangebots im fernverkehr innerösterreichisch und zu internationalen  destinationen  verbesserung der fahrradmitnahme im fernverkehr verkehrssicherheit  novelle der straßenverkehrsordnung   evaluierung der stvo auf benachteiligungen des  radfahrens und zufußgehens   abbau von rechtlichen barrieren zum wohle des  sicheren radfahrens sowie zufußgehens  ermöglichung von temporeduktionen in ortskernen und vor schulen sowie an unfallhäufungsstellen auch auf landesstraßen  stärkung des rücksichtnahmeprinzips in der stvo rettungsgasse klarstellung des begriffs stocken  des verkehrs in der stvo etwa durch konkrete  geschwindigkeitsangabe  klarstellung höchstgeschwindigkeit  kmh in  begegnungszonen  verbesserungen der lkwsicherheit   verstärkter fokus auf lkwsicherheit im verkehrssicherheitsbeirat   vertiefende ausbildung der lkwfahrerinnen  und fahrer im rahmen der berufskraftfahreraus und weiterbildung hinsichtlich verkehrssicherheit und toter winkel   bewusstseinsbildungsmaßnahmen für  besonders gefährdete gruppen von verkehrsteilnehmerinnen und teilnehmern betreffend  toter winkel  prüfung einer förderung für nachrüstung von  abbiegeassistenten  ausstattung von asfinagparkplätzen mit  einrichtungen zur korrekten ausrichtung der  spiegel von lkws sowie kontaktaufnahme und  gemeinsame evaluierung mit den mineralölfirmen ob die einrichtung solcher plätze auch bei  tankstellen möglich ist  adäquate personelle ausstattung der exekutive  für ein dichtes kontrollnetz bezüglich arbeitsrechtlicher technischer und rechtlicher belange  unter zumutbarer zeitlicher beeinträchtigung der  beamtshandelten  einführung einer verpflichtenden verkehrserziehung  inklusive einheitlicher unterrichtsmaterialen sowie  verpflichtende erstehilfekurse in allen schulen  verstärktes angebot von fort und weiterbildung  für führerscheinbesitzerinnen und besitzer um  aktuelles wissen und bewusstsein technischer und  rechtlicher neuerungen zu gewährleisten evaluierung des alkolocksystems nach ablauf der  fünfjahresfrist versuchsbeginn am  september    effektives einschreiten gegen lenkerinnen und  lenker die sich auf grund von verbotenem suchtgiftkonsum alkoholkonsum sowie des konsums von  nicht fachärztlich verschriebenen psychotropen  stoffen in einem fahruntauglichen zustand befinden  ausarbeitung eines verkehrssicherheitsprogramms  ff mit annäherung an vision zero  evaluierung und novelle der offroadvo und des  kfg in bezug auf den missbräuchlichen einsatz von  traktoren effiziente emobilität jetzt   schienen in die zukunft und mehr  bahn bim  bus  bus bahn  co  innovativ aufeinander abgestimmt benutzerfreundlich  etablierung einer gemeinsamen bestellorganisation  die als servicestelle für den bund die bundesländer  und die verkehrsbünde zur verfügung steht um  synergien zu nutzen und beschaffungskosten zu  minimieren sowie zu einer abgestimmten planung  von bahn und busverkehrsausschreibungen zu  kommen  schaffung einer nationalen buchungsplattform mit  transparenten tarifen inkl vereinheitlichung des  ticketing im öffentlichen verkehr möglichkeit mit  einem ticket mehrere verkehrsdienstleister  von  mikroöv bis schienenfernverkehr zu nutzen um  die kundenzufriedenheit zu steigern sollen die tarif  und automatensysteme harmonisiert werden  vereinheitlichung der wichtigsten tarifnebenbestimmungen und mehr vernetzung bei fahrplangestaltung  fahrgastrechte absichern und ausbauen mitwirkungspflicht für unternehmen an schlichtungsverfahren beibehalten prüfung einbezug einzeltickets  spnv  breitbandausbau entlang pendlerstrecken   bahninfrastruktur plus   evaluierung überarbeitung und ggf aufstockung des öbbrahmenplans   um die fertigstellung des zielnetzes  zu  beschleunigen und dringliche nahverkehrsprojekte in ballungsräumen rasch zu starten   entsprechend der zielrichtung des nekp erfolgt  ausgehend vom basisjahr  im gültigen  rahmenplan  eine investitionssteigerung von    p ro jahr inklusive vorausvalorisierung von    ;7.0;7_verkehr_öffentlichen_einsatz_ausbau;verkehr - öffentlichen - einsatz - ausbau - mobilität - prüfung - bahn - luftfahrt - verkehrs - schiene;1.0;1.0;model 2
technische innovationen insbesondere betreffend ökoeffizienzsteigerung und nutzung von  seilbahnen als verkehrsmittel werden begrüßt;7.0;7_verkehr_öffentlichen_einsatz_ausbau;verkehr - öffentlichen - einsatz - ausbau - mobilität - prüfung - bahn - luftfahrt - verkehrs - schiene;1.0;1.0;model 2
 schwerpunktsetzung im bereich digitalisierung  touristische unternehmen beim umstieg und  beim einsatz digitaler anwendungen unterstützen  verstärkt datenallianzen bilden zwischen einrichtungen im einfluss des bundes zur strategischen weiterentwicklung und gemeinsamen problemlösung im rahmen der aktuellen rechtlichen rahmenbedingungen  egovernmentservices ausbauen um bürokratische prozesse zu vereinfachen   rahmenbedingungen für einen engen sektorübergreifenden austausch schaffen  umsetzung einer digitalisierungsstrategie  flächendeckendes datennetz  nutzung der digitalisierung für entbürokratisierung   schulungen im direkt und plattformbetrieb  tourismusopendataleuchtturmprojekt der  öw  besondere berücksichtigung der regionalen schwerpunkte in der tourismusstrategie im sinne einer  zukunftsfitten tourismusstrategie die auch massentouristischen phänomenen entgegenwirken soll  stichwort overtourism  weiterentwicklung der österreich werbung  das öwnetz im ausland wird immer wichtiger  für das funktionieren des österreichischen  tourismussystems und um die marke urlaub  in österreich in die welt zu tragen um synergien zu nutzen sollen öw und awo zukünftig  ein weltweites netz für die österreichischen  destinationen und betriebe bilden;9.0;9_digitale_digitalisierung_unternehmen_bürgerinnen;digitale - digitalisierung - unternehmen - bürgerinnen - sollen - daten - ermöglichen - digitalen - umsetzung - verfahren;1.0;1.0;model 2
 die öw soll die digitale kommunikation und  gestaltung von reiseerlebnissen forcieren und  der branche digitale kooperationsmöglichkeiten  anbieten;9.0;9_digitale_digitalisierung_unternehmen_bürgerinnen;digitale - digitalisierung - unternehmen - bürgerinnen - sollen - daten - ermöglichen - digitalen - umsetzung - verfahren;1.0;1.0;model 2
wir bekennen uns darüber hinaus zum ziel die finanziellen mittel für die entwicklungs  zu sammenarbeit zu  erhöhen zentrale ziel  s etzungen sind mit partnerländern  und organisationen perspektiven vor ort zu schaffen  humanitäre hilfe in krisenregionen auszubauen einen  verstärkten fokus auf das thema migration zu legen und  mehr möglichkeiten für wirtschaftliche zusammen  a rbeit  auf augenhöhe zu schaffen sowie entwicklungspolitische  bildungsarbeit in öster  r eich aufzuwerten die wirksame  hilfe vor ort  etwa in krisenregionen  ist uns dabei  ein zentrales anliegen um das sich die österreichische  bundesregierung verstärkt kümmern wird;8.0;8_österreichs_wirtschaft_positionierung_hilfe;österreichs - wirtschaft - positionierung - hilfe - neue - gap - zusammenarbeit - erhalt - entwicklung - bio;1.0;1.0;model 2
 initiativen für eine internationale positionierung der  eu als starke akteurin  österreich positioniert sich in der eu für ein neues  miteinander statt rückkehr zu altem gegeneinander;2.0;2_migration_internationaler_eu_österreichs;migration - internationaler - eu - österreichs - europäischen - stärkung - asyl - ebene - einsatz - setzt;1.0;1.0;model 2
 klimaschutzgrüne diplomatie für eine le  b ens  w erte  zukunftwelt   signifikante erhöhung des österreichischen beitrags zum greenclimatefund zusage an un   einführung einer klimabotschafterin bzw eines  klimabotschafters und erstellung eines konzepts  für grüne diplomatie  unterstützung des un global compact corporate sustainability initiative  österreich wird der international renew  a ble  energy agency irena beitreten um seine position als international energy hub auszubauen;4.0;4_umsetzung_ebene_europa_maßnahmen;umsetzung - ebene - europa - maßnahmen - europäischer - klimaschutz - green - co - weiterentwicklung - erreichung;1.0;1.0;model 2
festigung des images von österreich als internationalem amtssitz   ausbau des amtssitzes wien als hub für sicherheit und nachhaltigkeit mit einem fokus auf  energie entwicklung und climate diplomacy  nachhaltige modernisierung des vienna international centers in zusammenarbeit mit der stadt  wien und der uno mit dem ziel einer ausweitung der aktivitäten und organisationen  schaffung eines zeitgemäßen und umfassenden  amtssitzgesetzes um die attraktivität des  standorts österreich weiter zu erhöhen  österreich als ort des dialogs und der internationalen diplomatie weiter stärken sowie die  sichtbarkeit im austausch mit der bevölkerung  erhöhen die bundesregierung wird sich für eine reform  des kaiciid innerhalb eines jahres einsetzen im  sinne einer umfassenden anwendung des artikels  ii des gründungsvertrags des kaiciid sowie einer  stärkeren anbindung an die vereinten nationen und  einer verbreiterung der mitgliedsbasis sollte dies  nicht gelingen wird unter größtmöglicher wahrung  der bedeutung des dialogstandorts österreich und  seiner rolle als verlässlicher amtssitz das ziel des  ausstiegs aus dem kaiciid in enger abstimmung  mit allen vertragsparteien geplant der dialog zwischen religionen und kulturen bleibt für österreich  selbstverständlich weiterhin wesentlich;2.0;2_migration_internationaler_eu_österreichs;migration - internationaler - eu - österreichs - europäischen - stärkung - asyl - ebene - einsatz - setzt;1.0;1.0;model 2
österreich ist ein weltoffenes christlich geprägtes land  mit einem reichen kulturellen und religiösen erbe das  dem humanismus und der aufklärung verpflichtet ist;8.0;8_österreichs_wirtschaft_positionierung_hilfe;österreichs - wirtschaft - positionierung - hilfe - neue - gap - zusammenarbeit - erhalt - entwicklung - bio;1.0;1.0;model 2
verstöße gegen die demokratische grund und werteordnung unseres liberalen staates dürfen nicht relativiert und  hingenommen werden egal aus welcher richtung oder mit  welcher begründung sie kommen gelungene integration  bedeutet auch sich einer gemeinschaft zugehörig zu  fühlen gemeinsam verantwortung in einer demokratischen gesellschaft wahrzunehmen und verbundenheit  mit österreich als neuem heimatland;2.0;2_migration_internationaler_eu_österreichs;migration - internationaler - eu - österreichs - europäischen - stärkung - asyl - ebene - einsatz - setzt;1.0;1.0;model 2
 die positive zusammenarbeit zwischen schule und  eltern ist ein wichtiger bestandteil für einen erfolgreichen bildungsweg des kindes;1.0;1_schulen_weiterentwicklung_pädagogen_hochschulen;schulen - weiterentwicklung - pädagogen - hochschulen - pädagogischen - schülerinnen - evaluierung - elementarpädagogik - ausbau - lehre;1.0;1.0;model 2
wo familien nicht selbst z  b  durch erwerbsbeteiligung  für die finanzielle absicherung sorgen können wird diese  durch sozialleistungen sichergestellt außerdem wird der  kindermehrbetrag des familienbonus erhöht und allen  erwerbstätigen mit kindern als negativsteuer ausbezahlt;6.0;6_pflege_familien_ausbau_kinder;pflege - familien - ausbau - kinder - versorgung - menschen - betreuung - pflegende - maßnahmen - angehörige;1.0;1.0;model 2
ärztinnen und ärzten die aufwertung von diplomierten  gesundheits und pflegefachkräften sowie deren optimierte zusammenarbeit in neuen versorgungsformen dies  beinhaltet auch den ausbau der primärversorgungseinheiten zur zielgerichteten inanspruchnahme medi  z inischer  und therapeutischer leis  t ungen einschreibmodelle mit  anreizsystemen sind für alle patientinnen und patienten  zu etablieren um die zusammenarbeit der gesundheitsberufe zu verbessern sollen auch neue gesundheits und  sozialberufe gestärkt werden psychotherapeutische  leistungen ausgeweitet und ein besonderer fokus auf  kindergesundheit gelegt werden;6.0;6_pflege_familien_ausbau_kinder;pflege - familien - ausbau - kinder - versorgung - menschen - betreuung - pflegende - maßnahmen - angehörige;1.0;1.0;model 2
familien in krisensituationen müssen die notwendige  hilfe erhalten und alleinerziehende und krisenpflegeeltern besser abgesichert werden ein lückenschluss  beim unterhaltsvorschuss soll sicherstellen dass eltern  nicht mit langwierigen verfahren belastet werden eine  zeitverwendungsstudie bezahlte vs unbezahlte arbeit  aufteilung familienarbeit familienkosten kinderkosten  wird durchgeführt kinder und jugendliche sollen zu eigenverantwortlichen  bürgerinnen und bürgern heranwachsen deshalb gilt  es aktive partizipation an gesellschaftlichen und demokratischen prozessen zu fördern und ihnen die dafür notwendigen instrumente in die hand zu geben wir wollen  aktive partizipation stärken das betriebsratswahlalter  auf  jahre senken sowie schüler lehrlings und jugendparlamente weiter aufwerten eigenverantwortung  ist jedoch auch im hinblick auf den umgang mit medien  und sozialen netzwerken von bedeutung die neben all  den sich bietenden chancen auch zunehmend zur gefahr  für kinder und jugendliche werden können hier gilt es  jugendliche zu sensibilisieren und den richtigen umgang  mit medien zu vermitteln;6.0;6_pflege_familien_ausbau_kinder;pflege - familien - ausbau - kinder - versorgung - menschen - betreuung - pflegende - maßnahmen - angehörige;1.0;1.0;model 2
neben den betroffenen schülerinnen und schülern werden  besonders die pädagoginnen und pädagogen im zentrum  unserer bemühungen stehen sie leisten hervorragende  arbeit und verdienen dabei weitere unterstützung für ihre  verantwortungsvollen aufgaben darüber hinaus werden  wir die berufsbildung für die fachkräfte der zukunft  stärken und das angebot für lebensbegleitende erwachsenenbildung ausbauen wir wollen rahmenbedingungen  für alle kinder und jugendlichen zur verfügung stellen die  leistung ebenso ermöglichen wie kreativität bewegung  und die entwicklung sozialer fähigkeitenstärkung der elementaren bildung  errichtung eines beirates für elementarpädagogik  mitglieder dieses beirats sind ngosexpertinnen  und experten länder sowie gemeinden zur förderung der österreichweiten zusammenarbeit und  um vorschläge für einheitliche qualitätsmindeststandards in der elementarpädagogik zu erarbeiten;1.0;1_schulen_weiterentwicklung_pädagogen_hochschulen;schulen - weiterentwicklung - pädagogen - hochschulen - pädagogischen - schülerinnen - evaluierung - elementarpädagogik - ausbau - lehre;1.0;1.0;model 2
 weiterentwicklung des fachhochschulsektors   der fachhochschulsektor soll gezielt weiterentwickelt werden um eine gute datenlage zu  erhalten ist ein umfassendes erhebungs und  analysepaket erforderlich das jedenfalls die  personal kosten und organisationsstruktur  studienangebote und die aufnahmeverfahren  umfasst;1.0;1_schulen_weiterentwicklung_pädagogen_hochschulen;schulen - weiterentwicklung - pädagogen - hochschulen - pädagogischen - schülerinnen - evaluierung - elementarpädagogik - ausbau - lehre;1.0;1.0;model 2
 governance der wichtigsten österreichischen  förderinstitute verbessern ffg forschungsförderungsgesellschaft fwf wissenschaftsfonds aws  austria wirtschaftsservice oead österreichischer austauschdienst und cdg christian doppler  forschungsgesellschaft sowie in zukunft die lbg  ludwig boltzmann gesellschaft  ziel einer klaren aufgabenteilung zwischen der  förderung von grundlagenforschung fwf  angewandter forschung ffg und wirtschaftsförderung aws sowie größtmöglicher gemeinsamer abdeckung von forschung und entwicklung enge abstimmung mit den verantwortlichen  ministerien zu strategischer zielsetzung und  gesamtgesellschaftlichen prioritäten aufbauend  auf ftistrategie und standortstrategie bei  verstärkter autonomie in der operativen umsetzung weg von zahlreichen einzelprogrammen  hin zu größeren programmlinien  christian doppler forschungsgesellschaft cdg  die cdg ist sehr erfolgreich an der schnittstelle  von universitäten und unternehmen tätig die  weiterführung dieses erfolgreichen weges soll auch  in zukunft gesichert sein als vorbildprogramm im  bereich sciencetobusiness;5.0;5_forschung_bereich_verwaltung_europäischen;forschung - bereich - verwaltung - europäischen - prüfung - digitalen - grundlagenforschung - open - berücksichtigung - menschen;1.0;1.0;model 2
verankerung des einsatzes des elaks im egovg  einheitlicher itarbeitsplatz und einheitliches  emailsystem im bund  nutzen von synergien um kosten in der verwaltung bei der it einzusparen  erhöhte sicherheit durch gemeinsame standards  prüfung von konsolidierungs und optimierungsmöglichkeiten durch die bundescloud  gemeinsame beschaffung von hard und software im bund  einheitliches lizenzmanagement  prüfung einer verstärkten zusammenarbeit des bundesrechenzentrums brz und der statistik austria   weiterentwicklung des brz in ein kompetenzzentrum für digitalisierung in der bundesverwaltung   entwicklung eines konzepts für green it im bund  ziel ist es den energieverbrauch der it des bundes  und seiner tochterorganisationen durch energiesparende hardware betriebssysteme und anwendungssoftware abzusenken;5.0;5_forschung_bereich_verwaltung_europäischen;forschung - bereich - verwaltung - europäischen - prüfung - digitalen - grundlagenforschung - open - berücksichtigung - menschen;1.0;1.0;model 2
 im rahmen seiner mitgliedschaft im vnmenschenrechtsrat bis ende dezember  wird österreich  aktiv zur entwicklung und stärkung des internationalen menschenrechtsschutzes beitragen;0.0;0_österreichs_stärkung_eu_kunst;österreichs - stärkung - eu - kunst - kultur - integration - zusammenarbeit - ebene - europäischen - migration;1.0;1.0;model 3
 stärkung der staatsanwaltschaften zur unabhängigen ermittlungsarbeit im verfassungsrechtlichen  rahmen durch  entfall von vermeidbaren berichten   transparenz von erledigungsdauer des internen  berichtswesens im rahmen des ermittlungsaktes stärkung der fachlichen ressourcen insbesondere it und wirtschaftsexpertise  stärkung der stellung der gruppenleiterin bzw;1.0;1_prüfung_evaluierung_stärkung_schaffung;prüfung - evaluierung - stärkung - schaffung - polizei - berücksichtigung - sicherheit - möglichkeit - weiterentwicklung - rahmen;1.0;1.0;model 3
