Document;Topic;Name;Top_n_words;Probability;Representative_document;model
wettbewerbsnachteile für kleinere banken wollen wir abbauen dafür setzen wir auf eine passgenaue  regulierung und substantielle erleichterungen srepprozess meldewesen für sehr gut kapitalisierte  kleine und mittlere banken mit risikoarmen geschäftsmodellen wir werden eine evaluation der  wirksamkeit von finanzregulierung im hinblick auf proportionalität finanzstabilität  verbraucherschutz und bürokratie vornehmen;18.0;18_fairen_wettbewerb_gwb_kommission;fairen - wettbewerb - gwb - kommission - vergabe - setzen - verbraucherschutz - gestärkt - lebensmittelmarkt - proportionalität;1.0;1.0;(5.0, 0.0, 15, 3)
wir werden die qualität der daten im transparenzregister verbessern sodass die wirtschaftlich  berechtigten in allen vorgeschriebenen fällen tatsächlich ausgewiesen werden wir wollen die digitale  verknüpfung mit anderen in deutschland bestehenden registern wir werden das  datenbankgrundbuch mit dem transparenzregister verknüpfen um die verschleierung der wahren  eigentümer von immobilien zu beenden verknüpfung und nutzung werden wir datenschutzkonform  gestalten;11.0;11_digitale_kultur_digitalen_medien;digitale - kultur - digitalen - medien - setzen - act - vielfalt - kulturelle - innovationen - aufbruch;1.0;1.0;(5.0, 0.0, 15, 3)
digitale finanzdienstleistungen und währungen  für fintechs insurtechs plattformen neobroker und alle weiteren ideengeber soll deutschland einer  der führenden standorte innerhalb europas werden es gilt die mit den neuen technologien wie z b;11.0;11_digitale_kultur_digitalen_medien;digitale - kultur - digitalen - medien - setzen - act - vielfalt - kulturelle - innovationen - aufbruch;1.0;1.0;(5.0, 0.0, 15, 3)
dafür bilden wir eine stabile und verlässliche regierung welche die zukunft tatkräftig innovativ und  ergebnisorientiert gestaltet;22.0;22_politischen_zivilgesellschaft_stärken_demokratie;politischen - zivilgesellschaft - stärken - demokratie - menschen - debatte - ort - wissenschaftlerinnen - arbeit - unterstützen;1.0;1.0;(5.0, 0.0, 15, 3)
ressort und kollegialitätsprinzip bleiben weiterhin grundlegend für das regierungshandeln;12.0;12_koalitionspartner_bündnis_stellt_grünen;koalitionspartner - bündnis - stellt - grünen - spd - staatsminister - bundesregierung - koalitionsfraktionen - staatsministerin - koalition;1.0;1.0;(5.0, 0.0, 15, 3)
die koalitionspartner treffen in der bundesregierung personalentscheidungen einvernehmlich dies  gilt auch für personalvorschläge der bundesregierung bei internationalen organisationen und bei eu institutionen bei übergeordneten personalfragen streben die koalitionspartner eine insgesamt  ausgewogene lösung an die allen drei partnern gerecht wird und eine faire verteilung abbildet für  personalfragen in den obersten bundesbehörden selbst und nachgeordneten behörden sowie  mittelbaren und unmittelbaren bundesbeteiligungen gilt das ressortprinzip soweit nichts anderes  vereinbart ist;12.0;12_koalitionspartner_bündnis_stellt_grünen;koalitionspartner - bündnis - stellt - grünen - spd - staatsminister - bundesregierung - koalitionsfraktionen - staatsministerin - koalition;1.0;1.0;(5.0, 0.0, 15, 3)
was das land herausfordert  wir übernehmen verantwortung in einer zeit in der die coronapandemie das land weiter stark  belastet sie bedeutet für viele großes leid geht einher mit existenziellen sorgen und verlangt allen  erhebliche einschränkungen ab die pandemie zu besiegen ist in diesen tagen unsere vordringlichste  aufgabe der wir uns mit voller kraft widmen die notwendigen schutzmaßnahmen umzusetzen und  einen umfassenden impfschutz voranzutreiben ist eine gesamtstaatliche und gesamtgesellschaftliche  aufgabe;18.0;18_coronapandemie_schuldenbremse_schuldenregel_kommunen;coronapandemie - schuldenbremse - schuldenregel - kommunen - situation - empfehlungen - bundesregierung - sondervermögen - versorgungsstufen - altschuldenproblematik;1.0;1.0;(5.0, 0.1, 10, 2)
mehr als  jahre nach der deutsche einheit bleibt es unsere aufgabe die innere einheit sozial und  wirtschaftlich zu vollenden die lebensverhältnisse in unseren regionen in städten und dem  ländlichen raum sind nicht gleich aber sie sollten gleichwertig sein zu guten lebensbedingungen  gehören bezahlbares wohnen schnelles internet eine erreichbare gesundheitsversorgung und  alltagstaugliche nachhaltige mobilitätsangebote;24.0;24_tourismus_pflege_stadt_gesundheitswesens;tourismus - pflege - stadt - gesundheitswesens - gesundheitsversorgung - land - einheit - pandemie - moderne - sozial;1.0;1.0;(5.0, 0.1, 10, 2)
                                                                                                                                                                                                                                                                                                                                    ii moderner staat digitaler aufbruch und innovationen  deutschland muss handlungs und leistungsfähig sein insbesondere in krisenzeiten der staat muss  vorausschauend für seine bürgerinnen und bürger arbeiten dazu wollen wir ihn modernisieren so  dass er chancen ermöglicht und sicherheit gibt ein staat der die kooperation mit wirtschaft und  zivilgesellschaft sucht mehr transparenz und teilhabe in seinen entscheidungen bietet und mit einer  unkomplizierten schnellen und digitalen verwaltung das leben der menschen einfacher macht;29.0;29_digitale_digitalen_innovationen_digitaler;digitale - digitalen - innovationen - digitaler - setzen - ki - infrastruktur - aufbruch - staat - verwaltung;1.0;1.0;(5.0, 0.1, 10, 2)
wir wollen das potenzial der digitalisierung in staat und gesellschaft besser nutzen unser ziel ist die  flächendeckende versorgung mit glasfaser und dem neuesten mobilfunkstandard wir werden digitale  schlüsseltechnologien fördern und die bedingungen für startups am technologiestandort verbessern;8.0;8_digitalisierung_digitale_daten_verwaltung;digitalisierung - digitale - daten - verwaltung - öffentlichen - schaffen - staat - öffentliche - digitaler - standardisierung;1.0;1.0;(5.0, 0.1, 10, 2)
eigeninitiative und mut der beschäftigten müssen wertgeschätzt und belohnt werden;16.0;16_arbeitgeber_arbeit_betriebliche_arbeitswelt;arbeitgeber - arbeit - betriebliche - arbeitswelt - arbeitsmarkt - arbeitsleben - möglich - beschäftigten - homeoffice - allgemeinen;1.0;1.0;(5.0, 0.1, 10, 2)
gesetzentwürfen der bundesregierung wird künftig eine synopse beigefügt die die aktuelle rechtslage  den geplanten änderungen gegenüberstellt wir wollen gesetze verständlicher machen die  barrierefreiheit in den angeboten von bundestag und bundesregierung werden wir ausbauen;17.0;17_ii_sgb_fest_unternehmen;ii - sgb - fest - unternehmen - rechtslage - planänderungen - wohnungslosigkeit - unterkunft - neuregelung - gesetzlichen;1.0;1.0;(5.0, 0.1, 10, 2)
parteiensponsoring werden wir ab einer bagatellgrenze veröffentlichungspflichtig machen die pflicht  zur sofortigen veröffentlichung von zuwendungen an parteien wird auf  euro herabgesetzt;13.0;13_bafin_geldwäsche_kapitalmarkt_europäische;bafin - geldwäsche - kapitalmarkt - europäische - banken - stärken - eu - swp - deutschen - investitionen;1.0;1.0;(5.0, 0.1, 10, 2)
spenden und mitgliedsbeiträge die in der summe  euro pro jahr überschreiten werden im  rechenschaftsbericht veröffentlichungspflichtig wir schützen die integrität des politischen  wettbewerbs vor einer beeinträchtigung durch verdeckte wahlkampffinanzierung mittels so  genannter parallelaktionen die bundestagsverwaltung wird für ihre aufsichts und kontrollfunktion in  den bereichen transparenz und parteienfinanzierung personell und finanziell besser ausgestattet wir  wollen das parteiengesetz auf den stand der zeit bringen und dabei insbesondere den parteien mehr                                                                                                                                                                                                                                                                                                                                                       digitale beschlussfassungen und im rahmen der verfassungsrechtlichen grenzen digitale wahlen  ermöglichen dies soll unter einbeziehung möglichst aller demokratischen fraktionen geschehen;13.0;13_bafin_geldwäsche_kapitalmarkt_europäische;bafin - geldwäsche - kapitalmarkt - europäische - banken - stärken - eu - swp - deutschen - investitionen;1.0;1.0;(5.0, 0.1, 10, 2)
bei besonders prioritären vorhaben soll der bund künftig nach dem vorbild des  bundesimmissionsschutzgesetzes kurze fristen zum erlass des planfeststellungsbeschlusses vorsehen;17.0;17_ii_sgb_fest_unternehmen;ii - sgb - fest - unternehmen - rechtslage - planänderungen - wohnungslosigkeit - unterkunft - neuregelung - gesetzlichen;1.0;1.0;(5.0, 0.1, 10, 2)
für unsere gemeinsame mission die planung von infrastrukturprojekten insbesondere den ausbau  der erneuerbaren energien drastisch zu beschleunigen wollen wir das verhältnis von klimaschutz und  artenschutz klären zur erreichung der klimaziele liegt die errichtung von anlagen zur erzeugung oder  zum transport von strom aus erneuerbaren energien sowie der ausbau elektrifizierter bahntrassen im  öffentlichen interesse und dient der öffentlichen sicherheit dies werden wir gesetzlich festschreiben  und für solche projekte unter gewissen voraussetzungen eine regelvermutung für das vorliegen der  ausnahmevoraussetzungen des bundesnaturschutzgesetzes schaffen wir werden uns für eine  stärkere ausrichtung auf den populationsschutz eine klärung des verhältnisses von arten und  klimaschutz sowie mehr standardisierung und rechtssicherheit auch im unionsrecht einsetzen;7.0;7_energien_ausbau_gaskraftwerke_landwirtschaft;energien - ausbau - gaskraftwerke - landwirtschaft - erneuerbaren - strom - versorgungssicherheit - umwelt - erneuerbarer - naturschutz;1.0;1.0;(5.0, 0.1, 10, 2)
zur schnellen und qualitativ hochwertigen umsetzung unserer beschleunigungsvorhaben werden wir  eine ressortübergreifende steuerungsgruppe unter einbeziehung der länder einrichten;25.0;25_kommunen_förderprogramme_bürgerräte_mietspiegel;kommunen - förderprogramme - bürgerräte - mietspiegel - vereinfachen - beraten - kommunalen - ländern - qualität - konkreten;1.0;1.0;(5.0, 0.1, 10, 2)
digitaler staat und digitale verwaltung  die menschen erwarten vom staat einfach handhabbare und zeitgemäße digitale leistungen  nutzerorientiert medienbruchfrei und flächendeckend lösungen durch automation  wie die  automatisierte auszahlung der kindergrundsicherung  setzen wir prioritär um die weiterentwicklung  des onlinezugangsgesetzes ozg geht mit einer ausreichenden folgefinanzierung einher mit der eine  klare standardisierung und vereinheitlichung von itverfahren nach dem einerfüralleprinzip efa  unterstützt wird im rahmen der itkonsolidierung schaffen wir klare verantwortlichkeiten und führen  die itbudgets des bundes zentral zusammen aus der föderalen itkooperation fitko machen wir  eine agile flexible einheit mit einem mehrjährigen globalbudget kommunen müssen von  bundesmitteln profitieren und im rahmen des efaprinzips entwickelte lösungen übernehmen  können digitalisierungshemmnisse schriftform u a bauen wir mittels generalklausel ab und  vereinheitlichen begriffe z b einkommen ein vertrauenswürdiges allgemein anwendbares  identitätsmanagement sowie die verfassungsfeste registermodernisierung haben priorität für  öffentliche itprojekte schreiben wir offene standards fest entwicklungsaufträge werden in der regel  als open source beauftragt die entsprechende software wird grundsätzlich öffentlich gemacht auf  basis einer multicloud strategie und offener schnittstellen sowie strenger sicherheits und  transparenzvorgaben bauen wir eine cloud der öffentlichen verwaltung auf;8.0;8_digitalisierung_digitale_daten_verwaltung;digitalisierung - digitale - daten - verwaltung - öffentlichen - schaffen - staat - öffentliche - digitaler - standardisierung;1.0;1.0;(5.0, 0.1, 10, 2)
innovation wissenschaft hochschule und forschung  deutschland ist innovationsland starke wissenschaft und forschung sind dabei die garanten für  wohlstand lebensqualität sozialen zusammenhalt und eine nachhaltige gesellschaft wir haben lust  auf zukunft und den mut zu veränderungen sind offen für neues und werden neue technologische  digitale soziale und nachhaltige innovationskraft entfachen wir setzen neue impulse für unsere  wissenschafts und forschungslandschaft unsere universitäten und hochschulen für angewandte  wissenschaften haw werden wir als herz des wissenschaftssystems stärken innovation und  transfer von der grundlagenforschung bis in die anwendung fördern und beschleunigen um unseren  wissenschaftsstandort kreativer exzellenter und wettbewerbsfähiger zu machen wollen wir ihn  europäisch und international weiter vernetzen geschlechtergerechtigkeit und vielfalt in all ihren  dimensionen sind qualitätsmerkmale und wettbewerbsfaktoren im wissenschaftssystem wir wollen  den anteil der gesamtstaatlichen ausgaben für forschung und entwicklung auf  prozent des bip bis   erhöhen;6.0;6_innovation_transformation_forschung_gesellschaft;innovation - transformation - forschung - gesellschaft - transfer - deutsche - neue - institut - deutschen - stärken;1.0;1.0;(5.0, 0.1, 10, 2)
für einen echten innovationsschub müssen wir ausgründungen vorantreiben wir werden  hochschulen mittel des bundes zur schaffung einer gründungsinfrastruktur für technologisches wie  soziales unternehmertum bereitstellen wir wollen die ausgründungskultur in hochschulen und  außeruniversitären forschungseinrichtungen in der breite stärken der dazu benötigte kulturwandel  wird durch scienceentrepreneurshipinitiativen begleitet;12.0;12_forschung_kultur_zugang_schaffen;forschung - kultur - zugang - schaffen - wissenschaft - innovation - weiterbildung - startups - förderung - forschungsdaten;1.0;1.0;(5.0, 0.1, 10, 2)
arbeitsbedingungen in der wissenschaft  gute wissenschaft braucht verlässliche arbeitsbedingungen deswegen wollen wir das  wissenschaftszeitvertragsgesetz auf basis der evaluation reformieren dabei wollen wir die planbarkeit  und verbindlichkeit in der postdocphase deutlich erhöhen und frühzeitiger perspektiven für  alternative karrieren schaffen wir wollen die vertragslaufzeiten von promotionsstellen an die  gesamte erwartbare projektlaufzeit knüpfen und darauf hinwirken dass in der wissenschaft  dauerstellen für daueraufgaben geschaffen werden wir tragen für eine verbesserte  qualitätssicherung der promotion sorge;12.0;12_forschung_kultur_zugang_schaffen;forschung - kultur - zugang - schaffen - wissenschaft - innovation - weiterbildung - startups - förderung - forschungsdaten;1.0;1.0;(5.0, 0.1, 10, 2)
gemeinsam mit sozialpartnern und lokalen akteuren bauen wir regionale transformations und  qualifizierungscluster auf wir wollen deutschland zum globalen standort der halbleiterindustrie  machen dazu soll die deutsche halbleiterbranche entlang der gesamten wertschöpfungskette auch                                                                                                                                                                                                                                                                                                                                     finanziell hinreichend unterstützt werden um diese schlüsseltechnologie in europa zu sichern zu  stärken und zukunftssicher auszubauen;6.0;6_innovation_transformation_forschung_gesellschaft;innovation - transformation - forschung - gesellschaft - transfer - deutsche - neue - institut - deutschen - stärken;1.0;1.0;(5.0, 0.1, 10, 2)
wir werden die konkreten rückzahlmodalitäten der coronahilfen prüfen;18.0;18_coronapandemie_schuldenbremse_schuldenregel_kommunen;coronapandemie - schuldenbremse - schuldenregel - kommunen - situation - empfehlungen - bundesregierung - sondervermögen - versorgungsstufen - altschuldenproblematik;1.0;1.0;(5.0, 0.1, 10, 2)
startup gründungs und innovationsförderung  wir stärken die startup und gründerförderung wir werden gründungen aus allen lebenslagen und  eine kultur der zweiten chance unterstützen und dafür ein neues förderinstrument schaffen das auch  für unternehmensnachfolgen offensteht wir verabschieden eine umfassende startupstrategie;12.0;12_forschung_kultur_zugang_schaffen;forschung - kultur - zugang - schaffen - wissenschaft - innovation - weiterbildung - startups - förderung - forschungsdaten;1.0;1.0;(5.0, 0.1, 10, 2)
wir wollen im jahreswirtschaftsbericht eine wohlstandsberichterstattung integrieren die neben  ökonomischen auch ökologische soziale und gesellschaftliche dimensionen des wohlstands erfasst;14.0;14_prüfen_altersvorsorge_privates_rente;prüfen - altersvorsorge - privates - rente - beiträge - bürgergeld - anrechnung - förderbanken - absicherung - kapital;1.0;1.0;(5.0, 0.1, 10, 2)
zweitens wollen wir allen älteren erwerbstätigen die dies können und wollen ermöglichen auch  mindestens bis zum regulären renteneintrittsalter zu arbeiten;14.0;14_prüfen_altersvorsorge_privates_rente;prüfen - altersvorsorge - privates - rente - beiträge - bürgergeld - anrechnung - förderbanken - absicherung - kapital;1.0;1.0;(5.0, 0.1, 10, 2)
wir setzen uns für ein ambitioniertes abkommen mit den usa ein das einen rechtssicheren und  datenschutzkonformen datentransfer auf europäischem schutzniveau ermöglicht die entscheidung  über die ratifizierung des umfassenden wirtschafts und handelsabkommens ceta treffen wir nach  abschluss der prüfung durch das bundesverfassungsgericht wir setzen uns dann für die ratifizierung  des mercosurabkommens ein wenn zuvor von seiten der partnerländer umsetzbare und  überprüfbare rechtliche verbindliche verpflichtungen zum umwelt sozial und  menschenrechtsschutz eingegangen werden und praktisch durchsetzbare zusatzvereinbarungen zum  schutz und erhalt bestehender waldflächen abgeschlossen worden sind eine ratifikation des eu chinainvestitionsabkommens im eurat kann aus verschiedenen gründen zurzeit nicht stattfinden;20.0;20_abrüstung_europäischen_eugh_nukleare;abrüstung - europäischen - eugh - nukleare - eu - umsetzung - mitgliedstaaten - gerichtshofs - ratifizierung - rüstungskontrolle;1.0;1.0;(5.0, 0.1, 10, 2)
wir erhöhen die verbindlichkeit von nachhaltigkeitsstrategien zielen und programmen im konkreten  regierungshandeln und bei der erstellung von gesetzen und stärken parlamentarische  beteiligungsrechte die öffentliche hand geht bei ihrer beschaffung mit gutem beispiel voran;22.0;22_politischen_demokratie_stärken_menschen;politischen - demokratie - stärken - menschen - debatte - zivilgesellschaft - ort - arbeit - zivilgesellschaftliche - förder;1.0;1.0;(5.0, 0.1, 10, 2)
das bestehende naturerbe an oder und mittelelbe schützen wir die kompetenzen der  bundeswasserstraßen und schifffahrtsverwaltung wsv für klimaschutz und klimaanpassung werden  wir stärken;27.0;27_schifffahrtsverwaltung_bodenmonitoringzentrum_klimaschutzgesetz_wasserstraßen;schifffahrtsverwaltung - bodenmonitoringzentrum - klimaschutzgesetz - wasserstraßen - klimaschutz - anpassung - entsprechenden - nationalen - monitoring - klimaanpassung;1.0;1.0;(5.0, 0.1, 10, 2)
 der integrierte pflanzenschutz wird ergänzt wir stärken seine forschung und förderung und  entwickeln den nationalen aktionsplan weiter;27.0;27_schifffahrtsverwaltung_bodenmonitoringzentrum_klimaschutzgesetz_wasserstraßen;schifffahrtsverwaltung - bodenmonitoringzentrum - klimaschutzgesetz - wasserstraßen - klimaschutz - anpassung - entsprechenden - nationalen - monitoring - klimaanpassung;1.0;1.0;(5.0, 0.1, 10, 2)
digitalisierung in der landwirtschaft  wir werden die von der landwirtschaft und ernährung benötigten öffentlichen daten einfacher und in  geeigneter qualität und aktualität den berechtigten nutzern frei zur verfügung stellen und dazu eine  echte plattform mit zentralem zugang zu sämtlichen staatlichen daten und diensten einrichten  insbesondere auch für entsprechende verwaltungsdienstleistungen staatliche daten aller  verwaltungsebenen sollen künftig in einheitlichen formaten zur verfügung gestellt werden der  agrardatenraum in gaiax als basis einer europäischen dateninfrastruktur mit klarem nutzungsrecht  für landwirte an den betriebsspezifischen daten an deren entstehung sie mitgewirkt haben wird mit  standardisierten schnittstellen weiterentwickelt opensourceformate werden ausdrücklich  unterstützt;8.0;8_digitalisierung_digitale_daten_verwaltung;digitalisierung - digitale - daten - verwaltung - öffentlichen - schaffen - staat - öffentliche - digitaler - standardisierung;1.0;1.0;(5.0, 0.1, 10, 2)
infrastruktur  die investitionen in die verkehrsinfrastruktur müssen weiter erhöht und langfristig abgesichert  werden dabei wollen wir erheblich mehr in die schiene als in die straße investieren um prioritär  projekte eines deutschlandtaktes umzusetzen bei den bundesfernstraßen wollen wir einen stärkeren  fokus auf erhalt und sanierung legen mit besonderem schwerpunkt auf ingenieurbauwerke dazu  werden wir den anteil der erhaltungsmittel bis  bei wachsendem etat schrittweise erhöhen;5.0;5_mobilität_fahrzeuge_elektrische_bahn;mobilität - fahrzeuge - elektrische - bahn - neuen - elektrischen - mindestreichweite - prozent - innovative - fahren;1.0;1.0;(5.0, 0.1, 10, 2)
wir werden die deutsche bahn ag als integrierten konzern inklusive des konzerninternen  arbeitsmarktes im öffentlichen eigentum erhalten die internen strukturen werden wir effizienter und  transparenter gestalten die infrastruktureinheiten db netz db station und service der deutschen  bahn ag werden innerhalb des konzerns zu einer neuen gemeinwohlorientierten infrastruktursparte  zusammengelegt diese steht zu  prozent im eigentum der deutschen bahn als gesamtkonzern;5.0;5_mobilität_fahrzeuge_elektrische_bahn;mobilität - fahrzeuge - elektrische - bahn - neuen - elektrischen - mindestreichweite - prozent - innovative - fahren;1.0;1.0;(5.0, 0.1, 10, 2)
gewinne aus dem betrieb der infrastruktur verbleiben zukünftig in der neuen infrastruktureinheit die  eisenbahnverkehrsunternehmen werden markt und gewinnorientiert im wettbewerb weitergeführt;5.0;5_mobilität_fahrzeuge_elektrische_bahn;mobilität - fahrzeuge - elektrische - bahn - neuen - elektrischen - mindestreichweite - prozent - innovative - fahren;1.0;1.0;(5.0, 0.1, 10, 2)
klima energie transformation  der menschengemachte klimawandel ist eine der größten herausforderungen unserer zeit wir  müssen die klimakrise gemeinsam bewältigen darin liegen auch große chancen für die  modernisierung unseres landes und den industriestandort deutschland neue geschäftsmodelle und  technologien können klimaneutralen wohlstand und gute arbeit schaffen die neue bundesregierung  wird den ausbau der erneuerbaren energien zu einem zentralen projekt ihrer regierungsarbeit  machen wir werden national in europa und international unsere klima energie und  wirtschaftspolitik auf den gradpfad ausrichten und die potenziale auf allen staatlichen ebenen                                                                                                                                                                                                                                                                                                                         aktivieren um dies zu erreichen werden wir unsere ziele ambitioniert aus dem gemeinsamen beitrag  ableiten zu dem sich die europäische union im rahmen des pariser abkommens verpflichtet hat;3.0;3_klimaschutz_industrie_wirtschaft_wohlstand;klimaschutz - industrie - wirtschaft - wohlstand - klima - stärken - marktwirtschaft - maßnahmen - internationalen - flächen;1.0;1.0;(5.0, 0.1, 10, 2)
in den verhandlungen über das euprogramm fit for  unterstützen wir die vorschläge der eu kommission und wollen in den einzelnen sektoren die instrumente möglichst technologieneutral  ausgestalten;20.0;20_abrüstung_europäischen_eugh_nukleare;abrüstung - europäischen - eugh - nukleare - eu - umsetzung - mitgliedstaaten - gerichtshofs - ratifizierung - rüstungskontrolle;1.0;1.0;(5.0, 0.1, 10, 2)
erneuerbare energien                                                                                                                                                                                                                                                                                                                                                                           wir machen es zu unserer gemeinsamen mission den ausbau der erneuerbaren energien drastisch zu  beschleunigen und alle hürden und hemmnisse aus dem weg zu räumen;21.0;21_energien_erneuerbaren_genutzt_strom;energien - erneuerbaren - genutzt - strom - anlagen - solarenergie - neubauten - freiflächen - strommarktdesign - photovoltaik;1.0;1.0;(5.0, 0.1, 10, 2)
wir richten unser erneuerbarenziel auf einen höheren bruttostrombedarf von  twh im jahr   aus davon sollen  prozent aus erneuerbaren energien stammen entsprechend beschleunigen  wir den netzausbau die jährlichen ausschreibungsmengen passen wir dynamisch an;21.0;21_energien_erneuerbaren_genutzt_strom;energien - erneuerbaren - genutzt - strom - anlagen - solarenergie - neubauten - freiflächen - strommarktdesign - photovoltaik;1.0;1.0;(5.0, 0.1, 10, 2)
wir werden noch im ersten halbjahr  gemeinsam mit bund ländern und kommunen alle  notwendigen maßnahmen anstoßen um das gemeinsame ziel eines beschleunigten erneuerbaren ausbaus und die bereitstellung der dafür notwendigen flächen zu organisieren;7.0;7_energien_ausbau_gaskraftwerke_landwirtschaft;energien - ausbau - gaskraftwerke - landwirtschaft - erneuerbaren - strom - versorgungssicherheit - umwelt - erneuerbarer - naturschutz;1.0;1.0;(5.0, 0.1, 10, 2)
gas und wasserstoff  eine energieinfrastruktur für erneuerbaren strom und wasserstoff ist eine voraussetzung für die  europäische handlungsfähigkeit und wettbewerbsfähigkeit im  jahrhundert wir wollen die  energieversorgung für deutschland und europa diversifizieren für energiepolitische projekte auch in  deutschland gilt das europäische energierecht;26.0;26_wasserstoff_eegumlage_aufbau_co;wasserstoff - eegumlage - aufbau - co - europäische - grünem - energiepreise - schnell - energiepartnerschaften - wasserstoffstrategie;1.0;1.0;(5.0, 0.1, 10, 2)
wir wollen den aufbau einer leistungsfähigen wasserstoffwirtschaft und die dafür notwendige import und transportinfrastruktur möglichst schnell vorantreiben wir wollen eine elektrolysekapazität von  rund  gigawatt im jahr  erreichen dies werden wir u a durch den zubau von offshore windenergie sowie europäische und internationale energiepartnerschaften sicherstellen dazu ist ein  engagierter aufbau der notwendigen infrastruktur erforderlich dafür werden wir die notwendigen  rahmenbedingungen einschließlich effizient gestalteter förderprogramme schaffen und insbesondere  auch die europäische zusammenarbeit in diesem bereich stärken;26.0;26_wasserstoff_eegumlage_aufbau_co;wasserstoff - eegumlage - aufbau - co - europäische - grünem - energiepreise - schnell - energiepartnerschaften - wasserstoffstrategie;1.0;1.0;(5.0, 0.1, 10, 2)
                                                                                                                                                                                                                                                                                                                                                                                                      wir werden die staatlich induzierten preisbestandteile im energiesektor grundlegend reformieren und  dabei auf systematische konsistente transparente und möglichst verzerrungsfreie  wettbewerbsbedingungen abzielen sektorenkopplung ermöglichen und so ein levelplayingfield für  alle energieträger und sektoren schaffen dabei spielt der co preis eine zentrale rolle;21.0;21_energien_erneuerbaren_genutzt_strom;energien - erneuerbaren - genutzt - strom - anlagen - solarenergie - neubauten - freiflächen - strommarktdesign - photovoltaik;1.0;1.0;(5.0, 0.1, 10, 2)
sozial gerechte energiepreise  um  auch angesichts höherer co preiskomponenten  für sozial gerechte und für die wirtschaft  wettbewerbsfähige energiepreise zu sorgen werden wir die finanzierung der eegumlage über den  strompreis beenden wir werden sie daher zum  januar  in den haushalt übernehmen die  finanzierung übernimmt der ekf der aus den einnahmen der emissionshandelssysteme behg und  ets und einem zuschuss aus dem bundeshaushalt gespeist wird der ekf wird in der lage sein die  finanzierung der nötigen klimaschutzmaßnahmen und der eegumlage zu stemmen mit der  vollendung des kohleausstieges werden wir die förderung der erneuerbaren energien auslaufen  lassen im rahmen dieser änderungen werden alle ausnahmen von eegumlage und energiesteuern  sowie die kompensationsregelungen überprüft und angepasst ziel ist es steuerbegünstigungen  abzubauen die sich auf die wirtschaftliche nutzung von strom beziehen und dabei die entlastung  durch den wegfall der eegumlage zu berücksichtigen die unternehmen sollen dadurch insgesamt  nicht mehr belastet werden;26.0;26_wasserstoff_eegumlage_aufbau_co;wasserstoff - eegumlage - aufbau - co - europäische - grünem - energiepreise - schnell - energiepartnerschaften - wasserstoffstrategie;1.0;1.0;(5.0, 0.1, 10, 2)
wir setzen uns für einen wirksamen carbonleakageschutz ein boarder adjustment mechanism  freie zuteilung;27.0;27_schifffahrtsverwaltung_bodenmonitoringzentrum_klimaschutzgesetz_wasserstraßen;schifffahrtsverwaltung - bodenmonitoringzentrum - klimaschutzgesetz - wasserstraßen - klimaschutz - anpassung - entsprechenden - nationalen - monitoring - klimaanpassung;1.0;1.0;(5.0, 0.1, 10, 2)
genehmigte endlager müssen zügig fertiggestellt und in betrieb genommen werden hierzu gehören  auch die standortauswahl und die errichtung des notwendigen logistikzentrums;19.0;19_bundeswehr_ladeinfrastruktur_beschleunigen_verbessern;bundeswehr - ladeinfrastruktur - beschleunigen - verbessern - soldaten - einführen - planung - planungs - effektiver - ladepunkten;1.0;1.0;(5.0, 0.1, 10, 2)
iv respekt chancen und soziale sicherheit in der modernen arbeitswelt  ein hohes beschäftigungsniveau und gerechte entlohnung sind grundlage für unseren wohlstand und  die finanzierung unserer sozialen sicherung wir wollen jeder und jedem eine möglichst sichere  beschäftigungsbiografie ermöglichen und die beschäftigungsfähigkeit durch qualifizierung und  gesunde arbeit erhalten jede arbeit verdient respekt und anerkennung wir erhöhen den                                                                                                                                                                                                                                                                                                                                      mindestlohn und schaffen ein modernes arbeitsrecht das sicherheit und fair ausgehandelte  flexibilität ermöglicht;16.0;16_arbeitgeber_arbeit_betriebliche_arbeitswelt;arbeitgeber - arbeit - betriebliche - arbeitswelt - arbeitsmarkt - arbeitsleben - möglich - beschäftigten - homeoffice - allgemeinen;1.0;1.0;(5.0, 0.1, 10, 2)
alle menschen in deutschland sollen gut versorgt und gepflegt werden  in der stadt und auf dem  land unser ziel ist eine moderne sektorenübergreifende gesundheits und pflegepolitik die  pandemie hat uns die verletzlichkeit unseres gesundheitswesens vor augen geführt wir ziehen  lehren und sorgen für eine bedarfsgerechte gesundheitsversorgung sowie eine menschliche und  qualitativ hochwertige medizin und pflege;24.0;24_tourismus_pflege_stadt_gesundheitswesens;tourismus - pflege - stadt - gesundheitswesens - gesundheitsversorgung - land - einheit - pandemie - moderne - sozial;1.0;1.0;(5.0, 0.1, 10, 2)
wir gewähren in den ersten beiden jahren des bürgergeldbezuges die leistung ohne anrechnung des  vermögens und anerkennen die angemessenheit der wohnung wir werden das schonvermögen  erhöhen und dessen überprüfung entbürokratisieren digitalisieren und pragmatisch vereinfachen;14.0;14_prüfen_altersvorsorge_privates_rente;prüfen - altersvorsorge - privates - rente - beiträge - bürgergeld - anrechnung - förderbanken - absicherung - kapital;1.0;1.0;(5.0, 0.1, 10, 2)
