Document;Topic;Name;Top_n_words;Probability;Representative_document;model
warn und frühwarnsysteme tragen dazu bei potenzielle schäden zu verhindern bzw;25.0;25_frühwarnsystemen_frühwarnsysteme_informations_ausbau;frühwarnsystemen - frühwarnsysteme - informations - ausbau - per - monitoring - monitoringsystemen - hora - schäden - falle;1.0;1.0;(7.0, 0.25, 30, 7)
bezug zu   bestehenden  instrumenten grundsätzlich sind standards und normen für die berücksichtigung von erdbeben  sturm blitzschlag und schneelast vorhanden darüber hinaus regelt die onr   ff die einwirkungsmodelle für gefahren in bezug zu wildbächen muren lawinen und  steinschlag;26.0;26_anknüpfungspunkte_instrumenten_bestehenden_bezug;anknüpfungspunkte - instrumenten - bestehenden - bezug - örtlichen - raumordnungsrecht - bundesländer - raumordnungsgesetze - bundesländern - raumplanung;1.0;1.0;(7.0, 0.25, 30, 7)
bezug zu   bestehenden  instrumenten anknüpfungspunkte sind das  staatliche krisen und katastrophenschutzmanagement  skkm sowie die ausbildungsprogramme und inhalte der behörden und  einsatzorganisationen mit sicherheitsaufgaben sowie der universitäten und  fachhochschulen;7.0;7_katastrophenmanagements_katastrophenmanagement_katastrophen_einsatzorganisationen;katastrophenmanagements - katastrophenmanagement - katastrophen - einsatzorganisationen - bereich - katastrophenschutz - naturkatastrophen - skkm - krisen - bevölkerung;1.0;1.0;(7.0, 0.25, 30, 7)
möglicher  ressourcen bedarf für eine systematische istanalyse des bildungsangebotes und die adaptierung der  ausbildungsinhalte werden ressourcen notwendig werden;17.0;17_ressourcen_möglicher_bedarf_mittel;ressourcen - möglicher - bedarf - mittel - ausreichende - vorzusehen - zusätzliche - erforderlich - forschungsprogramme - entsprechende;1.0;1.0;(7.0, 0.25, 30, 7)
bezug zu  anderen  aktivitäts feldern es besteht grundsätzlich ein bezug zu allen aktivitätsfeldern insbesondere zu den  aktivitätsfeldern schutz vor naturgefahren und gesundheit;3.0;3_bezug_aktivitätsfeldern_feldern_aktivitäts;bezug - aktivitätsfeldern - feldern - aktivitäts - besteht - wasserhaushalt - wasserwirtschaft - ökosystemebiodiversität - frei - grün;1.0;1.0;(7.0, 0.25, 30, 7)
bedeutung der klimawandel wird zu einer zunehmenden hitzebelastung  speziell in urbanen  gebieten  führen während der sommermonate ist zusätzlich mit weniger  niederschlägen und damit einhergehenden längeren trockenperioden und längerer  sonnenscheindauer zu rechnen die wahrscheinlichkeit für länger anhaltende  hitzewellen erhöht sich dadurch beträchtlich;4.0;4_thermischen_reduktion_hitzebelastung_komforts;thermischen - reduktion - hitzebelastung - komforts - hitze - hitzewellen - sicherstellung - klimatisierung - stadt - hitzeperioden;1.0;1.0;(7.0, 0.25, 30, 7)
der nationale hochwasserrisikomanagementplan  rmp  bmlfuw a zielt  darauf ab nachteilige folgen von hochwasser auf die menschliche gesundheit die  umwelt das kulturerbe und die wirtschaftlichen tätigkeiten zu verringern;1.0;1_bmlfuw_maßnahmen_wasser_sicherung;bmlfuw - maßnahmen - wasser - sicherung - forcierung - wasserwirtschaftlichen - wasserversorgung - verstärkte - handlungsempfehlunge - wasserverbrauch;1.0;1.0;(7.0, 0.25, 30, 7)
im rahmen der eu entscheidung   besteht eine meldepflicht für  schwerwiegende grenzüberschreitende gesundheitsgefahren und damit für viele  infektionskrankheiten;22.0;22_infektionskrankheiten_vektoren_meldepflicht_krankheiten;infektionskrankheiten - vektoren - meldepflicht - krankheiten - erkrankungen - vorbereitung - auftretende - meldesystem - seuchenplan - gelsenmonitoring;1.0;1.0;(7.0, 0.25, 30, 7)
mittels verordnung zum epidemiegesetz  kann die meldepflicht für neu auftretende  krankheitenerreger ad hoc eingeführt und in das elektronische epidemiologische  meldesystem integriert werden;22.0;22_infektionskrankheiten_vektoren_meldepflicht_krankheiten;infektionskrankheiten - vektoren - meldepflicht - krankheiten - erkrankungen - vorbereitung - auftretende - meldesystem - seuchenplan - gelsenmonitoring;1.0;1.0;(7.0, 0.25, 30, 7)
weitere anknüpfungspunkte bieten die pflanzenschutzwarndienste und  informationsangebote der ages und der landwirtschaftskammern;18.0;18_landwirtinnen_universitäre_pflanzenschutzmitteln_forschungseinrichtungen;landwirtinnen - universitäre - pflanzenschutzmitteln - forschungseinrichtungen - außeruniversitäre - landwirte - ages - beratung - schadorganismen - landwirtschaft;1.0;1.0;(7.0, 0.25, 30, 7)
der nationale hochwasserrisikomanagementplan  rmp  bmlfuw a zielt  darauf ab nachteilige folgen von hochwasser auf die menschliche gesundheit die  umwelt das kulturerbe und die wirtschaftlichen tätigkeiten zu verringern;1.0;1_bmlfuw_maßnahmen_wasser_sicherung;bmlfuw - maßnahmen - wasser - sicherung - forcierung - wasserwirtschaftlichen - wasserversorgung - verstärkte - handlungsempfehlunge - wasserverbrauch;1.0;1.0;(7.0, 0.25, 30, 7)
das gelsenmonitoring der ages dient zur überwachung von vektoren von  humanpathogenen viren wie zb dem westnilvirus;22.0;22_infektionskrankheiten_vektoren_meldepflicht_krankheiten;infektionskrankheiten - vektoren - meldepflicht - krankheiten - erkrankungen - vorbereitung - auftretende - meldesystem - seuchenplan - gelsenmonitoring;1.0;1.0;(7.0, 0.25, 30, 7)
 versorgungsleistungen ernährung wasserangebot rohstoffe energie   regulierungs und erhaltungsleistungen regulierung von schadstoffen und abfällen  regulierung von massenbewegungen flussregulierung erhaltung von physikalischen  chemischen und biologischen bedingungen   kulturelle leistungen physische und kognitive erfahrung von lebewesen lebensräumen und  landschaften spirituelle und symbolische bedeutung von lebewesen lebensräumen und  landschaften  die funktionen der ökosysteme wie z b nahrungsmittelproduktion hochwasserschutz bodenbildung  und schutz vor bodenerosion werden unmittelbar und mittelbar vom klimawandel beeinflusst voll  funktionsfähige und gesunde ökosysteme sind daher eine wesentliche voraussetzung um die folgen des  klimawandels zu bewältigen ek ;23.0;23_nachhaltiger_erhaltung_naturschutz_projekte;nachhaltiger - erhaltung - naturschutz - projekte - ökosystemleistungen - ökosysteme - erhalt - lebensräumen - landschaftselementen - bodens;1.0;1.0;(7.0, 0.25, 30, 7)
die bewahrung und nutzung der biodiversität zugunsten nachhaltiger entwicklung ist ein internationales  politisches ziel österreich hat das übereinkommen über die biologische vielfalt der vereinten nationen im  jahr  ratifiziert und sich somit zum schutz und zur nachhaltigen nutzung der biologischen vielfalt  verpflichtet mehrere weitere nationale und internationale konventionen und übereinkommen dienen dem  schutz dem erhalt und der förderung der biodiversität und der ökosysteme wie z b die  vogelschutzrichtlinie die faunaflorahabitatrichtlinie die ramsarkonvention die alpenkonvention mit  ihren für die biodiversitätserhaltung wichtigen protokollen die biodiversitätsstrategie österreich   bmlfuw  wurde  veröffentlicht feuchtlebensräume sind von den klimatischen veränderungen  oftmals besonders betroffen zb infolge von wasserstandsänderungen niederwasser erhöhung der  wassertemperatur die erste österreichische auenstrategie enthält ziele für den erhalt und die  wiederherstellung ökologisch intakter und naturnaher gewässer und auen bmlfuw i;13.0;13_waldinventur_wald_biodiversitätsstrategie_biodiversität;waldinventur - wald - biodiversitätsstrategie - biodiversität - vielfalt - natura - erhaltung - waldes - bmlfuw - instrumenten;1.0;1.0;(7.0, 0.25, 30, 7)
 lebensraumzerschneidung  v a durch straßen   lebensraumverlust  die versiegelung der flächen durch straßen und wegebau oder  gebäudeerrichtungen führt zum verlust naturnaher lebensräume;24.0;24_naturgefahren_bauland_rückwidmungen_umgang;naturgefahren - bauland - rückwidmungen - umgang - siedlungs - versiegelung - gefährdetem - bausperren - eigenverantwortlichkeit - flächenwidmungsplänen;1.0;1.0;(7.0, 0.25, 30, 7)
die ergebnisse von coin ermöglichen keine gesamthafte monetäre bewertung der klimawandelbedingten  schäden an ökosystemen verlust essentieller funktionen festzuhalten ist dass eine monetäre bewertung  nur einen aspekt des werts von ökosystemen beleuchtet andere werte  ästhetische ethische spirituelle   können damit keinesfalls erfasst werden;27.0;27_biodiversität_vielfalt_ökosysteme_ökosystemen;biodiversität - vielfalt - ökosysteme - ökosystemen - leistungen - ökosystemebiodiversität - arten - biologischen - ökosystemleistungen - biologische;1.0;1.0;(7.0, 0.25, 30, 7)
möglicher   ressourcen  bedarf für die bearbeitung entsprechender forschungsfragen sind in den bestehenden  programmen ausreichende mittel zur verfügung zu stellen;17.0;17_ressourcen_möglicher_bedarf_mittel;ressourcen - möglicher - bedarf - mittel - ausreichende - vorzusehen - zusätzliche - erforderlich - forschungsprogramme - entsprechende;1.0;1.0;(7.0, 0.25, 30, 7)
wintertourismus siehe auch aktivitätsfeld tourismus   freizeit und urlaubsaktivitäten die durch klimawandel zunehmend erschwert  werden z b skifahren in tief gelegenen wintersportorten sind an die sich  wandelnden bedingungen anzupassen dies soll in der weise erfolgen dass mit  betroffenen gemeinden zusätzliche und unter klimawandel zukunftsfähige  touristische angebote entwickelt werden   konzeptentwicklung umsetzung von modellprojekten aktivitätsfelder und  handlungsempfehlunge n      berücksichtigung bei der umsetzung und weiterentwicklung von tourismus  und freizeitanlagen unterstützung bei öffentlichkeitsarbeit förderung von  projektvorhaben   einbindung in zukünftige kommunale energie und klimaschutzkonzepte;8.0;8_tourismus_tourismusstrategien_anpassungsmaßnahmen_klimawandel;tourismus - tourismusstrategien - anpassungsmaßnahmen - klimawandel - sommertourismus - alpinen - link - wintertourismus - klimaschonenden - chancen;1.0;1.0;(7.0, 0.25, 30, 7)
damit schutzgebiete und biodiversitätsrelevante lebensräume ihren naturschutzwert  behalten können kommt einer effektiven vernetzung besondere bedeutung zu;29.0;29_schutzgebieten_lebensräumen_korridoren_planungsbüros;schutzgebieten - lebensräumen - korridoren - planungsbüros - vernetzung - schutzgebiete - lebensräume - naturgefahrenvorsorgeflächen - trittsteinen - verbesserung;1.0;1.0;(7.0, 0.25, 30, 7)
empfohlene  weitere schritte   lebensräume und schutzgebiete sind durch geeignete strukturen möglichst so zu  verbinden dass ein effektives netzwerk von habitatkorridoren entsteht   beim design von korridoren und trittsteinen ist zu beachten dass sie so gestaltet  sind dass sie für die zielarten gut nutzbar sind z b abstand von trittsteinen  geeignete strukturen und dass sie generell schutzgebiete im besonderen auch  gleichartige mit einander verbinden   korridore entlang von klima und höhengradienten sind besonders zur  vernetzung geeignet   stärkung der schutzgebietsbetreuung in österreich und anpassung des                                                              link httpwwweconnectprojecteuabouttheprojectphplangde    link httpwwwlebensraumvernetzungat  aktivitätsfelder und  handlungsempfehlunge n     schutzgebietsmanagements an den klimawandel    andere beeinträchtigungen von schutzgebieten durch menschliche eingriffe sind  ergänzend so weit wie möglich zu reduzieren   konzeptentwicklung umsetzung von modellprojekten langzeitstudien und  monitoring   umfassende umsetzung der eunaturschutzrichtlinien und der wrrl   berücksichtigung in forschungs förder und naturschutzprogrammen;29.0;29_schutzgebieten_lebensräumen_korridoren_planungsbüros;schutzgebieten - lebensräumen - korridoren - planungsbüros - vernetzung - schutzgebiete - lebensräume - naturgefahrenvorsorgeflächen - trittsteinen - verbesserung;1.0;1.0;(7.0, 0.25, 30, 7)
im jahr  leisteten dabei  der österreichischen eza projekte einen konkreten  beitrag zur biodiversität bmfluw ;13.0;13_waldinventur_wald_biodiversitätsstrategie_biodiversität;waldinventur - wald - biodiversitätsstrategie - biodiversität - vielfalt - natura - erhaltung - waldes - bmlfuw - instrumenten;1.0;1.0;(7.0, 0.25, 30, 7)
bedeutung trotz erwarteter häufung von extremen wettereignissen sind zeit und ort der  konkreten ereignisse nur kurzfristig vorhersagbar der ausbau von informations und  frühwarnsystemen als entscheidungsgrundlage hängt deswegen mit allen weiteren  handlungsempfehlungen in diesem aktivitätsfeldzusammen insbesondere mit  handlungsempfehlung  forschung zur anpassung an die folgen des  klimawandels im bereich verkehrsinfrastruktur;25.0;25_frühwarnsystemen_frühwarnsysteme_informations_ausbau;frühwarnsystemen - frühwarnsysteme - informations - ausbau - per - monitoring - monitoringsystemen - hora - schäden - falle;1.0;1.0;(7.0, 0.25, 30, 7)
empfohlene  weitere schritte   prüfung und ggf anpassung bestehender instrumente z b festlegung von  maximalen versiegelungsgraden in der bebauungsvorschrift   entwicklung von anreizen für das offenhalten der fläche z b durch  ausgleichsleistungen für versiegelte verkehrs und bauflächen in  siedlungsräumen   bevorzugung von versickerungsflächen statt versiegelung bei neuerrichtung  von abstellflächen   die versickerung der auf dach und verkehrsflächen anfallenden  niederschlagswässer ist nach erforderlicher vorhergehender reinigung bei  entsprechend durchlässigem untergrund aus wasserwirtschaftlicher sicht  anzustreben   entwicklung von bzw berücksichtigung klimapolitischer zielsetzungen in  förderungsschienen um die entsiegelung und anpassung der  straßeninfrastruktur zu forcieren   einschränkung weiterer zersiedelung da diese sowohl direkt errichtung von  siedlungen als auch indirekt bedarf an verkehrsinfrastruktur zur versiegelung  führt;24.0;24_naturgefahren_bauland_rückwidmungen_umgang;naturgefahren - bauland - rückwidmungen - umgang - siedlungs - versiegelung - gefährdetem - bausperren - eigenverantwortlichkeit - flächenwidmungsplänen;1.0;1.0;(7.0, 0.25, 30, 7)
mögliches  konflikt potenzial forschung kann zur lösung und aufdeckung von konflikten beitragen;10.0;10_mögliches_konflikt_potenzial_konflikte;mögliches - konflikt - potenzial - konflikte - konfliktpotenzial - konflikten - siedlungsentwicklung - ergeben - möglich - naturschutz;1.0;1.0;(7.0, 0.25, 30, 7)
der bestehende newsletter vom umweltbundesamt zu klimawandel und anpassung  kann genutzt und einem weiteren kreis zugänglich gemacht werden z b schulen  kooperation mit bildungseinrichtungen medien etc dienen als multiplikatoren;0.0;0_anpassung_klimawandel_klimawandels_klimawandelanpassung;anpassung - klimawandel - klimawandels - klimawandelanpassung - auswirkungen - maßnahmen - anpassungsmaßnahmen - folgen - klimaschutz - umsetzung;1.0;1.0;(7.0, 0.25, 30, 7)
gravitative naturgefahren werden in den rechtlichen raumordnungsgrundlagen der aktivitätsfelder und  handlungsempfehlunge n     meisten bundesländer in form allgemeiner formulierungen be rücksichtigt ausnahmen  wien burgenland im vergleich zum hochwasserisiko bestehen im umgang mit  gravitativen naturgefahren rutschungen steinschlag etc defizite hinsichtlich  gefahrenanalyse gefahrenzonenplanung und deren anwendung in der raumordnun g;26.0;26_anknüpfungspunkte_instrumenten_bestehenden_bezug;anknüpfungspunkte - instrumenten - bestehenden - bezug - örtlichen - raumordnungsrecht - bundesländer - raumordnungsgesetze - bundesländern - raumplanung;1.0;1.0;(7.0, 0.25, 30, 7)
ein ratgeber für grüne und blaue raumplanung des landes steiermark gibt  hilfestellungen für den verstärkten einsatz grüner und blauer infrastruktur in der  örtlichen planung schwaberger  in graz liegt mit dem grünen netz ein  konzept für eine ökologische verkehrliche und gestalterische vernetzung vorhandener  und geplanter grün und freiräume in der stadt vor das u a als praxisorientierte  grundlage zur flächenwidmungsplanung dienen soll;3.0;3_bezug_aktivitätsfeldern_feldern_aktivitäts;bezug - aktivitätsfeldern - feldern - aktivitäts - besteht - wasserhaushalt - wasserwirtschaft - ökosystemebiodiversität - frei - grün;1.0;1.0;(7.0, 0.25, 30, 7)
landwirtschaft tourismus haushalte industrie zu beachten instrumente der  raumordnung und regionalentwicklung sollen verstärkt mit wasserwirtschaftlichen  planungsinstrumenten abgestimmt und in diese integriert werden um künftige  konflikte bei der nutzung von wasserressourcen zu verringern bzw zu vermeiden  sollten stark wasser verbrauchende nutzungen vorausschauend gelenkt werden z b aktivitätsfelder und  handlungsempfehlunge n     durch verstärkte prüfung und bedachtsame  genehmigung von wasserintensiven  vorhaben in zeitweise trockenheitsanfälligen gebieten der bedarf nach einer stärker  koordinierenden und moderierenden rolle der raumordnung bei der  sektorübergreifenden abstimmung raumrelevanter wassernutzungen wird zuk ünftig  voraussichtlich zunehmen;1.0;1_bmlfuw_maßnahmen_wasser_sicherung;bmlfuw - maßnahmen - wasser - sicherung - forcierung - wasserwirtschaftlichen - wasserversorgung - verstärkte - handlungsempfehlunge - wasserverbrauch;1.0;1.0;(7.0, 0.25, 30, 7)
zwischen schutzgebieten und die minimierung weiterer lebensraumzerschneidungen  sind ein zentraler beitrag zum erhalt der biodiversität unter klimawandelbedingungen;27.0;27_biodiversität_vielfalt_ökosysteme_ökosystemen;biodiversität - vielfalt - ökosysteme - ökosystemen - leistungen - ökosystemebiodiversität - arten - biologischen - ökosystemleistungen - biologische;1.0;1.0;(7.0, 0.25, 30, 7)
empfohlene  weitere schritte  verstärkte berücksichtigung und integration von relevanten zielsetzungen und  instrumenten des naturschutzes z b biodiversitätsstrategie österreich   kohärentes natura schutzgebietsnetz naturschutzrechtlich geschützte  gebiete gemäß den naturschutzgesetzen der länder etc in den instrumenten  der überörtlichen und örtlichen raumordnung   verstärkte schaffung der raumordnungsgesetzlichen grundlagen welche die  zuweisung von ökologischen funktionen zu den frei bzw;13.0;13_waldinventur_wald_biodiversitätsstrategie_biodiversität;waldinventur - wald - biodiversitätsstrategie - biodiversität - vielfalt - natura - erhaltung - waldes - bmlfuw - instrumenten;1.0;1.0;(7.0, 0.25, 30, 7)
handlungs tragende raumordnung örok bundesländer gemeinden planungsbüros  fachplanungen naturschutz bundesländer landwirtschaft verkehrs und  infrastrukturplanung bmvit bundesländer asfinag öbb  grundeigentümerinnen und eigentümer  zeithorizont die verstärkte umsetzung im rahmen bestehender instrumente kann unmittelbar  erfolgen weiter gehende anpassungen des raumordnungsrechts sind kurz bis  mittelfristig möglich;26.0;26_anknüpfungspunkte_instrumenten_bestehenden_bezug;anknüpfungspunkte - instrumenten - bestehenden - bezug - örtlichen - raumordnungsrecht - bundesländer - raumordnungsgesetze - bundesländern - raumplanung;1.0;1.0;(7.0, 0.25, 30, 7)
sowohl die raumstrukturelle dimension von tourismusaktivitäten in den  tourismusstrategien als auch der klimawandelbezug in raumordnungsinstrumenten  werden derzeit noch kaum konkret angesprochen  aktivitätsfelder und  handlungsempfehlunge n        forcierung energie optimierter  raumstrukturen empfohlene  weitere schritte  bessere koordination von raumordnung und tourismusstrategien durch  erarbeitung integrierter konzepte die den klimawandel berücksichtigen   aktive rolle der raumordnung bei der entwicklung raumverträglicher  alternativer tourismusangebote der standortfindung von alternativen  tourismusangeboten sowie bei der planung von folgenutzungen für  aufgegebene touristische infrastrukturen und standorte z b ehemalige  wintersportgebiete in tieferen lagen   unterstützende rolle der raumordnung bei der entwicklung nachhaltiger raum  und umweltverträglicher sowie klimarobuster alternativer tourismusangebote  entwicklung von strategien wie mit dem zu erwartenden erhöhten touristischen  erschließungsdruck in höheren alpinen lagen bzw mit dem räumlichen  expansionsdruck in konkurrenzstarken tourismusgebieten umgegangen werden  kann   verstärkte prüfung der standortsicherheit von touristischen  infrastruktureinrichtungen gegenüber extrem und naturgefahrenereignissen;8.0;8_tourismus_tourismusstrategien_anpassungsmaßnahmen_klimawandel;tourismus - tourismusstrategien - anpassungsmaßnahmen - klimawandel - sommertourismus - alpinen - link - wintertourismus - klimaschonenden - chancen;1.0;1.0;(7.0, 0.25, 30, 7)
treibhausgasemissionen auch deren anfälligkeit in bezug auf den klimawandel  ziffer   anhang iv ziffer  das risiko schwerer unfälle undoder von  katastrophen  die wissenschaftlichen erkenntnissen zufolge durch den  klimawandel bedi ngt sind anhang iii ziffer   lit f sowie anpassungsrelevante  auswirkungen anhang iv ziffer   lit f zu beurteilen sind die umsetzung der  geänderten uvp rl in nationales recht hat bis april  zu erfolgen und wird in  österreich derzeit vorbereitet ;9.0;9_klimawandel_anpassung_anpassungsstrategie_klima;klimawandel - anpassung - anpassungsstrategie - klima - link - strategie - climate - energiefonds - auswirkungen - klimawandels;1.0;1.0;(7.0, 0.25, 30, 7)
handlungs tragende bmlfuw örok bundesländer gemeinden planungsbüros universitäre und  außeruniversitäre forschungseinrichtungen;28.0;28_universitäre_außeruniversitäre_forschungseinrichtungen_bund;universitäre - außeruniversitäre - forschungseinrichtungen - bund - zeithorizont - weiterbildungsinstitutionen - tragende - handlungs - bundesländer - medien;1.0;1.0;(7.0, 0.25, 30, 7)
die erfüllung der vorgaben aus solvency ii dem neuen regulatorischen rahmen für  versicherungsunternehmen der am  in vollem umfang in kraft getreten ist  stellt für versicherungen eine zentrale herausforderung dar diese sind nun gefordert  den kapitalbedarf entsprechend anzupassen und sich verstärkt mit der eigenen  risikoexposition durch die folgen des klimawandels zu befassen wesentlich ist daher  robuste datengrundlagen für die risikoanalyse und bewertung zu erstellen;11.0;11_versicherungen_versicherungswirtschaft_versicherungsunternehmen_eigenvorsorge;versicherungen - versicherungswirtschaft - versicherungsunternehmen - eigenvorsorge - katastrophenfonds - versicherung - schäden - versicherer - risikostreuung - riegler;1.0;1.0;(7.0, 0.25, 30, 7)
bezug zu   bestehenden  instrumenten anknüpfungspunkt sind die katastropheneinsatzpläne;7.0;7_katastrophenmanagements_katastrophenmanagement_katastrophen_einsatzorganisationen;katastrophenmanagements - katastrophenmanagement - katastrophen - einsatzorganisationen - bereich - katastrophenschutz - naturkatastrophen - skkm - krisen - bevölkerung;1.0;1.0;(7.0, 0.25, 30, 7)
altvater s görlach b osberghaus d mccallum s dworak t klostermann j van de sandt k  tröltzsch j  larsen af  recommendations on priority measures for eu policy mainstreaming on  adaptation  task  report ecologic institute berlin;9.0;9_klimawandel_anpassung_anpassungsstrategie_klima;klimawandel - anpassung - anpassungsstrategie - klima - link - strategie - climate - energiefonds - auswirkungen - klimawandels;1.0;1.0;(7.0, 0.25, 30, 7)
  etablierung einer nationalen multisektoralen kommunikationsplattform zur risikoreduktion die handlungsempfehlung weist potenziell positive auswirkungen auf alle betroffenen bereiche aus ein direkter positiver zusammenhang auf das aktivitätsfeld ökosystemebiodiversität ist nicht erkennbar  ;27.0;27_biodiversität_vielfalt_ökosysteme_ökosystemen;biodiversität - vielfalt - ökosysteme - ökosystemen - leistungen - ökosystemebiodiversität - arten - biologischen - ökosystemleistungen - biologische;1.0;1.0;(7.0, 0.25, 30, 7)
 erarbeitung und bereitstellung praxisrelevanter daten und informationsgrundlagen bewusstseinsbildung sowie bessere vernetzung der akteurinnen und akteure die handlungsempfehlung weist potenziell positive auswirkungen auf alle betroffenen bereiche aus  ;20.0;20_strategie_akteurinnen_akteure_betroffenen;strategie - akteurinnen - akteure - betroffenen - vernetzung - breiten - umsetzung - einzelnen - kriterien - anpassungsmaßnahmen;1.0;1.0;(7.0, 0.25, 30, 7)
  bewusstseinsbildung in der bevölkerung zur vermeidung von schadensfällen und stärkung der eigenverantwortung von versicherten  ;11.0;11_versicherungen_versicherungswirtschaft_versicherungsunternehmen_eigenvorsorge;versicherungen - versicherungswirtschaft - versicherungsunternehmen - eigenvorsorge - katastrophenfonds - versicherung - schäden - versicherer - risikostreuung - riegler;1.0;1.0;(7.0, 0.25, 30, 7)
damit die digitalisierung eine erfolgsgeschichte für österreich wird braucht es klare und  fundierte strategische grundlagen und umsetzungsmaßnahmen diese schaffen wir mit  dem digitalen aktionsplan austria des bundesministeriums für digitalisierung und wirtschaftsstandort bmdw er ist ein gemeinsam mit stakeholdern und expertinnen und  experten aus gesellschaft verwaltung und wirtschaft entwickelter masterplan damit  österreich als führende digitalnation die chancen der digitalisierung krisenfest nützen  kann hinter dem aktionsplan steht ein klares bild von der zukunft wir wollen eine;5.0;5_ki_europäischen_daten_unternehmen;ki - europäischen - daten - unternehmen - europäische - at - europäischer - bereich - kianwendungen - einsatz;1.0;1.0;(10.0, 0.0, 30, 7)
mehr krisenfestigkeit wohlstand und lebensqualität durch digitalisierung;33.0;33_digitale_digitalen_digitalisierung_sekundarstufe;digitale - digitalen - digitalisierung - sekundarstufe - ki - kompetenzen - grundbildung - gezielt - fokus - kithemen;1.0;1.0;(10.0, 0.0, 30, 7)
informationen welche die daten noch wertvoller machen gerade für die innovationskraft von unternehmen und institutionen ist die gezielte datennutzung entscheidend;18.0;18_daten_kisystemen_nachvollziehbarkeit_sicherheit;daten - kisystemen - nachvollziehbarkeit - sicherheit - transparenz - ki - bürger - verfügung - datensouveränität - austausch;1.0;1.0;(10.0, 0.0, 30, 7)
datensolidarität  innovation durch das teilen von daten;18.0;18_daten_kisystemen_nachvollziehbarkeit_sicherheit;daten - kisystemen - nachvollziehbarkeit - sicherheit - transparenz - ki - bürger - verfügung - datensouveränität - austausch;1.0;1.0;(10.0, 0.0, 30, 7)
datenkommission;18.0;18_daten_kisystemen_nachvollziehbarkeit_sicherheit;daten - kisystemen - nachvollziehbarkeit - sicherheit - transparenz - ki - bürger - verfügung - datensouveränität - austausch;1.0;1.0;(10.0, 0.0, 30, 7)
die bundesregierung wird die bestehende aktive und führende teilnahme an  transnationalen programmkooperationen im rahmen des european strategic  energy technology plan eusetplan an der internationalen energieagentur  iea und mission innovation etwa joint programming platform smart energy  fortführen und weiter ausbauen und dabei insbesonders die chancen von ki  bearbeiten;5.0;5_ki_europäischen_daten_unternehmen;ki - europäischen - daten - unternehmen - europäische - at - europäischer - bereich - kianwendungen - einsatz;1.0;1.0;(10.0, 0.0, 30, 7)
die bundesregierung wird eine eigene sichtbare kiforschungsförderungsschiene für den produktionsbereich im rahmen eines kiprogramms etablieren  die den schnelleren transfer von forschung in konkrete kianwendungen  durch testfelder reallabore modellversuche regionale cluster und neuartige  förderformate ermöglicht ki in der land und forstwirtschaft entscheidungen über den einsatz technischer mittel in der land und forstwirtschaftlichen  produktion basieren traditionell auf generationsübergreifenden erfahrungsbasierten  einschätzungen obgleich der landwirtschaftliche sektor bis vor kurzem informatischen  innovationen eher zögerlich gegenüberstand stieg in den letzten jahren das bewusstsein dass intelligente digitale werkzeuge bei hoher volatilität des wetters und der  inputpreise eine notwendige grundlage für eine nachhaltige bewirtschaftung sind;13.0;13_ki_intelligenz_at_künstliche;ki - intelligenz - at - künstliche - einsatz - prüfen - bereich - verwaltung - entwicklung - fördern;1.0;1.0;(10.0, 0.0, 30, 7)
diese strategie ist international die bundesregierung wird sich auf internationaler  ebene an der stärkung und konkretisierung des völkerrechtlichen rahmenwerks insbes;13.0;13_ki_intelligenz_at_künstliche;ki - intelligenz - at - künstliche - einsatz - prüfen - bereich - verwaltung - entwicklung - fördern;1.0;1.0;(10.0, 0.0, 30, 7)
ziel  ki soll helfen die wettbewerbsfähigkeit des österreichischen  technologie und wirtschaftsstandorts zu sichern;5.0;5_ki_europäischen_daten_unternehmen;ki - europäischen - daten - unternehmen - europäische - at - europäischer - bereich - kianwendungen - einsatz;1.0;1.0;(10.0, 0.0, 30, 7)
die bundesregierung setzt sich zum ziel inter und transdisziplinäre forschungen und den aktiven gesellschaftlichen diskurs auch im bereich der ki voranzutreiben;13.0;13_ki_intelligenz_at_künstliche;ki - intelligenz - at - künstliche - einsatz - prüfen - bereich - verwaltung - entwicklung - fördern;1.0;1.0;(10.0, 0.0, 30, 7)
durch die verankerung eines eigenen pflichtgegenstandes digitale grundbildung  statt einer verbindlichen übung wird mint inkl ki nicht nur sichtbar gestärkt sondern  auch neue möglichkeiten der implementierung dieses wichtigen themenfeldes geboten;33.0;33_digitale_digitalen_digitalisierung_sekundarstufe;digitale - digitalen - digitalisierung - sekundarstufe - ki - kompetenzen - grundbildung - gezielt - fokus - kithemen;1.0;1.0;(10.0, 0.0, 30, 7)
die bundesregierung strebt an in der sekundarstufe  die verbindliche übung  digitale grundbildung in ein pflichtfach umzuwandeln sowie das ausmaß  zu erhöhen mind  stunden in der stundentafel und damit dieses wichtige  themengebiet entsprechend zu verankern dadurch werden kithemen sowie  damit zusammenhängende ethische fragen gezielt gestärkt und in pädagogischen konzepten verankert weiters wird ein fokus auf die berufsbildung und  in der allgemeinbildung in der sekundarstufe ii auf dieses themenfeld gelegt  um innovationspotenzial zu fördern;33.0;33_digitale_digitalen_digitalisierung_sekundarstufe;digitale - digitalen - digitalisierung - sekundarstufe - ki - kompetenzen - grundbildung - gezielt - fokus - kithemen;1.0;1.0;(10.0, 0.0, 30, 7)
