parameters;n_neighbors;min_dist;min_cluster;min_sample;topic_coherence;nr_topics;avg_similarity;topics
de_regierung_n_neighbors = 7 min_dist = 0.25 min_cluster = 20 min_sample = 5;7.0;0.25;20.0;5.0;0.3414205320967583;12.0;0.8046671491859316;"0_eu_europäischen_unterstützen_setzen; 1_kinder_bildung_familien_fördern; 2_energien_erneuerbaren_ausbau_strom; 3_digitale_digitalisierung_schaffen_daten; 4_bundeswehr_kontrolle_einsatz_sicherheitsbehörden; 5_neue_wohlstand_transformation_innovation; 6_arbeit_arbeitgeber_prüfen_beschäftigten; 7_mobilität_fahrzeuge_elektrische_innovative; 8_nutzen_steuern_steuerpflichtigen_steuerlichen; 9_krankenkassen_versorgung_pflege_ögd; 10_kommunen_ladeinfrastruktur_beschleunigen_ausbau; 11_migration_asylverfahren_integration_aufenthaltserlaubnis"
de_regierung_n_neighbors = 7 min_dist = 0.25 min_cluster = 25 min_sample = 6;7.0;0.25;25.0;6.0;0.35508020081652214;10.0;0.8032399619441875;"0_eu_europäischen_setzen_unterstützen; 1_kinder_bildung_fördern_menschen; 2_koalitionspartner_bundeswehr_kontrolle_stärken; 3_energien_erneuerbaren_ausbau_strom; 4_digitale_digitalisierung_schaffen_daten; 5_bafin_geldwäsche_stärken_banken; 6_wohlstand_transformation_neue_innovation; 7_mobilität_fahrzeuge_elektrische_bahn; 8_prüfen_beiträge_coronapandemie_schuldenregel; 9_krankenkassen_versorgung_prävention_pflege"
de_regierung_n_neighbors = 7 min_dist = 0.25 min_cluster = 30 min_sample = 7;7.0;0.25;30.0;7.0;0.363435856287098;6.0;0.8221331075974211;"0_setzen_stärken_europäischen_eu; 1_kinder_stärken_unterstützen_bildung; 2_energien_erneuerbaren_ausbau_strom; 3_digitale_digitalisierung_schaffen_daten; 4_einsatz_sicherheitsbehörden_kontrolle_einschließlich; 5_mobilität_fahrzeuge_elektrische_neuen"
de_regierung_n_neighbors = 10 min_dist = 0.0 min_cluster = 10 min_sample = 2;10.0;0.0;10.0;2.0;0.3504464778946418;33.0;0.7479067519980749;"0_energien_erneuerbaren_ausbau_strom; 1_europäischen_eu_europäische_partnerschaft; 2_sicherheit_demokratie_freiheit_rechtsstaatlichkeit; 3_kinder_familien_kindergrundsicherung_eltern; 4_transformation_innovation_deutsche_wohlstand; 5_bafin_klima_deutschen_klimaneutralität; 6_setzen_unterstützen_europäischen_europäischer; 7_digitalisierung_daten_digitale_verwaltung; 8_mobilität_bima_fahrzeuge_elektrische; 9_bundeswehr_soldaten_kontrolle_soldatinnen; 10_digitale_innovation_forschung_schaffen; 11_koalitionspartner_koalitionsfraktionen_stellt_staatsminister; 12_steuerhinterziehung_immobilienerwerb_steuergestaltungen_steuergestaltung; 13_migration_asylverfahren_einwanderungsrecht_integration; 14_arbeitgeber_arbeit_beschäftigten_euro; 15_zukunftsinvestitionen_förderbanken_privates_öffentlichen; 16_einschließlich_clankriminalität_verbessern_sogenannten; 17_coronapandemie_schuldenbremse_schuldenregel_kommunen; 18_schulen_ausbildung_bildung_beruflichen; 19_wohnen_bau_wohnraum_zentren; 20_ladeinfrastruktur_beschleunigen_bundeswehr_planung; 21_diskriminierung_gleichstellung_sexueller_aufgrund; 22_kultur_medien_kulturelle_vielfalt; 23_betroffenen_verlängern_sterbehilfe_bedarfssätze; 24_krankenkassen_rehabilitation_prävention_kliniken; 25_religionsgemeinschaften_kirchen_zivilgesellschaft_menschen; 26_digitale_digitalen_geschäftsmodellen_innovationen; 27_politischen_debatte_demokratie_ort; 28_altersvorsorge_prüfen_absicherung_selbstständige; 29_versorgung_ögd_ambulante_bauen; 30_jahren_gesellschaft_fünf_geworden; 31_proportionalität_veröffentlichungspflichtig_wirtschaftsprüfung_verbraucherbildung; 32_ii_drohnen_sgb_planänderungen"
de_regierung_n_neighbors = 10 min_dist = 0.0 min_cluster = 15 min_sample = 3;10.0;0.0;15.0;3.0;0.3217980838760771;18.0;0.7491393935167775;"0_kinder_stärken_fördern_bildung; 1_energien_erneuerbaren_ausbau_strom; 2_digitale_digitalisierung_schaffen_daten; 3_bundeswehr_soldaten_kontrolle_soldatinnen; 4_europäischen_eu_europäische_internationalen; 5_sicherheit_demokratie_freiheit_rechtsstaatlichkeit; 6_transformation_innovation_wohlstand_regionale; 7_arbeit_arbeitgeber_beschäftigten_menschen; 8_klima_deutschen_bafin_klimaneutralität; 9_wohnen_kommunen_bau_beschleunigen; 10_setzen_unterstützen_europäischen_europäischer; 11_mobilität_bima_fahrzeuge_elektrische; 12_kultur_religionsgemeinschaften_demokratie_medien; 13_koalitionspartner_koalitionsfraktionen_stellt_bundesregierung; 14_steuerhinterziehung_steuergestaltungen_steuergestaltung_immobilienerwerb; 15_migration_asylverfahren_einwanderungsrecht_integration; 16_zukunftsinvestitionen_förderbanken_öffentlichen_privates; 17_coronapandemie_schuldenbremse_schuldenregel_kommunen"
de_regierung_n_neighbors = 10 min_dist = 0.0 min_cluster = 20 min_sample = 5;10.0;0.0;20.0;5.0;0.32596309873041357;18.0;0.7646830729498452;"0_eu_europäischen_sicherheit_unterstützen; 1_kinder_bildung_familien_fördern; 2_energien_erneuerbaren_strom_ausbau; 3_bundeswehr_kontrolle_stärken_soldaten; 4_arbeit_arbeitgeber_beschäftigten_menschen; 5_transformation_innovation_wohlstand_regionale; 6_mobilität_bima_fahrzeuge_elektrische; 7_klima_deutschen_internationalen_bafin; 8_digitalisierung_daten_digitale_verwaltung; 9_wohnen_kommunen_bau_beschleunigen; 10_forschung_digitale_schaffen_innovation; 11_kultur_demokratie_medien_zivilgesellschaft; 12_krankenkassen_versorgung_ambulante_prävention; 13_koalitionspartner_koalitionsfraktionen_stellt_bundesregierung; 14_setzen_europäischen_ebene_europäischer; 15_steuerhinterziehung_steuergestaltungen_steuergestaltung_immobilienerwerb; 16_coronapandemie_schuldenbremse_schuldenregel_kommunen; 17_migration_asylverfahren_einwanderungsrecht_integration"
de_regierung_n_neighbors = 10 min_dist = 0.0 min_cluster = 25 min_sample = 6;10.0;0.0;25.0;6.0;0.3542308152690696;15.0;0.7936500771795715;"0_eu_europäischen_sicherheit_unterstützen; 1_kinder_bildung_familien_fördern; 2_bundeswehr_stärken_kontrolle_soldaten; 3_digitale_digitalisierung_schaffen_daten; 4_energien_erneuerbaren_strom_ausbau; 5_digitale_transformation_wohlstand_innovation; 6_coronapandemie_kommunen_insbesondere_schuldenregel; 7_arbeit_arbeitgeber_beschäftigten_menschen; 8_mobilität_bima_fahrzeuge_elektrische; 9_klima_deutschen_bafin_rahmen; 10_setzen_europäischen_europäischer_ebene; 11_wohnen_bau_kommunen_ladeinfrastruktur; 12_kultur_demokratie_medien_zivilgesellschaft; 13_koalitionspartner_koalitionsfraktionen_stellt_bundesregierung; 14_krankenkassen_versorgung_ambulante_pflege"
de_regierung_n_neighbors = 10 min_dist = 0.0 min_cluster = 30 min_sample = 7;10.0;0.0;30.0;7.0;0.3278832369124147;10.0;0.8200234112796825;"0_kinder_stärken_fördern_bildung; 1_eu_europäischen_unterstützen_sicherheit; 2_deutschen_stärken_wirtschaft_transformation; 3_bundeswehr_stärken_kontrolle_soldaten; 4_digitale_schaffen_digitalisierung_daten; 5_energien_erneuerbaren_strom_ausbau; 6_arbeit_arbeitgeber_beschäftigten_betriebliche; 7_coronapandemie_schuldenregel_prüfen_insbesondere; 8_mobilität_bima_fahrzeuge_elektrische; 9_setzen_europäischen_europäischer_ebene"
de_regierung_n_neighbors = 10 min_dist = 0.1 min_cluster = 10 min_sample = 2;10.0;0.1;10.0;2.0;0.37510742119574303;31.0;0.7358467711924631;"0_energien_erneuerbaren_ausbau_strom; 1_bundeswehr_kontrolle_einsatz_stärken; 2_eu_europäischen_partnerschaft_internationalen; 3_sicherheit_freiheit_demokratie_menschenrechte; 4_kinder_familien_kindergrundsicherung_eltern; 5_mobilität_bima_fahrzeuge_elektrische; 6_transformation_innovation_regionale_industrie; 7_daten_digitalisierung_digitale_verwaltung; 8_setzen_europäischen_flächen_europäischer; 9_kultur_schaffen_forschung_zugang; 10_migration_asylverfahren_einwanderungsrecht_integration; 11_steuerhinterziehung_immobilienerwerb_steuergestaltungen_steuergestaltung; 12_koalitionspartner_bundesregierung_koalitionsfraktionen_koalition; 13_arbeitgeber_arbeit_beschäftigten_euro; 14_bafin_geldwäsche_europäische_euro; 15_zukunftsinvestitionen_förderbanken_öffentlichen_privates; 16_schulen_ausbildung_bildung_fördern; 17_ladeinfrastruktur_beschleunigen_planung_kommunen; 18_diskriminierung_gleichstellung_sexueller_aufgrund; 19_setzen_wettbewerb_gwb_standards; 20_coronapandemie_schuldenbremse_schuldenregel_kommunen; 21_wohnen_bau_wohnraum_zentren; 22_kultur_medien_kulturelle_vielfalt; 23_klimaneutralität_klimaziele_klima_erreichen; 24_transparenz_verbraucherbildung_transparenzpflichten_wirtschaftlichkeitsuntersuchung; 25_krankenkassen_rehabilitation_prävention_kliniken; 26_rente_altersvorsorge_prüfen_alter; 27_digitale_digitalen_geschäftsmodellen_innovationen; 28_religionsgemeinschaften_kirchen_zivilgesellschaft_menschen; 29_jahren_gesellschaft_fünf_geworden; 30_ögd_versorgung_ambulante_bauen"
de_regierung_n_neighbors = 10 min_dist = 0.1 min_cluster = 15 min_sample = 3;10.0;0.1;15.0;3.0;0.3617941125825741;23.0;0.7474816707046908;"0_digitale_digitalisierung_schaffen_daten; 1_energien_erneuerbaren_strom_ausbau; 2_deutschen_klima_bafin_internationalen; 3_sicherheit_freiheit_demokratie_verantwortung; 4_eu_europäischen_internationalen_partnerschaft; 5_arbeit_arbeitgeber_beschäftigten_betriebliche; 6_kinder_familien_kindergrundsicherung_eltern; 7_transformation_innovation_regionale_pflege; 8_mobilität_fahrzeuge_elektrische_bahn; 9_setzen_europäischen_ebene_europäischer; 10_bundeswehr_kontrolle_polizei_einsatz; 11_krankenkassen_versorgung_prävention_pflege; 12_steuerhinterziehung_steuergestaltungen_immobilienerwerb_steuergestaltung; 13_migration_asylverfahren_einwanderungsrecht_integration; 14_koalitionspartner_koalitionsfraktionen_bundesregierung_treffen; 15_schulen_ausbildung_bildung_fördern; 16_zukunftsinvestitionen_förderbanken_öffentlichen_privates; 17_coronapandemie_schuldenbremse_schuldenregel_kommunen; 18_ladeinfrastruktur_beschleunigen_planung_kommunen; 19_einschließlich_clankriminalität_sogenannten_verbessern; 20_wohnen_bau_wohnraum_zentren; 21_diskriminierung_gleichstellung_sexueller_diversity; 22_setzen_standards_gwb_gesetz"
de_regierung_n_neighbors = 10 min_dist = 0.1 min_cluster = 20 min_sample = 5;10.0;0.1;20.0;5.0;0.3504559133966428;15.0;0.7725404436304097;"0_europäischen_eu_sicherheit_internationalen; 1_kinder_bildung_familien_fördern; 2_digitale_digitalisierung_schaffen_daten; 3_energien_erneuerbaren_ausbau_strom; 4_bundeswehr_stärken_kontrolle_einsatz; 5_wohnen_kommunen_bau_öffentlich; 6_coronapandemie_steuerhinterziehung_ab_schuldenbremse; 7_klima_deutschen_internationalen_bafin; 8_mobilität_fahrzeuge_elektrische_bahn; 9_arbeit_arbeitgeber_beschäftigten_betriebliche; 10_transformation_innovation_regionale_forschung; 11_krankenkassen_versorgung_ambulante_prävention; 12_koalitionspartner_koalitionsfraktionen_stellt_bundesregierung; 13_setzen_ebene_europäischer_flächen; 14_migration_asylverfahren_einwanderungsrecht_integration"
de_regierung_n_neighbors = 10 min_dist = 0.1 min_cluster = 25 min_sample = 6;10.0;0.1;25.0;6.0;0.3607529994039946;12.0;0.7885142756321998;"0_kinder_stärken_menschen_arbeit; 1_eu_europäischen_sicherheit_internationalen; 2_digitale_digitalisierung_schaffen_daten; 3_bundeswehr_stärken_kontrolle_einsatz; 4_energien_erneuerbaren_strom_ausbau; 5_wohnen_kommunen_bau_öffentlich; 6_coronapandemie_steuerhinterziehung_ab_schuldenbremse; 7_mobilität_fahrzeuge_elektrische_bahn; 8_innovation_transformation_neue_forschung; 9_klima_deutschen_bafin_rahmen; 10_setzen_europäischen_ebene_europäischer; 11_koalitionspartner_koalitionsfraktionen_stellt_bundesregierung"
de_regierung_n_neighbors = 10 min_dist = 0.1 min_cluster = 30 min_sample = 7;10.0;0.1;30.0;7.0;0.34694641770733087;9.0;0.8120579107611107;"0_kinder_stärken_bildung_fördern; 1_energien_setzen_erneuerbaren_maßnahmen; 2_eu_europäischen_sicherheit_zusammenarbeit; 3_transformation_wirtschaft_deutschen_stärken; 4_digitale_digitalisierung_schaffen_daten; 5_bundeswehr_kontrolle_stärken_einsatz; 6_coronapandemie_ab_schuldenbremse_schuldenregel; 7_arbeit_arbeitgeber_beschäftigten_betriebliche; 8_mobilität_fahrzeuge_elektrische_bahn"
de_regierung_n_neighbors = 10 min_dist = 0.25 min_cluster = 10 min_sample = 2;10.0;0.25;10.0;2.0;0.34275325312018673;24.0;0.7372907389962491;"0_energien_setzen_erneuerbaren_maßnahmen; 1_eu_europäischen_unterstützen_europäische; 2_bundeswehr_stärken_kontrolle_religionsgemeinschaften; 3_transformation_deutsche_forschung_innovation; 4_kinder_familien_kindergrundsicherung_eltern; 5_bafin_deutschen_banken_geldwäsche; 6_arbeit_arbeitgeber_beschäftigten_betriebliche; 7_mobilität_fahrzeuge_elektrische_tourismus; 8_daten_digitalisierung_digitale_verwaltung; 9_kultur_schaffen_forschung_zugang; 10_krankenkassen_prävention_ögd_rehabilitation; 11_zukunftsinvestitionen_öffentlich_förderbanken_öffentlichen; 12_steuerhinterziehung_steuergestaltungen_steuergestaltung_steuerpflichtigen; 13_migration_asylverfahren_einwanderungsrecht_integration; 14_koalitionspartner_koalitionsfraktionen_bundesregierung_drei; 15_schulen_ausbildung_bildung_fördern; 16_diskriminierung_gleichstellung_sexueller_aufgrund; 17_coronapandemie_schuldenbremse_schuldenregel_kommunen; 18_multilateralismus_strategischen_partnerschaft_internationalen; 19_wohnen_bau_wohnraum_zentren; 20_kultur_kulturelle_kreativwirtschaft_künstlerinnen; 21_ladeinfrastruktur_planung_schwerpunkt_beschleunigen; 22_digitale_digitalen_innovationen_geschäftsmodellen; 23_ii_sgb_rechtslage_wohnungslosigkeit"
de_regierung_n_neighbors = 10 min_dist = 0.25 min_cluster = 15 min_sample = 3;10.0;0.25;15.0;3.0;0.32973788686721184;17.0;0.7537490845214574;"0_energien_setzen_maßnahmen_stärken; 1_eu_europäischen_unterstützen_menschenrechte; 2_digitale_schaffen_digitalisierung_daten; 3_transformation_innovation_forschung_regionale; 4_kommunen_coronapandemie_schuldenregel_zukunftsinvestitionen; 5_bundeswehr_kontrolle_stärken_demokratie; 6_kinder_familien_kindergrundsicherung_eltern; 7_bafin_deutschen_geldwäsche_banken; 8_mobilität_fahrzeuge_elektrische_bahn; 9_arbeit_arbeitgeber_menschen_beschäftigten; 10_krankenkassen_prävention_versorgung_rehabilitation; 11_migration_asylverfahren_einwanderungsrecht_integration; 12_steuerhinterziehung_steuergestaltung_steuergestaltungen_steuerpflichtigen; 13_schulen_ausbildung_bildung_fördern; 14_koalitionspartner_koalitionsfraktionen_bundesregierung_treffen; 15_einschließlich_clankriminalität_sogenannten_verbessern; 16_diskriminierung_gleichstellung_sexueller_diversity"
de_regierung_n_neighbors = 10 min_dist = 0.25 min_cluster = 20 min_sample = 5;10.0;0.25;20.0;5.0;0.2953344047931612;2.0;0.9082743162947238;"0_stärken_unterstützen_setzen_schaffen; 1_migration_asylverfahren_integration_menschen"
de_regierung_n_neighbors = 10 min_dist = 0.25 min_cluster = 25 min_sample = 6;10.0;0.25;25.0;6.0;0.2943129113380809;9.0;0.8142108767305932;"0_kinder_bildung_stärken_fördern; 1_neue_transformation_wirtschaft_deutschen; 2_energien_setzen_erneuerbaren_maßnahmen; 3_eu_sicherheit_europäischen_zusammenarbeit; 4_digitale_digitalisierung_schaffen_daten; 5_bundeswehr_kontrolle_stärken_einsatz; 6_coronapandemie_bundesregierung_kommunen_künftig; 7_arbeit_arbeitgeber_altersvorsorge_beschäftigten; 8_mobilität_bahn_neuen_innovative"
de_regierung_n_neighbors = 10 min_dist = 0.25 min_cluster = 30 min_sample = 7;10.0;0.25;30.0;7.0;0.3134499502325644;9.0;0.8053555494246524;"0_kinder_bildung_stärken_fördern; 1_energien_setzen_ausbau_maßnahmen; 2_eu_europäischen_sicherheit_menschenrechte; 3_digitale_digitalisierung_daten_schaffen; 4_bundeswehr_kontrolle_einsatz_stärken; 5_kommunen_wohnen_bau_schuldenbremse; 6_neue_wohlstand_wirtschaft_innovation; 7_arbeit_arbeitgeber_beschäftigten_menschen; 8_mobilität_bahn_neuen_innovative"
de_regierung_n_neighbors = 20 min_dist = 0.0 min_cluster = 10 min_sample = 2;20.0;0.0;10.0;2.0;0.36157417545432247;30.0;0.7453433505981331;"0_digitale_digitalisierung_schaffen_daten; 1_energien_erneuerbaren_strom_ausbau; 2_coronapandemie_schuldenregel_kommunen_zukunftsinvestitionen; 3_sicherheit_freiheit_demokratie_menschenrechte; 4_transformation_innovation_deutsche_neue; 5_kinder_familien_kindergrundsicherung_eltern; 6_mobilität_fahrzeuge_elektrische_bahn; 7_europäischen_eu_europäische_region; 8_arbeitgeber_arbeit_beschäftigten_betriebliche; 9_krankenkassen_versorgung_ambulante_prävention; 10_setzen_fischerei_stoffe_ebene; 11_steuerhinterziehung_gwb_fairen_wettbewerb; 12_migration_asylverfahren_einwanderungsrecht_integration; 13_bafin_geldwäsche_kapitalmarkt_banken; 14_koalitionspartner_koalitionsfraktionen_bundesregierung_treffen; 15_polizei_einsatz_kontrolle_sicherheitslücken; 16_klima_klimaneutralität_klimaziele_internationalen; 17_sport_kultur_medien_kulturelle; 18_schulen_ausbildung_bildung_fördern; 19_partnerschaft_internationale_multilateralismus_internationalen; 20_diskriminierung_gleichstellung_sexueller_aufgrund; 21_einschließlich_clankriminalität_sogenannten_verbessern; 22_religionsgemeinschaften_kirchen_zivilgesellschaft_menschen; 23_wohnen_bau_wohnraum_zentren; 24_flächen_alternativen_pflanzenschutzmitteln_klimaschutz; 25_digitale_digitalen_geschäftsmodellen_innovationen; 26_ladeinfrastruktur_planung_beschleunigen_nutzungszeit; 27_debatte_ort_bürgerräte_föderalismus; 28_ii_sgb_planänderungen_wohnungslosigkeit; 29_prüfen_selbstständige_dienstleistungen_zugang"
de_regierung_n_neighbors = 20 min_dist = 0.0 min_cluster = 15 min_sample = 3;20.0;0.0;15.0;3.0;0.3678891877973191;23.0;0.7514584002385035;"0_digitale_digitalisierung_schaffen_daten; 1_energien_erneuerbaren_ausbau_strom; 2_coronapandemie_kommunen_schuldenregel_mehr; 3_bundeswehr_verbessern_kontrolle_rassismus; 4_sicherheit_freiheit_demokratie_menschenrechte; 5_kinder_familien_kindergrundsicherung_eltern; 6_koalitionspartner_religionsgemeinschaften_koalitionsfraktionen_kirchen; 7_mobilität_fahrzeuge_elektrische_bahn; 8_krankenkassen_versorgung_ambulante_prävention; 9_pflege_innovation_jahren_industrie; 10_politischen_gwb_finanzierung_transparenz; 11_arbeitgeber_arbeit_beschäftigten_betriebliche; 12_setzen_fischerei_stoffe_ebene; 13_eu_europäische_europäischen_region; 14_migration_asylverfahren_einwanderungsrecht_integration; 15_sport_kultur_medien_kulturelle; 16_bafin_geldwäsche_banken_europäische; 17_schulen_ausbildung_bildung_fördern; 18_diskriminierung_gleichstellung_sexueller_aufgrund; 19_partnerschaft_internationale_multilateralismus_internationalen; 20_klimaneutralität_klima_klimafinanzierung_internationalen; 21_wohnen_bau_kommunen_wohnraum; 22_flächen_alternativen_pflanzenschutzmitteln_klimaschutz"
de_regierung_n_neighbors = 20 min_dist = 0.0 min_cluster = 20 min_sample = 5;20.0;0.0;20.0;5.0;0.34454126646514105;12.0;0.7435763997571705;"0_europäischen_eu_setzen_stärken; 1_energien_setzen_erneuerbaren_maßnahmen; 2_bundeswehr_stärken_kontrolle_setzen; 3_kinder_bildung_familien_fördern; 4_digitale_digitalisierung_schaffen_daten; 5_coronapandemie_schuldenregel_ab_rahmen; 6_mobilität_fahrzeuge_elektrische_bahn; 7_arbeit_arbeitgeber_beschäftigten_möglichkeit; 8_migration_asylverfahren_integration_einwanderungsrecht; 9_krankenkassen_versorgung_ögd_ambulante; 10_koalitionspartner_koalitionsfraktionen_bundesregierung_gilt; 11_sport_kultur_medien_kulturelle"
de_regierung_n_neighbors = 20 min_dist = 0.0 min_cluster = 25 min_sample = 6;20.0;0.0;25.0;6.0;0.29803774170411856;8.0;0.8020550022447719;"0_stärken_europäischen_eu_setzen; 1_energien_erneuerbaren_setzen_unterstützen; 2_kinder_bildung_fördern_familien; 3_setzen_stärken_kontrolle_einsatz; 4_digitale_digitalisierung_schaffen_daten; 5_arbeit_arbeitgeber_stärken_gesetzlichen; 6_coronapandemie_ab_schuldenregel_rahmen; 7_mobilität_fahrzeuge_elektrische_bahn"
de_regierung_n_neighbors = 20 min_dist = 0.0 min_cluster = 30 min_sample = 7;20.0;0.0;30.0;7.0;0.3001739617026422;9.0;0.8211080734776278;"0_energien_setzen_erneuerbaren_wasserstoff; 1_deutschen_stärken_wohlstand_neue; 2_kinder_bildung_fördern_familien; 3_europäischen_eu_sicherheit_menschenrechte; 4_kommunen_wohnen_bau_coronapandemie; 5_digitale_digitalisierung_schaffen_daten; 6_arbeit_arbeitgeber_stärken_beschäftigten; 7_stärken_kontrolle_einsatz_demokratischen; 8_mobilität_fahrzeuge_elektrische_bahn"
de_regierung_n_neighbors = 20 min_dist = 0.1 min_cluster = 10 min_sample = 2;20.0;0.1;10.0;2.0;0.3673546923989144;29.0;0.737425417183568;"0_energien_erneuerbaren_strom_ausbau; 1_sicherheit_region_freiheit_deutschen; 2_transformation_zukunft_forschung_innovation; 3_digitale_digitalisierung_daten_verwaltung; 4_coronapandemie_schuldenbremse_mehr_ab; 5_polizei_sicherheitsbehörden_einsatz_kontrolle; 6_kinder_familien_kindergrundsicherung_eltern; 7_setzen_ebene_flächen_europäischer; 8_versorgung_krankenkassen_ambulante_prävention; 9_mobilität_fahrzeuge_elektrische_bahn; 10_europäischen_europäische_eu_europa; 11_bafin_geldwäsche_kapitalmarkt_banken; 12_migration_asylverfahren_integration_rechtsprechung; 13_arbeitgeber_arbeit_beschäftigten_betriebliche; 14_schulen_ausbildung_bildung_fördern; 15_partnerschaft_internationale_multilateralismus_internationalen; 16_gwb_fairen_vergabe_verbraucherschutz; 17_diskriminierung_gleichstellung_sexueller_aufgrund; 18_koalitionspartner_koalitionsfraktionen_bundesregierung_treffen; 19_wohnen_bau_wohnraum_zentren; 20_forschungsdaten_innovationsförderung_open_startup; 21_kultur_medien_kulturelle_sichern; 22_debatte_ort_stärken_föderalismus; 23_ladeinfrastruktur_planung_beschleunigen_nutzungszeit; 24_digitale_digitalen_geschäftsmodellen_innovationen; 25_wasserstoff_aufbau_europäische_grünem; 26_privat_wirtschaftsgüter_jahre_subventionen; 27_ii_sgb_planänderungen_wohnungslosigkeit; 28_klimaneutralität_marktwirtschaft_klima_erreichen"
de_regierung_n_neighbors = 20 min_dist = 0.1 min_cluster = 15 min_sample = 3;20.0;0.1;15.0;3.0;0.373134830994578;20.0;0.7637830380324221;"0_digitale_digitalisierung_schaffen_daten; 1_energien_erneuerbaren_strom_ausbau; 2_region_sicherheit_freiheit_eu; 3_kinder_familien_kindern_kindergrundsicherung; 4_transformation_innovation_neue_industrie; 5_coronapandemie_ab_schuldenbremse_prüfen; 6_polizei_einsatz_sicherheitsbehörden_kontrolle; 7_setzen_ebene_europäischer_flächen; 8_mobilität_fahrzeuge_elektrische_bahn; 9_krankenkassen_versorgung_ambulante_prävention; 10_bafin_banken_geldwäsche_euro; 11_koalitionspartner_koalitionsfraktionen_bundesregierung_koalition; 12_europäischen_europäische_eu_europa; 13_migration_asylverfahren_integration_aufenthaltserlaubnis; 14_sport_kultur_kulturelle_medien; 15_arbeitgeber_arbeit_arbeitsleben_beschäftigten; 16_schulen_ausbildung_bildung_fördern; 17_partnerschaft_internationale_multilateralismus_internationalen; 18_wohnen_bau_wohnraum_grw; 19_debatte_parlamentarische_finanzierung_ort"
de_regierung_n_neighbors = 20 min_dist = 0.1 min_cluster = 20 min_sample = 5;20.0;0.1;20.0;5.0;0.31780770545732184;3.0;0.8248185912622743;"0_stärken_setzen_unterstützen_schaffen; 1_migration_asylverfahren_integration_einwanderungsrecht; 2_sport_kultur_kulturelle_medien"
de_regierung_n_neighbors = 20 min_dist = 0.1 min_cluster = 25 min_sample = 6;20.0;0.1;25.0;6.0;0.3352761414650448;9.0;0.815700936500136;"0_energien_setzen_wasserstoff_stärken; 1_kinder_bildung_fördern_familien; 2_digitale_digitalisierung_schaffen_daten; 3_europäischen_eu_sicherheit_unterstützen; 4_arbeit_arbeitgeber_krankenkassen_möglichkeit; 5_neue_transformation_wohlstand_deutsche; 6_stärken_kontrolle_einsatz_demokratischen; 7_schuldenbremse_schuldenregel_ab_kommunen; 8_mobilität_fahren_kommunen_stärken"
de_regierung_n_neighbors = 20 min_dist = 0.1 min_cluster = 30 min_sample = 7;20.0;0.1;30.0;7.0;0.31688163231536715;8.0;0.8201909165761583;"0_eu_europäischen_unterstützen_sicherheit; 1_energien_stärken_setzen_erneuerbaren; 2_wasserstoff_stärken_europäische_neue; 3_kinder_bildung_fördern_familien; 4_kontrolle_stärken_einsatz_demokratischen; 5_digitale_digitalisierung_daten_schaffen; 6_arbeit_arbeitgeber_beschäftigten_krankenkassen; 7_schuldenbremse_schuldenregel_rahmen_ab"
de_regierung_n_neighbors = 20 min_dist = 0.25 min_cluster = 10 min_sample = 2;20.0;0.25;10.0;2.0;0.36099404290243065;30.0;0.7320440712262376;"0_coronapandemie_schuldenregel_rahmen_zukunftsinvestitionen; 1_region_freiheit_sicherheit_deutschen; 2_bundeswehr_kontrolle_sicherheitsbehörden_einsatz; 3_digitale_digitalisierung_daten_verwaltung; 4_innovation_industrie_forschung_transformation; 5_energien_erneuerbaren_strom_ausbau; 6_setzen_ebene_flächen_europäischer; 7_kinder_familien_kindergrundsicherung_eltern; 8_bafin_banken_geldwäsche_kapitalmarkt; 9_landwirtschaft_klimaanpassung_maßnahmen_umwelt; 10_europäischen_eu_europäische_abrüstung; 11_migration_asylverfahren_einwanderungsrecht_integration; 12_schulen_ausbildung_bildung_beruflichen; 13_krankenkassen_ögd_ambulante_versorgung; 14_diskriminierung_gleichstellung_sexueller_aufgrund; 15_koalitionspartner_koalitionsfraktionen_treffen_bundesregierung; 16_arbeitgeber_arbeit_beschäftigten_allgemeinen; 17_partnerschaft_internationale_multilateralismus_internationalen; 18_mobilität_fahren_innovative_barrierefreie; 19_forschungsdaten_open_forschung_wissenschaftskommunikation; 20_kultur_kulturelle_kreativwirtschaft_künstlerinnen; 21_wohnen_bau_wohnraum_starten; 22_prüfen_rehabilitation_zugang_selbstständige; 23_ii_sgb_wohnungslosigkeit_rechtslage; 24_debatte_ort_bürgerräte_föderalismus; 25_tourismus_bahn_regionale_deutschlandtaktes; 26_wasserstoff_aufbau_europäische_grünem; 27_digitale_digitalen_geschäftsmodellen_innovationen; 28_ladeinfrastruktur_planung_beschleunigen_strukturstärkungsgesetz; 29_klimaneutralität_marktwirtschaft_klima_erreichen"
