Document;Topic;Name;Top_n_words;Probability;Representative_document;model
  bmk  mobilitatsmasterplan  fur osterreich  die osterreichische kreislaufwirtschaftsstrategiebatterien  intensivierung des osterreichischen engagements bei der european battery  alliance um recycling und produktion in europa zu starken und bei der eubatterienverordnung mit dem ziel strenge regelungen einschließlich sorgfaltspflichten fur alle batterien entlang der gesamten wertschopfungskette zu schaffen  sekundarnutzung von batterien fur alternative anwendungen pufferbatterien fur  photovoltaikanlagen durch rechtliche und organisatorische rahmenbedingungen  starken zb produktpass mobilitatsindustrien am weg zur kreislaufwirtschaft fordern  transformation der verkehrstechnikbranchen zu kreislauffahigen mobilitatsindustrien  durch schaffung eines marktes fur neue fahrzeugmodelle die auf die bedurfnisse der ersten und letzten meile bei der nutzung offentlicher verkehrsmittel  optimiert sind zb weg von der haltestelle zur wohnadresse dadurch soll  der bedarf an zweitautos in haushalten und der materialbedarf fur fahrzeuge  kleiner dimensioniert reduziert werden;9.0;9_elektro_batterien_elektronikgeraten_nutzung;elektro - batterien - elektronikgeraten - nutzung - elektronikaltgeraten - elektronikgerate - einschließlich - konsum - bedarf - mobilitatsindustrien;1.0;1.0;(5.0, 0.25, 10, 2)
emissionen von kunststoffen entlang des lebenszyklus von produkten mussen daher  weitestgehend unterbunden und kunststoffe gezielt moglichst fur hochwertige anwendungen genutzt werden;16.0;16_kunststoffe_moglichst_verpackungsvolumen_verpackungen;kunststoffe - moglichst - verpackungsvolumen - verpackungen - erhalten - leichter - wert - produkte - gebaude - verlangern;1.0;1.0;(5.0, 0.25, 10, 2)
angesichts der okologischen sozialen okonomischen und technologischen herausforderungen in der textilwirtschaft ist eine strategische neuorientierung die den  gesamten lebenszyklus von textilprodukten betrachtet notwendig mit der veroffentlichung der europaischen strategie fur nachhaltige und kreislauffahige textilien  im marz   stellt die kommission die okologische und digitale transformation des textil und  bekleidungssektors in den fokus die strategie verfolgt das ziel eine umweltfreundliche innovative und wettbewerbsfahige branche zu etablieren die widerstandsfahiger  gegen externe schocks ist;4.0;4_textilien_kleidung_nachhaltige_fashion;textilien - kleidung - nachhaltige - fashion - fast - design - mikroplastik - verpackungen - textil - sortier;1.0;1.0;(5.0, 0.25, 10, 2)
mit der eutextilstrategie werden auch konkrete schlusselmaßnahmen vorgeschlagen verbindliche anforderungen an die gestaltung von textilien im rahmen  der okodesignverordnung fur nachhaltige produkte damit werden nachhaltige und  kreislauffahige textilerzeugnisse zur norm in der eu die einfuhrung von digitalen produktpassen sowie klarer informationen auf etiketten maßnahmen gegen greenwashing  zum schutz der konsumentinnen vorschlag einer verbindlichen erweiterten herstellerverantwortung fur textilien mit umweltbezogener gebuhrenstaffelung maßnahmen die  einen wendepunkt bei uberproduktion und uberkonsum fast fashion in gang setzen    eea  textiles and the environment the role of design in europes circular economy;4.0;4_textilien_kleidung_nachhaltige_fashion;textilien - kleidung - nachhaltige - fashion - fast - design - mikroplastik - verpackungen - textil - sortier;1.0;1.0;(5.0, 0.25, 10, 2)
 vertrauenswurdige und leicht zugangliche produktinformationen fur konsumentinnen aufbereiten nachhaltige verlassliche umweltzertifizierungen wie etwa das  osterreichische umweltzeicheneuecolabel starken;11.0;11_konsumentinnen_konsumverhalten_produkte_produkten;konsumentinnen - konsumverhalten - produkte - produkten - reparatur - starken - konnen - recht - kaufentscheidung - konsumentinnenrechte;1.0;1.0;(5.0, 0.25, 10, 2)
 rasche umsetzung des euproduktpasses unterstutzen und verstarktes engagement gegen greenwashing die osterreichische kreislaufwirtschaftsstrategieoffentliche nachhaltige textilbeschaffung  nachhaltige und zirkulare beschaffung von textilien im offentlichen sektor ausbauen;4.0;4_textilien_kleidung_nachhaltige_fashion;textilien - kleidung - nachhaltige - fashion - fast - design - mikroplastik - verpackungen - textil - sortier;1.0;1.0;(5.0, 0.25, 10, 2)
 lebens und nutzungsdauer von elektro und elektronikgeraten verlangern;9.0;9_elektro_batterien_elektronikgeraten_nutzung;elektro - batterien - elektronikgeraten - nutzung - elektronikaltgeraten - elektronikgerate - einschließlich - konsum - bedarf - mobilitatsindustrien;1.0;1.0;(5.0, 0.25, 10, 2)
bei der kreislauforientierten nutzung von biomasse gilt es neben den energetischen  und materiellen aspekten auch schutzziele betreffend biodiversitat bodenmanagement  bekampfung des klimawandels abwehr von naturgefahren und weiterer etwaiger bedurfnisse zu berucksichtigen die biomassenutzung hat eine wesentliche bedeutung fur  wertschopfung arbeitsplatze und versorgungssicherheit im landlichen raum;13.0;13_biomasse_biogenen_reststoffen_universitat;biomasse - biogenen - reststoffen - universitat - klimawandel - wien - sinne - waldbewirtschaftung - forcieren - karbonisierung;1.0;1.0;(5.0, 0.25, 10, 2)
optionen fur kaskadische nutzung forcieren  bestehende und zukunftige biogasanlagen in den biomassewertschopfungskreislauf integrieren  auch stofflich verwertung von reststoffen aus diesen anlagen  einschließlich der vergarung hierfur geeigneter biogener abfalle oder karbonisierung als vorbehandlung vor der kompostierung oder sonstiger nutzungen;13.0;13_biomasse_biogenen_reststoffen_universitat;biomasse - biogenen - reststoffen - universitat - klimawandel - wien - sinne - waldbewirtschaftung - forcieren - karbonisierung;1.0;1.0;(5.0, 0.25, 10, 2)
logistik der roh und reststoffversorgung optimieren  sammlung und sortierung von biogenen reststoffen optimieren einschließlich  optimierter logistikkonzepte fur land und forstwirtschaftliche reststoffe und verpflichtende getrennte sammlung von biogenen abfallen auch im dicht verbauten  gebiet;13.0;13_biomasse_biogenen_reststoffen_universitat;biomasse - biogenen - reststoffen - universitat - klimawandel - wien - sinne - waldbewirtschaftung - forcieren - karbonisierung;1.0;1.0;(5.0, 0.25, 10, 2)
nutzen sie die österreichische holzinitiative und reichen sie projekte und ideen  zum thema holz ein;0.0;0_holz_holzinitiative_nachhaltige_kreislaufwirtschaftsstrategie;holz - holzinitiative - nachhaltige - kreislaufwirtschaftsstrategie - kreislaufwirtschaft - klimaschutz - wald - forst - holzwirtschaft - entwicklung;1.0;1.0;(5.0, 0.25, 20, 5)
franz maier   präsident des umweltdachverbandes  österreichische holzinitiative  der österreichische forst  und holzsektor nachhaltigkeit ist seit über  jahren ein grundprinzip der forstwirtschaft die aktuelle  bestandsaufnahme  weist über vier millionen hektar wald mit einem holzvorrat von   millionen festmetern aus damit ist österreich eines der waldreichsten länder europas  und sowohl waldfläche als auch holzvorrat nehmen seit jahrzehnten zu;0.0;0_holz_holzinitiative_nachhaltige_kreislaufwirtschaftsstrategie;holz - holzinitiative - nachhaltige - kreislaufwirtschaftsstrategie - kreislaufwirtschaft - klimaschutz - wald - forst - holzwirtschaft - entwicklung;1.0;1.0;(5.0, 0.25, 20, 5)
pro sekunde wächst ein kubikmeter holz in österreichs wald nach damit werden  der atmosphäre pro sekunde bis zu  kg kohlenstoff entzogen das entspricht ca  tonne co  und langfristig in der holzmasse gespeichert  die nachhaltige stoffliche  und energetische nutzung des rohstoffes holz vermeidet klimaschädliche emissionen und ist ein wesentlicher pfeiler der bioökonomie und des klimaschutzes mit hoher wirtschaftlicher und sozialer bedeutung mit dem nachwachsenden rohstoff holz können materialien mit höheren lebenszyklusemissionen und fossile energieträger substituiert werden neben der kohlenstoffspeicherung im wald wird somit durch die verwendung von holz aus nachhaltiger waldbewirtschaftung ein aktiver beitrag zum klimaschutz  und zur dekarbonisierung erbracht ergebnisse der studie careforparis  zeigen dass der  wald und die verwendung von holz eine wichtige rolle als cosenker darstellen eine  nachhaltige und an den klimawandel angepasste waldbewirtschaftung sowie der ersatz  fossiler rohstoffe durch holzprodukte und die damit vermiedenen emissionen sind zusammen mit der reduktion von emissionen bzw steigerung der kohlenstoffspeicherung  der größte hebel des forst und holzsektor für den klimaschutz ;0.0;0_holz_holzinitiative_nachhaltige_kreislaufwirtschaftsstrategie;holz - holzinitiative - nachhaltige - kreislaufwirtschaftsstrategie - kreislaufwirtschaft - klimaschutz - wald - forst - holzwirtschaft - entwicklung;1.0;1.0;(5.0, 0.25, 20, 5)
 bmk bmj bmlrt bmf  nationaler aktionsplan zur nachhaltigen offentlichen beschaffung;6.0;6_startups_beschaffung_finanzierung_green;startups - beschaffung - finanzierung - green - offentliche - kreislaufwirtschaft - wichtig - nachhaltige - wissen - geschaftsbanken;1.0;1.0;(5.0, 0.25, 20, 5)
 ek  ein neuer aktionsplan fur die kreislaufwirtschaft;6.0;6_startups_beschaffung_finanzierung_green;startups - beschaffung - finanzierung - green - offentliche - kreislaufwirtschaft - wichtig - nachhaltige - wissen - geschaftsbanken;1.0;1.0;(5.0, 0.25, 20, 5)
ziel  steigerung der inlandischen ressourcenproduktivitat um    bis  die ressourcenproduktivitat die wirtschaftliche leistung in euro bip pro tonne materialeinsatz dmc im inland ist in den vergangenen  jahren durch die entkopplung  des wirtschaftswachstums vom ressourcenverbrauch kontinuierlich gestiegen unter  der annahme dass die wirtschaft bis  weiterhin um durchschnittlich    pro  jahr wachsen wird  und der ressourcenverbrauch sinkt gemaß ziel   dmc soll die  ressourcenproduktivitat bis  im vergleich zu  um    steigen ohne dass  ressourcenintensive produktionsprozesse ins ausland verlagert werden;8.0;8_pro_jahr_tonnen_kopf;pro - jahr - tonnen - kopf - dmc - material - materialverbrauch - lag - zirkularitatsrate - ressourcenverbrauch;1.0;1.0;(5.0, 0.25, 20, 5)
 nutzungsrate wiederverwendbarer stoffe circular material use rate cmu  bmk  die bestandsaufnahme der abfallwirtschaft in osterreich statusbericht ressourcennutzung in osterreich der ressourcenverbrauch in osterreich hat sich in den jahren von  bis  zwar  stabilisiert allerdings auf einem sehr hohen niveau der inlandische materialverbrauch  dmc  lag  bei  millionen tonnen mt pro jahr bzw bei  tonnen pro kopf  und jahr und liegt damit um  tonnen uber dem europaischen durchschnitt uber die  halfte davon entfiel auf nichtmetallische mineralstoffe vor allem baurohstoffe   mta knapp ein viertel auf biomasse  mta    auf fossile energietrager  mt  und    auf metalle  mt;8.0;8_pro_jahr_tonnen_kopf;pro - jahr - tonnen - kopf - dmc - material - materialverbrauch - lag - zirkularitatsrate - ressourcenverbrauch;1.0;1.0;(5.0, 0.25, 20, 5)
im ubergang zur kreislaufwirtschaft muss eine gute balance zwischen verwertung   ressourcenschonung und beseitigung  schadstoffminimierung gefunden werden;3.0;3_recycling_abfalle_produkten_verwertung;recycling - abfalle - produkten - verwertung - wiederverwendung - vorbereitung - genutzt - materialien - festlegen - sekundarrohstoffen;1.0;1.0;(5.0, 0.25, 20, 5)
als informations und servicestelle fur nachhaltige offentliche beschaffung steht  in der bundesbeschaffung gmbh bbg die nabeplattform  zur verfugung die das  thema fur beschaffende auf vielfaltige weise aufbereitet und weiterentwickelt und in  enger kooperation mit der bbg forciert;6.0;6_startups_beschaffung_finanzierung_green;startups - beschaffung - finanzierung - green - offentliche - kreislaufwirtschaft - wichtig - nachhaltige - wissen - geschaftsbanken;1.0;1.0;(5.0, 0.25, 20, 5)
 ausbau des angebots von informations und weiterbildungsangeboten im  beschaffungsbereich in kooperation mit fortbildungsanbietern zb verwaltungsakademie wifiwko berufsforderungsinstitut wienbfi;1.0;1_kreislaufwirtschaft_transformation_innovationen_akteurinnen;kreislaufwirtschaft - transformation - innovationen - akteurinnen - neue - ziele - kreislaufwirtschaftsstrategie - sollen - unternehmen - entwicklung;1.0;1.0;(5.0, 0.25, 20, 5)
 entwicklung von leitlinien fur die zirkulare nachhaltige gestaltung der digitalisierung und digitaler technologien;4.0;4_elektro_digitalisierung_batterien_nutzung;elektro - digitalisierung - batterien - nutzung - digitale - elektronikgeraten - digitaler - technologien - digitalen - elektronikaltgeraten;1.0;1.0;(5.0, 0.25, 20, 5)
bevorzugt sind modulare und skalierbare angebote die rasch angepasst und  umgesetzt werden konnen inklusive niederschwelliger unterstutzungsangebote speziell  fur kmu sie umfassen gezielte information schulungsangebote kompetente beratung  und begleitung sowie die vermittlung von expertinnen gefordert werden sollen außerdem vernetzung und austausch zum kompetenzaufbau letzteres hilft auch dabei das  potenzial branchenubergreifender zusammenarbeit zu erschließen das fur die schaffung  von wertschopfungskreislaufen von besonderer bedeutung ist zirkulares unternehmertum circular entrepreneurship und kreislauforientiertes denken sollen insbesondere  auch im topmanagement als leitprinzip verankert werden;1.0;1_kreislaufwirtschaft_transformation_innovationen_akteurinnen;kreislaufwirtschaft - transformation - innovationen - akteurinnen - neue - ziele - kreislaufwirtschaftsstrategie - sollen - unternehmen - entwicklung;1.0;1.0;(5.0, 0.25, 20, 5)
miete statt kauf von produkten auszuprobieren es soll aufgezeigt werden dass zirkulare produkte  repariert wiederaufbereitet mit hohem rezyklatanteil etc hohen  qualitatsanspruchen genugen die informationsaktivitaten sind eng verknupft mit dem  ausbau der konsumentinnenrechte siehe seite  ;2.0;2_produkte_konsumentinnen_kreislaufwirtschaft_produkten;produkte - konsumentinnen - kreislaufwirtschaft - produkten - nachsten - schritte - nachhaltige - reparatur - zirkulare - zirkularen;1.0;1.0;(5.0, 0.25, 20, 5)
zudem gilt es konsumentinnen zu motivieren nicht mehr benotigte produkte  zeitnah in den produkt und materialkreislauf zu retournieren  vorzugsweise auf  moglichst hohem wertniveau  um den kreislauf zu schließen neben der information  mussen dazu aber auch die ruckgabeoptionen und anreize fur die endverbraucherinnen  verbessert werdendie nachsten schritte  entwicklung und umsetzung von maßnahmen die nachhaltiges konsumverhalten  fordern auf basis verhaltensokonomischer ansatze  zb nudging;2.0;2_produkte_konsumentinnen_kreislaufwirtschaft_produkten;produkte - konsumentinnen - kreislaufwirtschaft - produkten - nachsten - schritte - nachhaltige - reparatur - zirkulare - zirkularen;1.0;1.0;(5.0, 0.25, 20, 5)
zusammenarbeit fordern derzeit versuchen unterschiedliche akteurinnen in ihrem umfeld unternehmen politik  und verwaltung wissenschaft verbande ngo etc  die transformation zur kreislaufwirtschaft voranzubringen damit diese initiativen breite wirkung entfalten und die  entwicklung beschleunigen gilt es diese zu vernetzen und eine moglichst vertrauensvolle  zusammenarbeit zu etablieren;1.0;1_kreislaufwirtschaft_transformation_innovationen_akteurinnen;kreislaufwirtschaft - transformation - innovationen - akteurinnen - neue - ziele - kreislaufwirtschaftsstrategie - sollen - unternehmen - entwicklung;1.0;1.0;(5.0, 0.25, 20, 5)
 die stoffliche verwertung von bodenaushubmaterial bau und abbruchabfallen  wird sofern okologisch und okonomisch zweckmaßig erhoht erreicht wird das  durch verbesserte trennung beim ruckbau bzw abbruch entfernung von schadstoffen verwertungsorientierten ruckbau sowie neue verwertungstechnologien  und geschaftsmodelle;3.0;3_recycling_abfalle_produkten_verwertung;recycling - abfalle - produkten - verwertung - wiederverwendung - vorbereitung - genutzt - materialien - festlegen - sekundarrohstoffen;1.0;1.0;(5.0, 0.25, 20, 5)
damit diese ziele erreicht werden konnen sollen nachfolgende maßnahmen prioritar  umgesetzt werden;5.0;5_maßnahmen_nachfolgende_mobilitatsmasterplan_umgesetzt;maßnahmen - nachfolgende - mobilitatsmasterplan - umgesetzt - prioritar - ziele - sollen - emissionsfreie - fahrzeuge - erreichen;1.0;1.0;(5.0, 0.25, 20, 5)
bevorzugte forderung von ressourcenschonenden und zirkularen  bauweisen  reduktion der eingesetzten baustoffmengen bzw erhohung der materialeffizienz;8.0;8_pro_jahr_tonnen_kopf;pro - jahr - tonnen - kopf - dmc - material - materialverbrauch - lag - zirkularitatsrate - ressourcenverbrauch;1.0;1.0;(5.0, 0.25, 20, 5)
 umsetzung multifunktionaler nachnutzungskonzepte einschließlich der moglichkeit fur geringfugige bauliche anderungen bei der einreichung von baubewilligungen;5.0;5_maßnahmen_nachfolgende_mobilitatsmasterplan_umgesetzt;maßnahmen - nachfolgende - mobilitatsmasterplan - umgesetzt - prioritar - ziele - sollen - emissionsfreie - fahrzeuge - erreichen;1.0;1.0;(5.0, 0.25, 20, 5)
 ek  ein neuer aktionsplan fur die kreislaufwirtschaft;6.0;6_startups_beschaffung_finanzierung_green;startups - beschaffung - finanzierung - green - offentliche - kreislaufwirtschaft - wichtig - nachhaltige - wissen - geschaftsbanken;0.9901815092724797;1.0;(5.0, 0.25, 20, 5)
verkehrsinfrastruktur und fahrzeuge effizient nutzen  die planung errichtung und instandhaltung der verkehrsinfrastruktur ist auf den  mobilitatsmasterplan  des bmk fur osterreich  abgestimmt und richtet sich  nach seinen zielen aus durch die angestrebten verlagerungen von nicht vermeidbarem motorisiertem verkehr auf umweltfreundliche verkehrsmittel insbesondere die bahn offentliche verkehrsmittel rad und fußverkehr kann langfristig  die straßeninfrastruktur redimensioniert werden das fuhrt zu einer reduktion des  mineralischen rohstoffbedarfs zb sand kies schotter kalk der im vergleich  dazu ressourcenschonende ausbau der fuß und radwegeinfrastruktur ergibt sich  durch eine neuverteilung der nutzungen im offentlichen raum sowie durch bauliche umgestaltungen und erweiterungen der infrastruktur der einsatz von sekundarrohstoffen wird forciert um primare ressourcen zu schonen siehe kap   sharingeconomy schaffung attraktiver rahmenbedingungen zur verstarkten  nutzung von carsharing durch verbesserte angebote fur die erste und letzte  meile bei wegen mit dem offentlichen verkehr durch reservierung von fahrspuren  fur fahrzeuge mit einem besetzungsgrad großer zwei und berucksichtigung des  besetzungsgrades bei der pendlerpauschale;5.0;5_maßnahmen_nachfolgende_mobilitatsmasterplan_umgesetzt;maßnahmen - nachfolgende - mobilitatsmasterplan - umgesetzt - prioritar - ziele - sollen - emissionsfreie - fahrzeuge - erreichen;1.0;1.0;(5.0, 0.25, 20, 5)
verpackungen zahlen gemaß euaktionsplan kreislaufwirtschaft  zu einer  der sieben zentralen produktwertschopfungsgruppen in denen die meisten ressourcen  genutzt werden und daher ein hohes kreislaufpotenzial besteht die forderung materialoptimierter wiederverwendbarer verpackungen sowie das recycling von verpackungen  sind zentrale hebel fur die kreislaufwirtschaftsstrategie das mechanische recycling soll fur jene fraktionen die durch diese verfahren nicht aufbereitet werden konnen durch  chemisches recycling erganzt werden;3.0;3_recycling_abfalle_produkten_verwertung;recycling - abfalle - produkten - verwertung - wiederverwendung - vorbereitung - genutzt - materialien - festlegen - sekundarrohstoffen;1.0;1.0;(5.0, 0.25, 20, 5)
 verpflichtende mehrwegquoten weiter erhohen inklusive kennzeichnungspflichten  fur mehrweg und einwegverpackungen fur getranke takeawayverpackungen  und transportverpackungen;2.0;2_produkte_konsumentinnen_kreislaufwirtschaft_produkten;produkte - konsumentinnen - kreislaufwirtschaft - produkten - nachsten - schritte - nachhaltige - reparatur - zirkulare - zirkularen;1.0;1.0;(5.0, 0.25, 20, 5)
angesichts der okologischen sozialen okonomischen und technologischen herausforderungen in der textilwirtschaft ist eine strategische neuorientierung die den  gesamten lebenszyklus von textilprodukten betrachtet notwendig mit der veroffentlichung der europaischen strategie fur nachhaltige und kreislauffahige textilien  im marz   stellt die kommission die okologische und digitale transformation des textil und  bekleidungssektors in den fokus die strategie verfolgt das ziel eine umweltfreundliche innovative und wettbewerbsfahige branche zu etablieren die widerstandsfahiger  gegen externe schocks ist;7.0;7_textilien_kleidung_nachhaltige_fast;textilien - kleidung - nachhaltige - fast - fashion - zirkulare - textil - eutextilstrategie - sammlung - kreislauffahige;1.0;1.0;(5.0, 0.25, 20, 5)
osterreich als vorreiter fur zirkulare regenerative textilien fur textilinnovationen textilrecyclingtechnologien und fur nachhaltige dienstleistungen am weltmarkt  positionieren;7.0;7_textilien_kleidung_nachhaltige_fast;textilien - kleidung - nachhaltige - fast - fashion - zirkulare - textil - eutextilstrategie - sammlung - kreislauffahige;1.0;1.0;(5.0, 0.25, 20, 5)
 nachhaltige und zirkulare designregeln im bildungs und weiterbildungssystem  und in den textilunternehmen verankern und anwendung fordern;7.0;7_textilien_kleidung_nachhaltige_fast;textilien - kleidung - nachhaltige - fast - fashion - zirkulare - textil - eutextilstrategie - sammlung - kreislauffahige;1.0;1.0;(5.0, 0.25, 20, 5)
 lebens und nutzungsdauer von elektro und elektronikgeraten verlangern;4.0;4_elektro_digitalisierung_batterien_nutzung;elektro - digitalisierung - batterien - nutzung - digitale - elektronikgeraten - digitaler - technologien - digitalen - elektronikaltgeraten;1.0;1.0;(5.0, 0.25, 20, 5)
 prufen eines pfandsystems fur batterien;4.0;4_elektro_digitalisierung_batterien_nutzung;elektro - digitalisierung - batterien - nutzung - digitale - elektronikgeraten - digitaler - technologien - digitalen - elektronikaltgeraten;1.0;1.0;(5.0, 0.25, 20, 5)
diin sylvia polleres   holzforschung austria    bereichsleiterin holzhausbau ich erwarte mir mehr bewusstsein für das klimafreundliche bauen mit holz in unserer gesellschaft mehr zusammenhalt innerhalb der wertschöpfungskette holz mehr innovative holzbauideen an den universitäten und in den zimmereien sowie eine nachhaltige  stärkung des ländlichen raumes;4.0;4_holz_holzinitiative_wald_klimaschutz;holz - holzinitiative - wald - klimaschutz - sinne - forst - beitrag - bioökonomie - verwendung - waldfonds;1.0;1.0;(7.0, 0.1, 10, 2)
pro sekunde wächst ein kubikmeter holz in österreichs wald nach damit werden  der atmosphäre pro sekunde bis zu  kg kohlenstoff entzogen das entspricht ca  tonne co  und langfristig in der holzmasse gespeichert  die nachhaltige stoffliche  und energetische nutzung des rohstoffes holz vermeidet klimaschädliche emissionen und ist ein wesentlicher pfeiler der bioökonomie und des klimaschutzes mit hoher wirtschaftlicher und sozialer bedeutung mit dem nachwachsenden rohstoff holz können materialien mit höheren lebenszyklusemissionen und fossile energieträger substituiert werden neben der kohlenstoffspeicherung im wald wird somit durch die verwendung von holz aus nachhaltiger waldbewirtschaftung ein aktiver beitrag zum klimaschutz  und zur dekarbonisierung erbracht ergebnisse der studie careforparis  zeigen dass der  wald und die verwendung von holz eine wichtige rolle als cosenker darstellen eine  nachhaltige und an den klimawandel angepasste waldbewirtschaftung sowie der ersatz  fossiler rohstoffe durch holzprodukte und die damit vermiedenen emissionen sind zusammen mit der reduktion von emissionen bzw steigerung der kohlenstoffspeicherung  der größte hebel des forst und holzsektor für den klimaschutz ;4.0;4_holz_holzinitiative_wald_klimaschutz;holz - holzinitiative - wald - klimaschutz - sinne - forst - beitrag - bioökonomie - verwendung - waldfonds;1.0;1.0;(7.0, 0.1, 10, 2)
österreichs regionen haben durch ihr breites angebot an nutzbaren nachwachsenden rohstoffen mit holz als wichtigen massenrohstoff sowie die vielen innovativen klein und mittelunternehmen eine hervorragende ausgangsbasis für die stärkung und  weiterentwicklung der bioökonomie regionale und kommunale akteure in den relevanten  bioökonomiesektoren zu denen auch die holzbasierte wertschöpfungskette zählt sollen  zu vorzeigeprojekten motiviert werden die über ein netzwerk verbreitet weit über die region sichtbar sein sollen;4.0;4_holz_holzinitiative_wald_klimaschutz;holz - holzinitiative - wald - klimaschutz - sinne - forst - beitrag - bioökonomie - verwendung - waldfonds;1.0;1.0;(7.0, 0.1, 10, 2)
gemeinsam kann das gelingen indem auch die osterreichische wirtschaft das  ganzheitliche konzept der kreislaufwirtschaft mittragt;2.0;2_kreislaufwirtschaftsstrategie_nachhaltige_europaischen_wirtschaft;kreislaufwirtschaftsstrategie - nachhaltige - europaischen - wirtschaft - kreislaufwirtschaft - ziel - europaische - holzwirtschaft - entwickelt - internationalen;1.0;1.0;(7.0, 0.1, 10, 2)
 bmnt bmbwf bmvit  biookonomie eine strategie fur osterreich;7.0;7_kreislaufwirtschaft_synergien_universitat_analog;kreislaufwirtschaft - synergien - universitat - analog - energie - bmnt - wien - transformation - klimaschutz - ftistrategie;1.0;1.0;(7.0, 0.1, 10, 2)
 bmnt  bundesabfallwirtschaftsplan ;7.0;7_kreislaufwirtschaft_synergien_universitat_analog;kreislaufwirtschaft - synergien - universitat - analog - energie - bmnt - wien - transformation - klimaschutz - ftistrategie;1.0;1.0;(7.0, 0.1, 10, 2)
 bmvit  energie forschung innovation strategie;7.0;7_kreislaufwirtschaft_synergien_universitat_analog;kreislaufwirtschaft - synergien - universitat - analog - energie - bmnt - wien - transformation - klimaschutz - ftistrategie;1.0;1.0;(7.0, 0.1, 10, 2)
die osterreichische kreislaufwirtschaftsstrategie soll wesentlich dazu beitragen  die nationalen klimaneutralitat bis  und die internationalen klimaziele zu erreichen  die im pariser klimaubereinkommen   festgelegt wurden und die die eu mit dem  fit for paket vorantreibt;2.0;2_kreislaufwirtschaftsstrategie_nachhaltige_europaischen_wirtschaft;kreislaufwirtschaftsstrategie - nachhaltige - europaischen - wirtschaft - kreislaufwirtschaft - ziel - europaische - holzwirtschaft - entwickelt - internationalen;1.0;1.0;(7.0, 0.1, 10, 2)
 unfccc  adoption of the paris agreement;15.0;15_green_deal_eu_wandel;green - deal - eu - wandel - maßnahmenpaket - prasentierte - the - eukommission - europaischen - europa;1.0;1.0;(7.0, 0.1, 10, 2)
 ec  the european green deal;15.0;15_green_deal_eu_wandel;green - deal - eu - wandel - maßnahmenpaket - prasentierte - the - eukommission - europaischen - europa;1.0;1.0;(7.0, 0.1, 10, 2)
 ek  einrichtung eines rahmens zur erleichterung nachhaltiger investitionen und zur  anderung der verordnungabbildung  der europaische green deal die osterreichische kreislaufwirtschaftsstrategiedas zentrale eustrategiedokument und einer der wichtigsten bausteine des europaischen green deals ist der aktionsplan fur die kreislaufwirtschaft fur ein sauberes und  wettbewerbsfahigeres europa der am  marz  vorgestellt wurde  ein wesentlicher eckpfeiler im aktionsplan ist die initiative fur eine nachhaltige produktpolitik mit  dem ziel nachhaltige und zirkulare produkte zur norm im europaischen binnenmarkt zu  machen mit der mitteilung nachhaltige produkte zur norm machen  prasentierte die  kommission am  marz  ein umfangreiches maßnahmenpaket zur kreislaufwirtschaft wie die abbildung  zeigt im fokus stehen ein vorschlag fur eine okodesign verordnung fur nachhaltige produkte eine strategie fur nachhaltige und kreislauffahige  textilien neue regelungen zur starkung der rechte der konsumentinnen die forderung  zirkularer geschaftsmodelle sowie die entwicklung von digitalen produktpassen;15.0;15_green_deal_eu_wandel;green - deal - eu - wandel - maßnahmenpaket - prasentierte - the - eukommission - europaischen - europa;1.0;1.0;(7.0, 0.1, 10, 2)
die osterreichische kreislaufwirtschaftsstrategie soll wesentlich dazu beitragen  die nationalen klimaneutralitat bis  und die internationalen klimaziele zu erreichen  die im pariser klimaubereinkommen   festgelegt wurden und die die eu mit dem  fit for paket vorantreibt;2.0;2_kreislaufwirtschaftsstrategie_nachhaltige_europaischen_wirtschaft;kreislaufwirtschaftsstrategie - nachhaltige - europaischen - wirtschaft - kreislaufwirtschaft - ziel - europaische - holzwirtschaft - entwickelt - internationalen;1.0;1.0;(7.0, 0.1, 10, 2)
 unfccc  adoption of the paris agreement;15.0;15_green_deal_eu_wandel;green - deal - eu - wandel - maßnahmenpaket - prasentierte - the - eukommission - europaischen - europa;1.0;1.0;(7.0, 0.1, 10, 2)
 ec  the european green deal;15.0;15_green_deal_eu_wandel;green - deal - eu - wandel - maßnahmenpaket - prasentierte - the - eukommission - europaischen - europa;1.0;1.0;(7.0, 0.1, 10, 2)
dazu werden die derzeitigen linearen okonomischen strukturen handlungsmuster und materialflusse grundlegend verandert das gelingt mit hilfe von technischen  sozialen und systemischen innovationen intelligenter regulierung vielfaltigen anreizen  kompetenzaufbau und vor allem dem zusammenwirken der verschiedenen stakeholder;10.0;10_forschung_innovationen_kreislaufwirtschaft_neue;forschung - innovationen - kreislaufwirtschaft - neue - meist - partizipation - markt - fundamentale - spielen - wirtschaftssystems;1.0;1.0;(7.0, 0.1, 10, 2)
ziel  reduktion des ressourcenverbrauchs  materialfußabdruck mf bis  auf  tonnen pro kopf und jahr senken  inlandischen materialverbrauch dmc bis  auf  tonnen pro kopf und jahr  senken;5.0;5_tonnen_jahr_pro_dmc;tonnen - jahr - pro - dmc - kopf - materialverbrauch - materialfußabdruck - lag - ressourcenverbrauch - mf;1.0;1.0;(7.0, 0.1, 10, 2)
