Document;Topic;Name;Top_n_words;Probability;Representative_document;model
als politikfeld hat die kreislaufwirtschaft einen  querschnittscharakter es ist eng verzahnt mit der energiewirtschaft und der klimapolitik da eine fossil oder atombasierte energiewirtschaft langfristig weder in einklang mit den grundsätzen einer kreislaufwirtschaft zu bringen noch eine nachhaltige entwicklung ohne ein erneuerbares energiesystem vorstellbar ist gleichzeitig werden in der kreislaufwirtschaft in einigen sektoren zusätzliche energieaufwendungen erforderlich einerseits um den ausbau der infrastruktur für erneuerbare energien zu ermöglichen andererseits um mit entsprechender itinfrastruktur für adäquate informationsflüsse logistik sowie aufbereitungs und recyclingtechnologie materialkreisläufe zu schließen außerdem erwachsen aus dem aufbau eines erneuerbaren energiesystems neue materialwirtschaftliche herausforderungen der rohstoffverfügbarkeit die ebenfalls in einer kreislaufwirtschaft gelöst werden  müssen vgl abbildung   in zahlreichen weiteren  politikfeldern wie dem nachhaltigen bauen dem chemikalienmanagement oder der land und ernährungswirtschaft liefert die kreislaufwirtschaft fundamentale gestaltungsansätze um abfälle zu vermeiden und die betreffenden materialien werterhaltend in stoffkreisläufen zu bewirtschaften andere politikfelder wie die bioökonomie und urban mining lassen sich hingegen gänzlich unter der kreislaufwirtschaft subsumieren;3.0;3_holz_holzwirtschaft_holzbau_bauen;holz - holzwirtschaft - holzbau - bauen - wohnraum - rohstoffen - risiko - ressourcen - wohnen - fossiler;1.0;1.0;(7.0, 0.0, 25, 6)
das ermittelte schadenspotenzial lässt sich in einigen  fällen monetarisieren die schäden stellen dabei zum teil reale monetäre kosten für die gesellschaft dar etwa im gesundheitssystem die allerdings nicht  per se vom verursacher getragen werden erfolgt  die aufwandsbetrachtung monetär müssen die betriebswirtschaftlichen kosten des verursachers um die externen ökologischen und sozialen kosten ergänzt werden daraus folgt dass maßnahmen in einer kreislaufwirtschaft umweltökonomisch rentabel sind wenn ihr nutzen einschließlich der vermiedenen externen sozialen und ökologischen kosten die tatsächlich auftretenden kosten übersteigt dies gilt auch wenn sie betriebswirtschaftlich unrentabel sein sollten demgemäß erfordern viele kreislaufwirtschaftliche maßnahmen eine veränderung der ökonomischen rahmenbedingungen durch den staat um die externen kosten dem verursacher anzulasten wie zum beispiel durch maßnahmen zur  produktverantwortung vgl ls   entsprechend sind die wirtschaftliche und technische zumutbarkeit von kreislaufwirtschaftlichen aktivitäten anders zu bemessen so auch in bestehenden gesetzeswerken und verordnungen bislang führt die auslegung der zumutbarkeit unter verschiedenen akteuren eines verwertungssystems häufig zu divergenten einschätzungen;2.0;2_bund_risiken_bevölkerungsschutz_schäden;bund - risiken - bevölkerungsschutz - schäden - maßnahmen - bevölkerung - schutz - unternehmen - katastrophenschutz - katastrophenhilfe;1.0;1.0;(7.0, 0.0, 25, 6)
     materialkreisläufe   materialkreisläufe kreislaufwirtschaft zielt auf eine bewirtschaftung von materialien in möglichst  gleich oder höherwertigen kreisläufen ab wodurch primärmaterialien durch sekundärmaterialien geeigneter qualität substituiert und eingespart werden gleichwohl sind auch kaskadennutzungen und endgültige beseitigungen im hinblick auf die ziele  und die aufwandsmaßstäbe  erforderlich;4.0;4_ls_kreislaufwirtschaft_vgl_abfällen;ls - kreislaufwirtschaft - vgl - abfällen - verwertung - materialien - abfallvermeidung - vermeidung - produkten - schadstoffe;1.0;1.0;(7.0, 0.0, 25, 6)
die produktion von sekundärrohstoffen die  verlangsamung von materialkreisläufen und die wiederverwendung sind zentrale handlungsansätze einer kreislaufwirtschaft allerdings sind sie kein selbstzweck sondern nur erstrebenswert wenn sie  zu den zielen vgl ls   positiv beitragen in der regel  ist die zielerreichung hoch wenn die abfallhierarchie befolgt abfälle bestmöglich vermieden und hochwertige kreisläufe realisiert werden in denen materialqualitäten oder die funktionserfüllungen mit denen der entsprechenden primärmaterialien vergleichbar sind so ist auf ebene des recyclings die erzeugte rezyklatqualität maßgeblich für die abwägung verschiedener verwertungsverfahren möglichst ist ein downcycling zu verhindern bei dem qualitätsgeminderte rezyklate erzeugt werden in denen funktionsmaterialien unwiederbringlich verlorengehen oder sich störstoffe als kontamination anreichern denn die so erzeugten materialien gelangen in der regel in technisch weniger anspruchsvolle anwendungen in denen sie nicht dasselbe umweltentlastungspotenzial entfalten oder sie müssen erst wieder durch primärmaterial so weit verdünnt werden dass sie eng definierten technischen qualitätsanforderungen genügen;4.0;4_ls_kreislaufwirtschaft_vgl_abfällen;ls - kreislaufwirtschaft - vgl - abfällen - verwertung - materialien - abfallvermeidung - vermeidung - produkten - schadstoffe;1.0;1.0;(7.0, 0.0, 25, 6)
es lassen sich drei kreisläufe unterscheiden in der  nutzungsphase durch wiederverwendung in der produktion und verarbeitung durch preconsumerrecycling sowie durch die verwertung von abfällen nach der nutzungsphase die schließung der drei genannten arten von kreisläufen ist mit großen und jeweils unterschiedlichen herausforderungen  etwa an das konsumentinnenverhalten die logistik informationsflüsse und technologie  verbunden um  beiträge zur zielerreichung zu leisten vgl ls  ;4.0;4_ls_kreislaufwirtschaft_vgl_abfällen;ls - kreislaufwirtschaft - vgl - abfällen - verwertung - materialien - abfallvermeidung - vermeidung - produkten - schadstoffe;1.0;1.0;(7.0, 0.0, 25, 6)
für die etablierung der kreislaufwirtschaft sind neue  kreislauforientierte geschäfts und nutzungsmodelle erforderlich diese unterliegen einem übergreifenden designprozess der von allen beteiligten auf seiten des herstellers und auch der nutzerinnen gestaltet werden kann beispiele hierfür sind produktservicesysteme die den verleih von produkten in den mittelpunkt stellen und damit anreize für wartungsarme hochwertige produkte mit hohem nutzwert legen hierzu zählt auch das angebot besonders langlebige produkte mit dienstleistungen zur wartung reparatur oder für upgrades zu verbinden ebenso fallen darunter angebote innovative rücknahme und sammelsysteme von produkten produktteilen oder materialien einzurichten um diese weiterverwenden oder recyceln zu können;6.0;6_kreislaufwirtschaft_verantwortung_produkte_design;kreislaufwirtschaft - verantwortung - produkte - design - produkten - ziele - materialien - umwelt - vgl - ls;1.0;1.0;(7.0, 0.0, 25, 6)
neben der verantwortung für die materialströme  spielt die informationsverantwortung eine wichtige rolle hierzu gehören informationen der hersteller über die produkte ihre zusammensetzung  inklusive chemikalien rezyklateinsatz schadstoffe  verantwortung   wertstoffe  und handhabung während der  produktnutzungs und entsorgungsphase damit verbunden sind datenerhebungen über produkt material und abfallströme inklusive des verbleibs beziehungsweise der verluste in die umwelt und eine zielgruppengerechte bereitstellung der informationen für konsumentinnen sowie entsorger;6.0;6_kreislaufwirtschaft_verantwortung_produkte_design;kreislaufwirtschaft - verantwortung - produkte - design - produkten - ziele - materialien - umwelt - vgl - ls;1.0;1.0;(7.0, 0.0, 25, 6)
 visionen für das jahr  die nutzungskaskade von holz hat sich etabliert und es findet   ein ausgewogenes nacheinander von hochwertiger stofflicher und   anschließender energetischer verwertung statt  hubertus flötotto vorsitzender verband der   deutschen holzwerkstoffindustrie e v;7.0;7_mio_holz_holzwirtschaft_laubholz;mio - holz - holzwirtschaft - laubholz - nadelholz - holzindustrie - deutsche - prozent - kubikmeter - laubbäume;1.0;1.0;(7.0, 0.0, 25, 6)
  gesellschaft im wandel schon heute leben weltweit mehr menschen in urbanen ballungsgebieten als im ländlichen raum;3.0;3_holz_holzwirtschaft_holzbau_bauen;holz - holzwirtschaft - holzbau - bauen - wohnraum - rohstoffen - risiko - ressourcen - wohnen - fossiler;1.0;1.0;(7.0, 0.0, 25, 6)
 abbau ordnungsrechtlicher hemmnisse zur verwendung   biobasierter bauprodukte  etablierung einer kaskadennutzung von holz  steigerung des biomasseanteils an der rohstoffversorgung   zur vermeidung fossiler ressourcen wie erdgas oder öl  steigerung des bioenergieanteils an der energieversorgungdies will sie durch die steigerung des biomasseanteils und der effizienz des  biomasseeinsatzes bei der rohstoffversorgung in deutschland erreichen;7.0;7_mio_holz_holzwirtschaft_laubholz;mio - holz - holzwirtschaft - laubholz - nadelholz - holzindustrie - deutsche - prozent - kubikmeter - laubbäume;1.0;1.0;(7.0, 0.0, 25, 6)
in seiner empfehlung an die bundesregierung wie deutschland zum roh stoffland wird schlägt der rat für nachhaltige entwicklung den aufbau einer  kreislaufwirtschaft als kernbestandteil einer nachhaltigen rohstoffwirtschaft  vor nur auf diese weise sei es möglich nicht erneuerbare rohstoffe durch  erneuerbare zu substituieren;7.0;7_mio_holz_holzwirtschaft_laubholz;mio - holz - holzwirtschaft - laubholz - nadelholz - holzindustrie - deutsche - prozent - kubikmeter - laubbäume;1.0;1.0;(7.0, 0.0, 25, 6)
 energieeffizientes wohnen holzbauprodukte schaffen wirtschaftliche und  ökologische gebäude mit geringen  betriebskosten und geringem energiebedarfbeitrag  der holzwirtschaft beitrag und maßnahmen holzbau für die stadt der zukunft  ;3.0;3_holz_holzwirtschaft_holzbau_bauen;holz - holzwirtschaft - holzbau - bauen - wohnraum - rohstoffen - risiko - ressourcen - wohnen - fossiler;1.0;1.0;(7.0, 0.0, 25, 6)
in abb  ist für das gebiet der bundesrepublik die zu erwartende zeitliche änderung der jahres mitteltemperatur für  unterschiedliche klimamodelle global und regional und  emissionsszenarien dargestellt die jeweiligen ergebnisse zeigen dass sich je nach entwicklung der anthropo genen emissionen treibhausrelevanter gase die durchschnittliche jahrestemperatur für den zeit raum  um  bis  o c und für den zeitraum  um  bis o c gegenüber  dem wert der aktuell gültigen klimanormalper iode  erhöhen könnte räumlich diffe renzierte aussagen zum möglichen künftigen klima lassen sich mit hilfe von regionalen klima modellen   glossar  ableiten so;5.0;5_abb_klimamodelle_zeitraum_jahrhunderts;abb - klimamodelle - zeitraum - jahrhunderts - remo - clm - modell - wettreg - statistische - erwärmung;1.0;1.0;(7.0, 0.1, 20, 5)
so zeigen die ergebnisse der vier bisher für deutschland vorliegenden regionalen klimamodelle  remo clm wettreg und star deutliche trends neben der abhängigkeit von der wahl  des vorzugebenden emissionsszenarios s abb  variieren die resultate u a auch aufgrund der  wahl des regionalen klimamodells betrachtet man die räumliche verteilung der erwärmung bei spielhaft für ein mittleres emissionsszenario abb  so stimmen die dynamischen klimamodel le remo und clm sowie das statistische modell st ar hinsichtlich der struktur einer sich nach  süden verstärkenden erwärmung weitgehend überein das statistische modell star regionalisiert dabei anhand der vorgabe des temperaturtrends des globalen klimamodells für den zeitraum  ergibt sich dadurch eine erwärmung um  o c demgegenüber weisen die dyna mischen klimamodelle mit erwärmungen um o c für diesen zeitraum nur etwa halb so hohe     auf der basis des antreibenden globalmodells echam    das klima verändert sich            werte aus das statistische modell wettreg zeigt für den zeitraum  eine sich eher  von osten nach westen verstärkende erwärmung mit werten um o c auf dieses modell proji ziert auch für den zeitraum  mit werten um o c die vergleichsweise geringste erwär mung während die dynamischen klimamodelle remo und clm für diesen zeitraum erwär mungen um bis zu o c  in den deutschen alpenregionen auch leicht darüber  erwarten lassen;5.0;5_abb_klimamodelle_zeitraum_jahrhunderts;abb - klimamodelle - zeitraum - jahrhunderts - remo - clm - modell - wettreg - statistische - erwärmung;1.0;1.0;(7.0, 0.1, 20, 5)
im hinblick auf heute noch als extrem angesehene witterungsereignisse besteht besonderer an passungsbedarf beim bauen in hanglagen in gebieten mit quellfähigen böden wie tonböden und grundwassereinfluss sowie beim bauen in hochwassergefährdeten bereichen und in ehemali gen bergbautagebaugebieten;1.0;1_arten_gewässer_auswirkungen_könnten;arten - gewässer - auswirkungen - könnten - insbesondere - klimawandels - folgen - anpassung - veränderungen - klimawandel;1.0;1.0;(7.0, 0.1, 20, 5)
der bund unterstützt die umsetzung der wasserrahmenrichtlinie und der hochwasserrisikomana gementrichtlinie durch forschungsaktivitäten zu  methodischen aspekten beide richtlinien wer den bundeseinheitlich im umweltgesetzbuch buch wasserwirtschaft rechtlich umgesetzt der bund koordiniert zudem die deutsche position in der zusammenarbeit in den  internationalen  flussgebieten;2.0;2_anpassungsstrategie_deutsche_bundesregierung_deutschen;anpassungsstrategie - deutsche - bundesregierung - deutschen - anpassung - klimawandels - strategie - klimawandel - länder - schritte;1.0;1.0;(7.0, 0.1, 20, 5)
für die meere ist es wesentlich alle faktoren  zu begrenzen die einerseits zur erwärmung und  andererseits zur versauerung führen die meeresschutzpolitik selbst hat dabei nur wenig eigene  handlungsfelder und profitiert von allen maßnahmen die dazu beitragen den anstieg der treib hausgaskonzentrationen in der atmosphäre zu ve rhindern oder zumindest zu verringern zusätz lich zu den vorhandenen belastungen der meeresumwelt z b durch fischereiliche nutzung und  durch stoffeinträge wirkt sich die erwärmung und versauerung der meere nachteilig auf die bio logische vielfalt und die widerstandskraft der ma rinen ökosysteme aus schutzmaßnahmen wie  die einrichtung gut geführter und ausreichend großer schutzgebiete leisten einen wichtigen beitrag um arten die unter klimabedingten stressfaktoren leiden zumindest vor bestimmten anthro pogenen stressfaktoren zu schützen und diesen dadurch bessere überlebenschancen zu geben im rahmen von helcom und ospar haben bund und länder bereits eine reihe von schutzgebie ten benannt die bestandteil des von beiden k ooperationen gemeinsam vereinbarten und bis   zu errichtenden netzwerks gut geführter meeresschutzgebiete sind;1.0;1_arten_gewässer_auswirkungen_könnten;arten - gewässer - auswirkungen - könnten - insbesondere - klimawandels - folgen - anpassung - veränderungen - klimawandel;1.0;1.0;(7.0, 0.1, 20, 5)
weiterhin könnten zunehmende witterungsextreme die ertragssicherheit gefährden bei vermehr tem stress durch hitze kälte trockenheit oder nässe starkem regen sowie wind und sturm ist  mit erheblichen ertragsausfällen zu rechnen insbesondere wenn der stress bereits während empfindlicher wachstumsphasen der pflanzen auftritt etwa bei der blattbildung beim blühen oder  der fruchtbildung und abreife frühjahrstrockenheit kann daher gravierendere folgen haben als  sommerhitze;1.0;1_arten_gewässer_auswirkungen_könnten;arten - gewässer - auswirkungen - könnten - insbesondere - klimawandels - folgen - anpassung - veränderungen - klimawandel;1.0;1.0;(7.0, 0.1, 20, 5)
im bereich der pflanzenzüchtung sollten im hinblick auf die anpassung an klimaänderungen  der nährstoffbilanz der kulturpflanzen der resi stenzeigenschaften und der qualitätseigenschaf ten innovationen gefördert werden dabei sollte auch  die steigerung des natürlichen ertragspoten tials und der genetischen vielfalt der kulturpflanzen im anbau zur erweiterung von fruchtfolgen berücksichtigt werden;0.0;0_anpassung_klimawandel_klimawandels_maßnahmen;anpassung - klimawandel - klimawandels - maßnahmen - länder - sollten - auswirkungen - entwicklung - folgen - anpassungsmaßnahmen;1.0;1.0;(7.0, 0.1, 20, 5)
andererseits können dezentrale und diversifizierte erzeugungsstrukturen die erneuerbare ener gien einschließen die versorgungssicherheit tendenziell erhöhen vor allem wenn sich die erzeu gungsstrukturen gegenseitig ergänzen dies gilt insbesondere bei extremereignissen;6.0;6_holz_holzwirtschaft_holzbau_bauen;holz - holzwirtschaft - holzbau - bauen - unterbrechungen - risiko - wohnraum - megatrends - nachfrage - baustoff;1.0;1.0;(7.0, 0.1, 20, 5)
schätzungen zufolge könnten  bis   mehr touristen nach deutschland kommen   allerdings könnten in zukunft auch in deutschland die sommertemperaturen  zumindest in ein zelnen jahren  in bereiche steigen die für bestimmte tourismuszweige nachteilig sind;5.0;5_abb_klimamodelle_zeitraum_jahrhunderts;abb - klimamodelle - zeitraum - jahrhunderts - remo - clm - modell - wettreg - statistische - erwärmung;1.0;1.0;(7.0, 0.1, 20, 5)
die zahlreichen naturkatastrophen der vergangenen jahre haben gezeigt wo defizite im bevölke rungsschutz liegen handlungsbedarf gibt es z b im hinblick auf informations und meldewege  kommunikation und koordination der zuständigen katastrophenschutzbehörden und operative kräfte zeitnahe eindeutige und effektive warnung und information der bevölkerung und beim gesundheitlichen bevölkerungsschutz;3.0;3_risiken_bund_bevölkerungsschutz_unternehmen;risiken - bund - bevölkerungsschutz - unternehmen - katastrophenschutz - schäden - bevölkerung - schutz - katastrophenhilfe - maßnahmen;1.0;1.0;(7.0, 0.1, 20, 5)
die prognostizierten klimatischen veränderungen könnten diese effekte verstärken daraus resul tierende anhaltende verschlechterungen der lebensbedingungen könnten zu sozialen spannungen  und zur gesellschaftspolitischen destabilisierung zur politischen ggfs auch zur religiösen radi kalisierung der bevölkerung in den herkunftsstaaten beitragen in der konsequenz könnten sich  die ökonomischen politischen religiösen bzw bürgerkriegsähnlichen motive und fluchtursachen verstärken und zu einem anwachsen der migration beitragen davon betroffen könnten insbeson dere die länder entlang der bestehenden migrationsrouten in die europäische union und ihre  nachbarregionen sein studien zu den zusammenhängen zwischen klimatischen veränderungen und migration sind derzeit in arbeit  viele dieser potenziellen ursachenketten hängen von einer  rechtzeitigen anpassungsleistung und einer wirksamen armuts und fluchtursachenbekämpfung durch die herkunftsstaaten selbst ab;0.0;0_anpassung_klimawandel_klimawandels_maßnahmen;anpassung - klimawandel - klimawandels - maßnahmen - länder - sollten - auswirkungen - entwicklung - folgen - anpassungsmaßnahmen;1.0;1.0;(7.0, 0.1, 20, 5)
klimafolgen und vulnerabilitätsermittlung  das zwischen bundes und länderebene angest rebte abgestimmte vorgehen zur anpassung  erfordert ein systematisches vorgehen mit der schaffung einer gemeinsamen basis an metho den daten und erkenntnissen zu den wirkungen des klimawandels der zu erwartenden fol gen und der bereits zu beobachtenden effekte je nach spezifischer fragestellung erfolgt dabei  die klimafolgenabschätzung und vulnerabilitätsermittlung aus einem sektoralen blickwinkel der perspektive der wechselwirkungen natürlicher und sozialer prozesse oder aus der be trachtung räumlicher einheiten z b nationale regionale oder kommunale ebene grundlage  ist in jedem fall eine aussagekräftige datenlage durch klimafolgenmonitoring ein wichtiges  methodisches instrument sind zudem indikatorensysteme welche klimaänderungen und de ren ausmaß sowie die wirkungszusammenhänge abbilden ein integratives sektorenübergrei  fendes vorgehen ist für die entwicklung von i ndikatorensystemen empfehlenswert und sollte  in enger zusammenarbeit zwischen den ressorts des bundes den ländern und kommunen  erfolgen hier sollte auf bestehende indikatorensysteme der bundes länder und kommuna len ebene z b aus dem bereich der nachhaltigkeit aufgebaut werden;0.0;0_anpassung_klimawandel_klimawandels_maßnahmen;anpassung - klimawandel - klimawandels - maßnahmen - länder - sollten - auswirkungen - entwicklung - folgen - anpassungsmaßnahmen;1.0;1.0;(7.0, 0.1, 20, 5)
   kriterien für die priorisierung von anpassungsoptionen  die deutsche anpassungsstrategie ist auf eine integrierende intersektorale bewertung ausge richtet deshalb werden intersektorale bzw schutzgutübergreifende und allgemein akzeptierte  kriterien für die bewertung und priorisierung von anpassungsmaßnahmen gebraucht krite rien könnten bspw die vermeidung irreversibler veränderungen das ausmaß der erwarteten  auswirkungen der mögliche schadensumfang ode r die zeitliche nähe des möglichen ein trittszeitpunktes von folgen sein solche abgesti mmten kriterien fehlen bisher für deutsch land und müssen gegenstand künftiger forschung sowie der abstimmung zwischen den akteuren sein die entwicklung von grundsätzen und kriterien für eine priorisierung von mög lichen handlungserfordernissen dient der qualifizierten vorbereitung von maßnahmen und  maßnahmenplänen und wird daher einen zentralen platz in der erarbeitung des aktionsplans  anpassung einnehmen;2.0;2_anpassungsstrategie_deutsche_bundesregierung_deutschen;anpassungsstrategie - deutsche - bundesregierung - deutschen - anpassung - klimawandels - strategie - klimawandel - länder - schritte;1.0;1.0;(7.0, 0.1, 20, 5)
katastrophenschutz  schutz der allgemeinheit vor gefahren und schäden die von katastrophen ausgehen der katast rophenschutz wird in den einschlägigen gesetzen der länder geregelt;3.0;3_risiken_bund_bevölkerungsschutz_unternehmen;risiken - bund - bevölkerungsschutz - unternehmen - katastrophenschutz - schäden - bevölkerung - schutz - katastrophenhilfe - maßnahmen;1.0;1.0;(7.0, 0.1, 20, 5)
bund und länder arbeiten intensiv bei der erstellung einer deutschen anpassungsstrategie zu sammen es wird begrüßt dass diese anpassungsstrategie spielräume für notwendige maßnah men der länder lässt und hier unterstützend und flankierend wirken soll in diese gemeinsamen  arbeiten sollte auch einbezogen werden wie sich eu bund und länder sowie sonst noch in der  verantwortung stehende akteure an der finanzierung der maßnahmen für die deutsche anpas sungsstrategie und dem aktionsplan anpassung beteiligen;2.0;2_anpassungsstrategie_deutsche_bundesregierung_deutschen;anpassungsstrategie - deutsche - bundesregierung - deutschen - anpassung - klimawandels - strategie - klimawandel - länder - schritte;1.0;1.0;(7.0, 0.1, 20, 5)
im katastrophenschutz gilt das subsidiaritätsprinzip daher kann der bund nur im weg der amts  und katastrophenhilfe tätig werden;3.0;3_risiken_bund_bevölkerungsschutz_unternehmen;risiken - bund - bevölkerungsschutz - unternehmen - katastrophenschutz - schäden - bevölkerung - schutz - katastrophenhilfe - maßnahmen;1.0;1.0;(7.0, 0.1, 20, 5)
die lebenszyklen von materialien weichen davon ab  denn sie lassen sich nur als funktion und zusammenschau sämtlicher produktlebenszyklen und stoffverluste bei der verlagerung und umwandlung derselben vollständig beschreiben ein ende vom lebenszyklus wie die entsorgungsphase von produkten gibt es in der regel für materialien nicht geht es um den werterhalt von materialien und deren funktion in der anthroposphäre durch recycling so liefert die materialstromperspektive einen tiefergreifenden einblick in stoffkreisläufe da zum einen stoffverluste wie dissipationen und zum anderen sekundärmaterialströme abgebildet werden emissionen und abfälle treten bei nahezu allen wirtschaftlichen aktivitäten auf die produktperspektive ist hingegen wichtig um eine verursachergerechtigkeit herzustellen und die lasten die über den lebenszyklus eines produkts auftreten eindeutig in die verantwortung eines wirtschaftssubjekts zu stellen welches dieses produkt konsumiert oder in dieses investiert des weiteren hilft diese perspektive bei der effizienzstei  geltungsbereich   gerung und bewertung von substitutionsalternativen   sei es auf rein materieller funktionaler oder auch technologischer ebene  sowie der verlängerung der lebensdauer oder der berücksichtigung von um und nachnutzungsoptionen dies sind aspekte für intelligentere und ressourcenschonendere produkte oder produktservicesysteme die allesamt bereits im  produktdesign angelegt werden können vgl ls  ;4.0;4_ls_kreislaufwirtschaft_vgl_abfällen;ls - kreislaufwirtschaft - vgl - abfällen - verwertung - materialien - abfallvermeidung - vermeidung - produkten - schadstoffe;1.0;1.0;(7.0, 0.1, 20, 5)
abfallvermeidung ist ein prioritäres handlungsfeld in  der kreislaufwirtschaft sie umfasst quantitative und qualitative zielsetzungen dazu zählt zum einen die reduzierung der abfallmengen welche im endeffekt auch zu einer verringerung der neu in das betrachtete system eingehenden materialflüsse führen soll zum anderen zielt die abfallvermeidung auf die minderung des gehalts an schädlichen stoffen in materialien  und erzeugnissen vgl ls   sowie der schädlichen  auswirkungen des erzeugten abfalls auf die umwelt  und die menschliche gesundheit ab vgl ls  ;4.0;4_ls_kreislaufwirtschaft_vgl_abfällen;ls - kreislaufwirtschaft - vgl - abfällen - verwertung - materialien - abfallvermeidung - vermeidung - produkten - schadstoffe;1.0;1.0;(7.0, 0.1, 20, 5)
für die etablierung der kreislaufwirtschaft sind neue  kreislauforientierte geschäfts und nutzungsmodelle erforderlich diese unterliegen einem übergreifenden designprozess der von allen beteiligten auf seiten des herstellers und auch der nutzerinnen gestaltet werden kann beispiele hierfür sind produktservicesysteme die den verleih von produkten in den mittelpunkt stellen und damit anreize für wartungsarme hochwertige produkte mit hohem nutzwert legen hierzu zählt auch das angebot besonders langlebige produkte mit dienstleistungen zur wartung reparatur oder für upgrades zu verbinden ebenso fallen darunter angebote innovative rücknahme und sammelsysteme von produkten produktteilen oder materialien einzurichten um diese weiterverwenden oder recyceln zu können;8.0;8_kreislaufwirtschaft_verantwortung_produkte_design;kreislaufwirtschaft - verantwortung - produkte - design - produkten - ziele - materialien - vgl - umwelt - systeme;1.0;1.0;(7.0, 0.1, 20, 5)
all diese ansätze eines designs für eine kreislaufwirtschaft gelten auch für größere kreislauffähige  systeme und tragen gleichermaßen zu deren erfolgreicher umsetzung bei wird der blick von der produktebene zu systeminnovationen geweitet von individuellen technischen verbesserungen zu ganzheitlichen betrachtungen nimmt allerdings auch die komplexität im designprozess zu;8.0;8_kreislaufwirtschaft_verantwortung_produkte_design;kreislaufwirtschaft - verantwortung - produkte - design - produkten - ziele - materialien - vgl - umwelt - systeme;1.0;1.0;(7.0, 0.1, 20, 5)
die energetische verwertung oder die beseitigung  eines schadstoffhaltigen abfalls kann der stofflichen verwertung vorgezogen werden wenn der schonung natürlicher ressourcen sowie dem schutz der menschlichen gesundheit und der umwelt auf diese  weise am besten entsprochen wird vgl ls   und ;4.0;4_ls_kreislaufwirtschaft_vgl_abfällen;ls - kreislaufwirtschaft - vgl - abfällen - verwertung - materialien - abfallvermeidung - vermeidung - produkten - schadstoffe;1.0;1.0;(7.0, 0.1, 20, 5)
steckbrief deutscher wald die deutsche holzwirtschaftin   meiche   buche   fichte  andere laubbäume  mit hoher lebenserwartung  alle laubbäume  alle nadelbäume  douglasie  tanne   alle baumar ten    kiefer  lärche andere laubbäume mit niedriger lebenserwartung    die deutsche holzwirtschaft  maschinen  und  anlagenbau elektrotechnik und elektronikindustrie automobilindustrie holzwirtschaft chemie und  pharmaindustrie       forstwirtschaft holzwirtschaftdruckereien und verlagecluster forst  holz    mio m sägeindustrie bauholz mio m holzwerksto industrie mio m zellsto papierindustrie mio m gewerbliches  energieholz mio m brennholz für  private haushalte millionen m waldholzgenutztes  laubholz   nadelholz  laubholz   nadelholz  laubholz  laubholz   nadelholz  laubholz  nadelholz   nadelholz nutzungsmenge   ohne rinde und holzrestebeschäftigtecluster forst  holzbeschäftigte   der holzwirtschaft im vergleich die holzwirtschaft ist eingebunden in das cluster forst und holz das  sich aus den sektoren forstwirtschaft holzwirtschaft sowie dem   druckerei und verlagsgewerbe zusammensetzt mit etwa    beschäftigten gehört die deutsche holzwirtschaft auch im vergleich   mit anderen wirtschafts sektoren zu den wirtschafts und gesellschafts  politisch wichtigsten branchen in deutschland die holzwirtschaft wird  dabei unterschieden in die teilbranchen holzindustrie holzhandwerk  sowie holzhandel und zulieferer;7.0;7_holzwirtschaft_holz_nadelholz_laubholz;holzwirtschaft - holz - nadelholz - laubholz - mio - holzindustrie - deutsche - wirtschaft - bioökonomie - nutzung;1.0;1.0;(7.0, 0.1, 20, 5)
viele unternehmen der deutschen holzindustrie agieren international weisen  hohe exportanteile auf und konkurrieren mit ihren produkten auf globali  sierten weltmärkten die deutsche holzwirtschaft  maschinen  und  anlagenbau elektrotechnik und elektronikindustrie automobilindustrie holzwirtschaft chemie und  pharmaindustrie       forstwirtschaft holzwirtschaftdruckereien und verlagecluster forst  holz    mio m sägeindustrie bauholz mio m holzwerksto industrie mio m zellsto papierindustrie mio m gewerbliches  energieholz mio m brennholz für  private haushalte millionen m waldholzgenutztes  laubholz   nadelholz  laubholz   nadelholz  laubholz  laubholz   nadelholz  laubholz  nadelholz   nadelholz nutzungsmenge   ohne rinde und holzrestebeschäftigtecluster forst  holz  die deutsche holzwirtschaft nadel und laubbäume machen derzeit jeweils etwa die hälfte des baumbe standes in deutschland aus doch dieses verhältnis verschiebt sich mit der  nächsten waldgeneration dramatisch die im schatten der altbäume nach wachsende waldgeneration besteht heute zu  prozent aus laubbäumen  und nur noch zu  prozent aus nadelbäumen grund hierfür ist der einseitig forcierte waldumbau;7.0;7_holzwirtschaft_holz_nadelholz_laubholz;holzwirtschaft - holz - nadelholz - laubholz - mio - holzindustrie - deutsche - wirtschaft - bioökonomie - nutzung;1.0;1.0;(7.0, 0.1, 20, 5)
