Document;Topic;Name;Top_n_words;Probability;Representative_document;model
 die kommission bewertet die vereinbarkeit eines jeden entwurfs einer maßnahme bzw eines jeden legislativvorschlags einschließlich haushaltsvorschlagen vor der annahme mit dem ziel der klimaneutralitat gemaß artikel  absatz  und mit den klimazielen der union fur  und  und sie nimmt diese bewertung in die folgenabschatzungen zu diesen maßnahmen oder vorschlagen auf und macht das bewertungsergebnis zum zeitpunkt der annahme offentlich zuganglich die kommission bewertet auch ob diese maßnahmenentwurfe oder legislativvorschlage einschließlich haushaltsvorschlagen damit vereinbar sind fortschritte bei der anpassung gemaß artikel  sicherzustellen bei der ausarbeitung ihrer maßnahmenentwurfe und legislativvorschlage bemuht sich die kommission darum sie mit den zielen der vorliegenden verordnung in einklang zu bringen werden die vorschlage nicht mit den zielen in einklang gebracht legt die kommission im rahmen der in diesem absatz genannten bewertung der vereinbarkeit die grunde hierfur dar;0.0;0_maßnahmen_gemaß_zeitraum_emissionen;maßnahmen - gemaß - zeitraum - emissionen - mitgliedstaat - einschließlich - klimaneutralitat - folgende - rahmen - verwirklichung;1.0;1.0;(10.0, 0.1, 25, 6)
 stellt die kommission nach gebuhrender berucksichtigung der gemaß artikel  absatz  bewerteten gemeinsamen fortschritte fest dass die maßnahmen eines mitgliedstaats nicht mit dem ziel der klimaneutralitat gemaß artikel  absatz  vereinbar sind bzw nicht damit vereinbar sind fortschritte bei der anpassung gemaß artikel  sicherzustellen kann sie diesem mitgliedstaat empfehlungen aussprechen die kommission macht derartige empfehlungen offentlich zuganglich;0.0;0_maßnahmen_gemaß_zeitraum_emissionen;maßnahmen - gemaß - zeitraum - emissionen - mitgliedstaat - einschließlich - klimaneutralitat - folgende - rahmen - verwirklichung;1.0;1.0;(10.0, 0.1, 25, 6)
   die marktteilnehmer lassen die gebotene sorgfalt walten wenn sie holz oder holzerzeugnisse in verkehr bringen zu diesem zweck wenden sie eine regelung mit verfahren und maßnahmen nachstehend sorgfaltspflichtregelung genannt an die in artikel  genauer ausgefuhrt ist;2.0;2_holz_gemaß_marktteilnehmer_kontrollen;holz - gemaß - marktteilnehmer - kontrollen - holzerzeugnissen - holzerzeugnisse - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(10.0, 0.1, 25, 6)
   die in absatz  genannten kontrollen sind nach einem regelmaßig zu uberprufenden plan und aufgrund eines risikobasierten ansatzes vorzunehmen kontrollen konnen auch vorgenommen werden wenn einer zustandigen behorde einschlagige informationen auch solche aufgrund begrundeter bedenken dritter uber die einhaltung dieser verordnung durch einen marktteilnehmer vorliegen;2.0;2_holz_gemaß_marktteilnehmer_kontrollen;holz - gemaß - marktteilnehmer - kontrollen - holzerzeugnissen - holzerzeugnisse - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(10.0, 0.1, 25, 6)
anderungen des anhangsum einerseits den erfahrungen bei der durchfuhrung dieser verordnung insbesondere den durch die berichterstattung nach artikel  absatze  und  und durch den in artikel  genannten informationsaustausch gesammelten und andererseits den entwicklungen bezuglich der technischen merkmale der endverwender und der verfahren zur herstellung von holz und holzerzeugnissen rechnung zu tragen kann die kommission nach artikel  aeuv delegierte rechtsakte zur anderung und erganzung des verzeichnisses der holzer und holzerzeugnisse im anhang erlassen durch solche rechtsakte darf den wirtschaftsteilnehmern keine unverhaltnismaßige belastung entstehenfur die in diesem absatz genannten delegierten rechtsakte gelten die in den artikeln   und  niedergelegten verfahren;2.0;2_holz_gemaß_marktteilnehmer_kontrollen;holz - gemaß - marktteilnehmer - kontrollen - holzerzeugnissen - holzerzeugnisse - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(10.0, 0.1, 25, 6)
 die euburgerinnen und burger und euunternehmen die fortgeschrittene und innovative anwendungen nutzen die durch gtechnik und kunftige netzgenerationen ermoglicht werden sollten sich auf hochste sicherheitsstandards verlassen konnen die mitgliedstaaten haben gemeinsam mit der kommission und mit unterstutzung der enisa im januar  mit dem ginstrumentarium  der eu einen umfassenden und objektiven risikobasierten ansatz fur die gcybersicherheit eingefuhrt der auf einer bewertung moglicher risikominderungsplane und der ermittlung der wirksamsten maßnahmen beruht daruber hinaus konsolidiert die eu ihre fahigkeiten im gbereich und daruber hinaus um abhangigkeiten zu vermeiden und eine tragfahige und vielfaltige lieferkette zu fordern ;4.0;4_cybersicherheit_vorschriften_hinaus_daruber;cybersicherheit - vorschriften - hinaus - daruber - verzeichnis - zentren - sollten - behorden - konnen - einrichtungen;1.0;1.0;(20.0, 0.25, 10, 2)
 die eu sollte ihre cyberdialoge mit drittlandern intensivieren und ausweiten um ihre werte und ihre vision fur den cyberraum zu fordern bewahrte verfahren auszutauschen und eine wirksamere zusammenarbeit zu erreichen daruber hinaus sollte die eu einen strukturierten austausch mit regionalen organisationen wie der afrikanischen union dem aseanregionalforum der organisation amerikanischer staaten und der organisation fur sicherheit und zusammenarbeit in europa einrichten gleichzeitig sollte sich die eu bemuhen mit anderen partnern auf der grundlage von fragen von gemeinsamem interesse einen konsens zu finden wo dies moglich und sinnvoll ist die eu sollte in zusammenarbeit mit ihren delegationen und gegebenenfalls den botschaften der mitgliedstaaten in der welt ein informelles eunetz fur cyberdiplomatie errichten um fur ihre vision fur den cyberraum zu werben informationen auszutauschen und sich regelmaßig uber die entwicklungen im cyberraum abzustimmen   ;0.0;0_zusammenarbeit_cybersicherheit_cyberraum_internet;zusammenarbeit - cybersicherheit - cyberraum - internet - unternehmen - digitalen - rahmen - reaktion - insbesondere - technologien;1.0;1.0;(20.0, 0.25, 10, 2)
 den cyberdialog der eu mit drittlandern regionalen und internationalen organisationen ausweiten u a durch ein informelles eunetz fur cyberdiplomatie ;0.0;0_zusammenarbeit_cybersicherheit_cyberraum_internet;zusammenarbeit - cybersicherheit - cyberraum - internet - unternehmen - digitalen - rahmen - reaktion - insbesondere - technologien;1.0;1.0;(20.0, 0.25, 10, 2)
 gestutzt auf die ergebnisse der uberarbeitung der kommissionsempfehlung zur cybersicherheit von gnetzen  sollten sich die nachsten schritte der auf euebene koordinierten arbeiten auf drei hauptziele sowie auf zentrale kurz und mittelfristige maßnahmen konzentrieren die in der nachstehenden tabelle aufgefuhrt sind und von den behorden der mitgliedstaaten der kommission und der enisa umgesetzt werden sollten ;4.0;4_cybersicherheit_vorschriften_hinaus_daruber;cybersicherheit - vorschriften - hinaus - daruber - verzeichnis - zentren - sollten - behorden - konnen - einrichtungen;1.0;1.0;(20.0, 0.25, 10, 2)
 den cyberdialog der eu mit drittlandern regionalen und internationalen organisationen ausweiten u a durch ein informelles eunetz fur cyberdiplomatie ;0.0;0_zusammenarbeit_cybersicherheit_cyberraum_internet;zusammenarbeit - cybersicherheit - cyberraum - internet - unternehmen - digitalen - rahmen - reaktion - insbesondere - technologien;1.0;1.0;(20.0, 0.25, 10, 2)
 offentliche und private investitionen von bis zu  mrd eur im zeitraum  mithilfe der cccninvestitionen in die cybersicherheit insbesondere im rahmen der programme digitales europa und horizont europa und der aufbau und resilienzfazilitat ;0.0;0_zusammenarbeit_cybersicherheit_cyberraum_internet;zusammenarbeit - cybersicherheit - cyberraum - internet - unternehmen - digitalen - rahmen - reaktion - insbesondere - technologien;1.0;1.0;(20.0, 0.25, 10, 2)
"
               die energiewende sollte die verbraucher einbeziehen und ihnen zugutekommen erneuerbare energiequellen werden eine wesentliche rolle spielen der ausbau der offshorewindenergieerzeugung wird von entscheidender bedeutung sein und auf der regionalen zusammenarbeit zwischen den mitgliedstaaten aufbauen die intelligente integration von erneuerbaren energien energieeffizienz und anderen nachhaltigen losungen in allen sektoren wird dazu beitragen die dekarbonisierung zu den geringstmoglichen kosten zu erreichen durch die rasch sinkenden kosten erneuerbarer energien und die verbesserte gestaltung von fordermaßnahmen konnten die auswirkungen des einsatzes erneuerbarer energien auf die energiekosten der haushalte bereits verringert werden die kommission wird bis mitte  maßnahmen zur verwirklichung einer intelligenten integration vorlegen parallel dazu wird die dekarbonisierung des gassektors erleichtert indem unter anderem die entwicklung dekarbonisierter gase verstarkt unterstutzt ein zukunftsorientiertes konzept fur einen wettbewerbsfahigen dekarbonisierten gasmarkt entwickelt und das problem der energiebezogenen methanemissionen angegangen wird 
            ";2.0;2_maßnahmen_deals_grunen_neuer;maßnahmen - deals - grunen - neuer - chemikalien - nachhaltigen - umwelt - sollten - konnen - nutzung;1.0;1.0;(20.0, 0.25, 10, 2)
"
               zur verwirklichung einer klimaneutralen und kreislauforientierten wirtschaft muss die gesamte industrie mobilisiert werden es dauert  jahre also eine ganze generation um einen industriesektor und alle wertschopfungsketten umzugestalten um dies bis  zu erreichen mussen in den nachsten funf jahren beschlusse gefasst und maßnahmen ergriffen werden 
            ";2.0;2_maßnahmen_deals_grunen_neuer;maßnahmen - deals - grunen - neuer - chemikalien - nachhaltigen - umwelt - sollten - konnen - nutzung;1.0;1.0;(20.0, 0.25, 10, 2)
"
               der mechanismus wird den erheblichen beitrag den der euhaushalt durch alle programme die fur den ubergang unmittelbar von bedeutung sind sowie durch andere fonds wie den europaischen fonds fur regionale entwicklung und den europaischen sozialfonds plus leistet erganzen 
            ";3.0;3_investitionen_grunen_rahmen_ubergang;investitionen - grunen - rahmen - ubergang - klima - fonds - nachhaltiges - gerechten - nachhaltiger - nachhaltige;1.0;1.0;(20.0, 0.25, 10, 2)
"
               die gipfeltreffen euchina  in beijing und leipzig sind gelegenheiten um die partnerschaft zwischen der eu und china in klima und umweltfragen zu starken insbesondere im vorfeld der biodiversitatskonferenz in kunming und der konferenz der vertragsparteien in glasgow 
            ";6.0;6_beirat_beirats_wissenschaftlichen_mitglieder;beirat - beirats - wissenschaftlichen - mitglieder - klimawandel - wissenschaftliche - wissenschaftlicher - verwaltungsrat - erkenntnisse - einschließlich;1.0;1.0;(20.0, 0.25, 10, 2)
"
               fur den bau die nutzung und die renovierung von gebauden sind erhebliche mengen an energie und mineralischen ressourcen z b sand kies zement erforderlich auf gebaude entfallen   des energieverbrauchs die jahrliche renovierungsquote des gebaudebestands in den mitgliedstaaten liegt derzeit bei zwischen  und   diese quote muss sich mindestens verdoppeln damit die energieeffizienz und klimaziele der eu erreicht werden gleichzeitig haben  millionen verbraucher schwierigkeiten ihre wohnungen ausreichend zu heizen 
            ";2.0;2_maßnahmen_deals_grunen_neuer;maßnahmen - deals - grunen - neuer - chemikalien - nachhaltigen - umwelt - sollten - konnen - nutzung;1.0;1.0;(20.0, 0.25, 10, 2)
"
               um das mit dem europaischen grunen deal gesteckte ziel zu erreichen muss eine erhebliche investitionslucke geschlossen werden die kommission schatzt dass zur erreichung der derzeitigen klima und energieziele bis  jahrlich zusatzliche investitionen in hohe von  mrd eur erforderlich sein werden
                  
                was etwa   des bip von  entspricht
                  
                dieser investitionsstrom muss auf dauer aufrechterhalten werden angesichts des umfangs der benotigten investitionen mussen sowohl der offentliche als auch der private sektor mobilisiert werden  
            ";3.0;3_investitionen_grunen_rahmen_ubergang;investitionen - grunen - rahmen - ubergang - klima - fonds - nachhaltiges - gerechten - nachhaltiger - nachhaltige;1.0;1.0;(20.0, 0.25, 10, 2)
"
               der privatsektor wird bei der finanzierung der grunen wende jedoch eine schlusselrolle spielen langfristige signale sind erforderlich um finanz und kapitalstrome auf grune investitionen zu lenken und verlorene vermogenswerte zu vermeiden die kommission wird im dritten quartal  eine neue strategie fur ein nachhaltiges finanzwesen vorlegen die sich auf eine auswahl von maßnahmen konzentrieren wird 
            ";3.0;3_investitionen_grunen_rahmen_ubergang;investitionen - grunen - rahmen - ubergang - klima - fonds - nachhaltiges - gerechten - nachhaltiger - nachhaltige;1.0;1.0;(20.0, 0.25, 10, 2)
 der beirat hat folgende aufgaben a berucksichtigung der neusten wissenschaftlichen erkenntnisse aus den berichten des ipcc und der wissenschaftlichen klimadaten insbesondere der fur die union relevanten informationen b wissenschaftliche beratung und erstellung von berichten uber bestehende und vorgeschlagene maßnahmen klimaziele und indikative treibhausgasbudgets der union sowie deren vereinbarkeit mit den zielen dieser verordnung und den internationalen verpflichtungen der union gemaß dem ubereinkommen von paris c beitrag zum austausch unabhangiger wissenschaftlicher erkenntnisse in den bereichen modellierung uberwachung vielversprechende forschung und innovationen die zur verringerung der emissionen oder zur steigerung des abbaus von treibhausgasen beitragen d ermittlung von maßnahmen und moglichkeiten die erforderlich sind um die klimaziele der union zu verwirklichen e scharfung des bewusstseins fur den klimawandel und seine auswirkungen sowie forderung des dialogs und der zusammenarbeit zwischen wissenschaftlichen gremien innerhalb der union als erganzung der bestehenden tatigkeiten und anstrengungen;6.0;6_beirat_beirats_wissenschaftlichen_mitglieder;beirat - beirats - wissenschaftlichen - mitglieder - klimawandel - wissenschaftliche - wissenschaftlicher - verwaltungsrat - erkenntnisse - einschließlich;1.0;1.0;(20.0, 0.25, 10, 2)
 der beirat lasst sich in seiner tatigkeit von den besten verfugbaren und neuesten wissenschaftlichen erkenntnissen leiten einschließlich der neuesten berichte des ipcc des ipbes und anderer internationaler gremien der beirat wendet ein vollstandig transparentes verfahren an und macht seine berichte offentlich zuganglich er kann gegebenenfalls die tatigkeit der in absatz  erwahnten nationalen klimaberatungsgremien berucksichtigen;6.0;6_beirat_beirats_wissenschaftlichen_mitglieder;beirat - beirats - wissenschaftlichen - mitglieder - klimawandel - wissenschaftliche - wissenschaftlicher - verwaltungsrat - erkenntnisse - einschließlich;1.0;1.0;(20.0, 0.25, 10, 2)
 um das in artikel  absatz  vorgegebene ziel der klimaneutralitat zu erreichen gilt als verbindliche klimazielvorgabe der union bis  die senkung der nettotreibhausgasemissionen emissionen nach abzug des abbaus innerhalb der union um mindestens   gegenuber dem stand von  bei der umsetzung des in unterabsatz  genannten ziels priorisieren die zustandigen organe der union und die mitgliedstaaten rasche und vorhersehbare emissionsreduktionen und verbessern gleichzeitig den abbau von treibhausgasen durch naturliche senken um sicherzustellen dass bis  ausreichende minderungsmaßnahmen ergriffen werden wird fur die zwecke dieser verordnung und unbeschadet der in absatz  genannten uberprufung der rechtsvorschriften der union der beitrag des nettoabbaus von treibhausgasen zum klimaziel der union fur  auf  mio tonnen coaquivalent begrenzt um die kohlenstoffsenken der union im einklang mit dem ziel bis  klimaneutralitat zu erreichen zu verbessern strebt die union an bis  einen großeren umfang ihrer nettokohlenstoffsenke zu erreichen;5.0;5_gemaß_klimaneutralitat_erhalt_verwirklichung;gemaß - klimaneutralitat - erhalt - verwirklichung - ziel - buchstabe - empfehlungen - folgende - fortschritte - paris;1.0;1.0;(20.0, 0.25, 10, 2)
 im hinblick auf die verwirklichung des ziels der klimaneutralitat gemaß artikel  absatz  der vorliegenden verordnung wird ein unionsweites klimaziel fur  festgelegt zu diesem zweck legt die kommission gegebenenfalls spatestens sechs monate nach der ersten weltweiten bestandsaufnahme gemaß artikel  des ubereinkommens von paris einen legislativvorschlag auf der grundlage einer ausfuhrlichen folgenabschatzung vor um diese verordnung dahingehend zu andern dass das klimaziel der union fur  darin aufgenommen wird wobei die schlussfolgerungen aus den in den artikeln  und  der vorliegenden verordnung genannten bewertungen und die ergebnisse der weltweiten bestandsaufnahme berucksichtigt werden;5.0;5_gemaß_klimaneutralitat_erhalt_verwirklichung;gemaß - klimaneutralitat - erhalt - verwirklichung - ziel - buchstabe - empfehlungen - folgende - fortschritte - paris;1.0;1.0;(20.0, 0.25, 10, 2)
 bis zum  september  und danach alle funf jahre uberpruft die kommission a die vereinbarkeit der unionsmaßnahmen mit dem ziel der klimaneutralitat gemaß artikel  absatz  b die vereinbarkeit der unionsmaßnahmen mit der sicherstellung von fortschritten bei der anpassung gemaß artikel ;5.0;5_gemaß_klimaneutralitat_erhalt_verwirklichung;gemaß - klimaneutralitat - erhalt - verwirklichung - ziel - buchstabe - empfehlungen - folgende - fortschritte - paris;1.0;1.0;(20.0, 0.25, 10, 2)
diese verordnung tritt am zwanzigsten tag nach ihrer veröffentlichung im amtsblatt der europäischen union in kraft diese verordnung ist in allen ihren teilen verbindlich und gilt unmittelbar in jedem mitgliedstaat geschehen zu brüssel am  ;7.0;7_abl_holz_amtsblatt_parlament;abl - holz - amtsblatt - parlament - rat - einwande - rechtsakt - delegierten - tritt - kraft;1.0;1.0;(20.0, 0.25, 10, 2)
gegenstandin dieser verordnung sind die verpflichtungen der marktteilnehmer die erstmalig holz und holzerzeugnisse auf dem binnenmarkt in verkehr bringen und die verpflichtungen von handlern festgelegt;1.0;1_holz_holzerzeugnissen_kontrollen_marktteilnehmer;holz - holzerzeugnissen - kontrollen - marktteilnehmer - sorgfaltspflichtregelung - holzerzeugnisse - zustandigen - gemaß - behorden - uberwachungsorganisation;1.0;1.0;(20.0, 0.25, 10, 2)
   die in artikel  absatz  genannte sorgfaltspflichtregelung beinhaltet folgende elementeamaßnahmen und verfahren durch die zugang zu den nachstehend aufgefuhrten informationen uber die lieferung von holz und holzerzeugnissen durch den marktteilnehmer die in den verkehr gebracht werden bereitgestellt wirdbeschreibung einschließlich des handelsnamens und der produktart sowie des gangigen namens der baumart und gegebenenfalls des vollstandigen wissenschaftlichen namensland des holzeinschlags und gegebenenfallsiregion des landes in der das holz geschlagen wurde undiikonzession fur den holzeinschlagmenge ausgedruckt in volumen gewicht oder anzahl produkteinheitenname und anschrift des lieferanten des marktteilnehmersname und anschrift des handlers an den das holz und die holzerzeugnisse geliefert worden sinddokumente oder andere nachweise dafur dass dieses holz und diese holzerzeugnisse den geltenden rechtsvorschriften entsprechenbrisikobewertungsverfahren mit deren hilfe der marktteilnehmer das risiko dass holz oder holzerzeugnisse aus illegalem holzeinschlag in verkehr gebracht wird bzw werden analysieren und bewerten kanndiese verfahren tragen den unter buchstabe a genannten informationen sowie einschlagigen kriterien fur die risikobewertung wie den nachstehend aufgefuhrten rechnungzusicherung der einhaltung der geltenden rechtsvorschriften beispielsweise uber eine zertifizierung oder uber sonstige von dritten uberprufte regelungen die die einhaltung der geltenden rechtsvorschriften umfassenhaufigkeit von illegalem holzeinschlag bei spezifischen baumartenhaufigkeit von illegalem holzeinschlag oder illegalen praktiken beim holzeinschlag in dem land undoder in der region des landes in demder das holz geschlagen wurde einschließlich berucksichtigung der haufigkeit von bewaffneten konfliktenvom sicherheitsrat der vereinten nationen oder vom rat der europaischen union verhangte sanktionen fur die einfuhr oder ausfuhr von holzkomplexitat der lieferkette des holzes und der holzerzeugnissecaußer in fallen in denen die im zuge der risikobewertungsverfahren gemaß buchstabe b ermittelten risiken vernachlassigbar sind risikominderungsverfahren in form eines pakets geeigneter und verhaltnismaßiger maßnahmen und verfahren um diese risiken auf wirksame weise weitestgehend zu begrenzen dabei konnen zusatzliche informationen oder dokumente undoder eine uberprufung durch dritte verlangt werden;1.0;1_holz_holzerzeugnissen_kontrollen_marktteilnehmer;holz - holzerzeugnissen - kontrollen - marktteilnehmer - sorgfaltspflichtregelung - holzerzeugnisse - zustandigen - gemaß - behorden - uberwachungsorganisation;1.0;1.0;(20.0, 0.25, 10, 2)
   die kommission veroffentlicht  unter anderem im internet  ein verzeichnis der zustandigen behorden dieses verzeichnis wird regelmaßig aktualisiert;4.0;4_cybersicherheit_vorschriften_hinaus_daruber;cybersicherheit - vorschriften - hinaus - daruber - verzeichnis - zentren - sollten - behorden - konnen - einrichtungen;1.0;1.0;(20.0, 0.25, 10, 2)
   die mitgliedstaaten konnen gegebenenfalls mit unterstutzung der kommission den austausch und die verbreitung relevanter informationen uber illegalen holzeinschlag insbesondere zur unterstutzung der marktteilnehmer bei der bewertung von risiken im sinne des artikels  absatz  buchstabe b und uber bewahrte praktiken zur durchfuhrung dieser verordnung erleichtern;1.0;1_holz_holzerzeugnissen_kontrollen_marktteilnehmer;holz - holzerzeugnissen - kontrollen - marktteilnehmer - sorgfaltspflichtregelung - holzerzeugnisse - zustandigen - gemaß - behorden - uberwachungsorganisation;1.0;1.0;(20.0, 0.25, 10, 2)
   die befugnis zum erlass der in artikel  absatz  artikel  absatz  und artikel  genannten delegierten rechtsakte wird der kommission fur einen zeitraum von sieben jahren ab dem  dezember  ubertragen die kommission legt spatestens drei monate vor ablauf eines zeitraums von drei jahren nach dem beginn der anwendung dieser verordnung einen bericht uber die ubertragenen befugnisse vor die befugnisubertragung verlangert sich automatisch um zeitraume gleicher lange es sei denn das europaische parlament oder der rat widerrufen sie gemaß artikel ;7.0;7_abl_holz_amtsblatt_parlament;abl - holz - amtsblatt - parlament - rat - einwande - rechtsakt - delegierten - tritt - kraft;1.0;1.0;(20.0, 0.25, 10, 2)
   der widerrufsbeschluss beendet die ubertragung der in ihm angegebenen befugnisse der beschluss wird sofort oder zu einem darin angegebenen spateren zeitpunkt wirksam die gultigkeit von delegierten rechtsakten die bereits in kraft sind wird davon nicht beruhrt der beschluss wird im amtsblatt der europaischen union veroffentlicht;7.0;7_abl_holz_amtsblatt_parlament;abl - holz - amtsblatt - parlament - rat - einwande - rechtsakt - delegierten - tritt - kraft;1.0;1.0;(20.0, 0.25, 10, 2)
